property_id,rental_price,bedrooms,bathrooms,car_spaces,property_type,suburb,year,quarter,address
17063950,880.0,2,2,1,Apartment / Unit / Flat,collingwood-abbotsford,2025,2,"21 Wellington Street, Collingwood, VIC 3066"
17194492,475.0,1,1,1,Apartment / Unit / Flat,collingwood-abbotsford,2025,2,"60 Stanley Street, Collingwood, VIC 3066"
17422168,685.0,2,1,1,House,collingwood-abbotsford,2025,2,"Brewery Lane, Collingwood, VIC 3066"
17430824,540.0,2,1,1,Apartment / Unit / Flat,collingwood-abbotsford,2025,2,"370 Smith Street, Collingwood, VIC 3066"
17557940,1750.0,3,2,2,Apartment / Unit / Flat,collingwood-abbotsford,2025,2,"125 Oxford Street, Collingwood, VIC 3066"
17573727,550.0,1,1,1,Apartment / Unit / Flat,collingwood-abbotsford,2025,2,"22 Stanley Street, Collingwood, VIC 3066"
17581329,1100.0,3,2,3,Townhouse,collingwood-abbotsford,2025,2,"93 Oxford Street, Collingwood, VIC 3066"
17588265,700.0,2,1,1,Apartment / Unit / Flat,collingwood-abbotsford,2025,2,"2 Hotham Street, Collingwood, VIC 3066"
17592726,680.0,2,1,1,Townhouse,collingwood-abbotsford,2025,2,"68 Easey Street, Collingwood, VIC 3066"
17614585,650.0,2,2,1,Apartment / Unit / Flat,collingwood-abbotsford,2025,2,"107 Cambridge Street, Collingwood, VIC 3066"
17617937,700.0,1,1,1,Apartment / Unit / Flat,collingwood-abbotsford,2025,2,"31 Wellington Street, Collingwood, VIC 3066"
17618831,535.0,1,1,1,Apartment / Unit / Flat,collingwood-abbotsford,2025,2,"370 Smith Street, Collingwood, VIC 3066"
17619433,1100.0,3,2,1,Townhouse,collingwood-abbotsford,2025,2,"77 Little Oxford Street, Collingwood, VIC 3066"
17622023,625.0,2,1,1,Apartment / Unit / Flat,collingwood-abbotsford,2025,2,"67 Easey Street, Collingwood, VIC 3066"
17625577,500.0,2,1,1,Apartment / Unit / Flat,collingwood-abbotsford,2025,2,"26 Gold Street, Collingwood, VIC 3066"
17626708,700.0,2,2,1,Apartment / Unit / Flat,collingwood-abbotsford,2025,2,"20 Peel Street, Collingwood, VIC 3066"
17630252,550.0,1,1,1,House,collingwood-abbotsford,2025,2,"31 Napoleon St, Collingwood, VIC 3066"
14376380,450.0,3,1,3,House,corinella,2025,2,"Walpole Street, Corinella, VIC 3984"
17013065,400.0,3,1,2,House,coronet bay,2025,2,"Cutty Sark Road Coronet, Bay, VIC 3984"
17337761,570.0,4,2,2,House,corinella,2025,2,"127 Smythe Street, Corinella, VIC 3984"
17529047,450.0,3,1,2,House,coronet bay,2025,2,"Agar Road Coronet, Bay, VIC 3984"
17616064,465.0,3,2,1,House,coronet bay,2025,2,"Gellibrand Street Coronet, Bay, VIC 3984"
17667687,365.0,3,1,2,House,maryborough,2025,2,"Railway Street, Maryborough, VIC 3465"
17194759,465.0,2,1,2,House,cranbourne,2025,2,"16 Clarendon Street, Cranbourne, VIC 3977"
17586832,630.0,4,2,3,House,cranbourne,2025,2,"Phoenix Avenue, Cranbourne, VIC 3977"
17588879,460.0,2,2,1,House,cranbourne,2025,2,"Lawless Drive, Cranbourne, VIC 3977"
17590138,550.0,3,2,2,House,cranbourne,2025,2,"Kirren Close, Cranbourne, VIC 3977"
17592007,315.0,1,1,1,Studio,cranbourne,2025,2,"4 Cranbourne Drive, Cranbourne, VIC 3977"
17593458,500.0,3,2,2,House,cranbourne,2025,2,"Clarendon Street, Cranbourne, VIC 3977"
17601306,575.0,3,2,2,House,cranbourne,2025,2,"Willow Glen Boulevard, Cranbourne, VIC 3977"
17601733,560.0,3,2,2,House,cranbourne,2025,2,"Willow Glen Boulevard, Cranbourne, VIC 3977"
17602788,430.0,2,1,1,Apartment / Unit / Flat,cranbourne,2025,2,"37 Lyall Street, Cranbourne, VIC 3977"
17605502,600.0,4,2,2,House,cranbourne,2025,2,"Langer Circuit, Cranbourne, VIC 3977"
17607988,550.0,3,1,2,House,cranbourne,2025,2,"Harrison Drive, Cranbourne, VIC 3977"
17609753,900.0,4,2,2,House,cranbourne,2025,2,"Stringer Avenue, Cranbourne, VIC 3977"
17613062,540.0,3,2,2,Townhouse,cranbourne,2025,2,"185 Camms Road, Cranbourne, VIC 3977"
17617115,550.0,3,1,2,House,cranbourne,2025,2,"Clarendon Street, Cranbourne, VIC 3977"
17619373,500.0,3,1,2,House,cranbourne,2025,2,"Bowen Street, Cranbourne, VIC 3977"
17627368,430.0,3,1,1,Apartment / Unit / Flat,cranbourne,2025,2,"6 William Street, Cranbourne, VIC 3977"
17629113,580.0,3,2,2,House,cranbourne,2025,2,"Stringer Avenue, Cranbourne, VIC 3977"
17629555,530.0,3,2,2,House,cranbourne,2025,2,"Duff Street, Cranbourne, VIC 3977"
17629960,640.0,4,2,2,House,cranbourne,2025,2,"Harpenden Terrace, Cranbourne, VIC 3977"
17630338,550.0,3,2,2,Townhouse,cranbourne,2025,2,"Kawana Mews, Cranbourne, VIC 3977"
15826015,600.0,3,2,2,House,cranbourne north,2025,2,"Ironwood Avenue Cranbourne, North, VIC 3977"
16548055,540.0,3,2,2,House,cranbourne east,2025,2,"Frankland Street Cranbourne, East, VIC 3977"
16812558,630.0,4,2,2,House,cranbourne south,2025,2,"Ambassador Circuit Cranbourne, South, VIC 3977"
17091186,680.0,4,2,2,House,cranbourne south,2025,2,"Authentic Avenue Cranbourne, South, VIC 3977"
17603296,580.0,4,2,1,House,cranbourne south,2025,2,"Metallic Way Cranbourne, South, VIC 3977"
17616900,575.0,3,2,2,House,cranbourne east,2025,2,"Sancho Drive Cranbourne, East, VIC 3977"
17635311,900.0,3,2,2,House,cranbourne south,2025,2,"Pearcedale Road Cranbourne, South, VIC 3977"
17648637,850.0,3,1,1,House,cranbourne south,2025,2,"North Road Cranbourne, South, VIC 3977"
17652650,750.0,4,2,2,House,cranbourne south,2025,2,"Chalan Way Cranbourne, South, VIC 3977"
17658906,600.0,4,2,2,House,cranbourne south,2025,2,"Cilroy Crescent Cranbourne, South, VIC 3977"
17660280,595.0,3,2,2,House,langwarrin,2025,2,"71 Union Road, Langwarrin, VIC 3910"
17662173,600.0,4,1,3,House,cranbourne,2025,2,"Arleon Crescent, Cranbourne, VIC 3977"
17665991,600.0,3,2,2,House,somerville,2025,2,"Cabernet Drive, Somerville, VIC 3912"
17667471,575.0,3,2,2,House,cranbourne south,2025,2,"Adelita Lane Cranbourne, South, VIC 3977"
17667640,370.0,1,1,1,Studio,cranbourne,2025,2,"Hotham Street, Cranbourne, VIC 3977"
17668295,530.0,3,1,2,House,cranbourne,2025,2,"Ash St, Cranbourne, VIC 3977"
17668516,650.0,3,2,2,House,somerville,2025,2,"Lawrence Street, Somerville, VIC 3912"
17669357,550.0,3,1,1,House,pearcedale,2025,2,"Charles Drive, Pearcedale, VIC 3912"
17669744,675.0,4,2,2,House,cranbourne west,2025,2,"St Clair Avenue Cranbourne, West, VIC 3977"
17670220,650.0,3,2,2,Townhouse,cranbourne north,2025,2,"Ironwood Avenue Cranbourne, North, VIC 3977"
14074180,500.0,2,1,1,Townhouse,cranbourne west,2025,2,"Boutique Lane Cranbourne, West, VIC 3977"
15384402,620.0,4,2,2,House,cranbourne west,2025,2,"Spearwood Rise Cranbourne, West, VIC 3977"
16673364,600.0,3,2,2,House,cranbourne west,2025,2,"John Russell Road Cranbourne, West, VIC 3977"
17417247,580.0,3,2,1,House,cranbourne west,2025,2,"Reginald Court Cranbourne, West, VIC 3977"
17508258,580.0,4,3,2,Townhouse,cranbourne west,2025,2,"Fusion Circuit Cranbourne, West, VIC 3977"
17511809,550.0,4,2,1,Townhouse,cranbourne west,2025,2,"Fusion Circuit Cranbourne, West, VIC 3977"
17520518,530.0,3,2,1,Townhouse,cranbourne west,2025,2,"Tanino Road Cranbourne, West, VIC 3977"
17533658,620000.0,3,2,2,Townhouse,cranbourne west,2025,2,"Push Pea Way Cranbourne, West, VIC 3977"
17533786,650.0,4,2,2,House,cranbourne west,2025,2,"Copernicus Circuit Cranbourne, West, VIC 3977"
17535251,550.0,3,2,1,House,cranbourne west,2025,2,"Montrose Way Cranbourne, West, VIC 3977"
17546868,480.0,3,1,1,House,cranbourne west,2025,2,"Bellbrae Crescent Cranbourne, West, VIC 3977"
17556237,560.0,3,2,2,Townhouse,cranbourne west,2025,2,"Hayton Park Boulevard Cranbourne, West, VIC 3977"
17561058,600.0,4,2,2,House,cranbourne west,2025,2,"Middleham Close Cranbourne, West, VIC 3977"
17562764,550.0,3,2,1,House,cranbourne west,2025,2,"Tony Way Cranbourne, West, VIC 3977"
17563888,650.0,4,2,2,House,cranbourne west,2025,2,"Hemingway Grove Cranbourne, West, VIC 3977"
17567436,450.0,3,1,2,House,cranbourne west,2025,2,"Carina Terrace Cranbourne, West, VIC 3977"
17574878,540.0,3,2,2,House,cranbourne west,2025,2,"Danita Way Cranbourne, West, VIC 3977"
17574902,570.0,3,2,2,House,cranbourne west,2025,2,"Knowing Close Cranbourne, West, VIC 3977"
15344491,500.0,1,1,1,Apartment / Unit / Flat,melbourne,2025,2,"172 William Street, Melbourne, VIC 3000"
17457472,1780.0,4,4,2,House,cremorne,2025,2,"Kelso Street, Cremorne, VIC 3121"
17496032,720.0,2,1,1,Apartment / Unit / Flat,cremorne,2025,2,"140 Swan St, Cremorne, VIC 3121"
17528518,680.0,1,1,1,Apartment / Unit / Flat,cremorne,2025,2,"163 Cremorne Street, Cremorne, VIC 3121"
17549047,575.0,1,1,1,Apartment / Unit / Flat,cremorne,2025,2,"154 Cremorne Street, Cremorne, VIC 3121"
17549736,740.0,2,2,1,Apartment / Unit / Flat,cremorne,2025,2,"154 Cremorne Street, Cremorne, VIC 3121"
17551650,575.0,2,1,1,Apartment / Unit / Flat,south yarra,2025,2,"45 Kensington Road South, Yarra, VIC 3141"
17552304,525.0,1,1,1,Apartment / Unit / Flat,south yarra,2025,2,"50 Claremont Street South, Yarra, VIC 3141"
17552729,650.0,1,1,1,Apartment / Unit / Flat,melbourne,2025,2,"555 St Kilda Road, Melbourne, VIC 3000"
17552878,900.0,2,2,2,House,richmond-burnley,2025,2,"Punt Rd, Richmond, VIC 3121"
17552900,945.0,3,2,1,Apartment / Unit / Flat,melbourne,2025,2,"30 Russell Street, Melbourne, VIC 3000"
17553046,550.0,1,1,1,Apartment / Unit / Flat,melbourne,2025,2,"250 Elizabeth Street, Melbourne, VIC 3000"
17553047,800.0,2,2,1,Apartment / Unit / Flat,melbourne,2025,2,"279 La Trobe Street, Melbourne, VIC 3000"
17553167,475.0,1,1,1,Apartment / Unit / Flat,melbourne,2025,2,"20 Bank Place, Melbourne, VIC 3000"
17554452,1550.0,3,2,1,Apartment / Unit / Flat,melbourne,2025,2,"228 La Trobe Street, Melbourne, VIC 3000"
17554651,2000.0,2,2,1,Apartment / Unit / Flat,melbourne,2025,2,"250 St Kilda Road, Melbourne, VIC 3004"
17554677,550.0,1,1,1,Apartment / Unit / Flat,melbourne,2025,2,"1 Manchester Lane, Melbourne, VIC 3000"
17554828,470.0,1,1,1,Apartment / Unit / Flat,melbourne,2025,2,"155 Bourke Street, Melbourne, VIC 3000"
17554975,500.0,1,1,1,Apartment / Unit / Flat,south yarra,2025,2,"43 Davis Avenue South, Yarra, VIC 3141"
17555567,790.0,2,2,1,Apartment / Unit / Flat,south yarra,2025,2,"91 Millswyn Street South, Yarra, VIC 3141"
15520117,350.0,3,1,2,House,ararat,2025,2,"Timmins Street, Ararat, VIC 3377"
15659425,310.0,2,1,1,Duplex,ararat,2025,2,"37a Lambert Street, Ararat, VIC 3377"
15809288,360.0,2,1,1,Apartment / Unit / Flat,ararat,2025,2,"41 Grano Street, Ararat, VIC 3377"
16388839,630.0,5,2,2,House,ararat,2025,2,"Mcdonald Street, Ararat, VIC 3377"
17519017,340.0,3,1,2,House,ararat,2025,2,"Campbell Street, Ararat, VIC 3377"
17522715,350.0,4,1,3,House,ararat,2025,2,"Queens Avenue, Ararat, VIC 3377"
17528640,450.0,4,2,1,House,ararat,2025,2,", Ararat, VIC 3377"
17540711,450.0,3,1,2,House,ararat,2025,2,"Gossip Avenue, Ararat, VIC 3377"
17560458,360.0,3,1,2,House,ararat,2025,2,"Dean Street, Ararat, VIC 3377"
17561123,360.0,3,1,2,House,ararat,2025,2,"Wilson Street, Ararat, VIC 3377"
14289176,600.0,3,1,2,Townhouse,croydon-lilydale,2025,2,"62 Maroondah Highway, Croydon, VIC 3136"
16413807,780.0,4,2,2,House,croydon-lilydale,2025,2,"Ruskin Ave, Croydon, VIC 3136"
16915273,530.0,2,1,1,House,croydon-lilydale,2025,2,"28 Jackson Street, Croydon, VIC 3136"
17388787,690.0,3,2,2,House,croydon-lilydale,2025,2,"2 Jackson Street, Croydon, VIC 3136"
17488784,720.0,3,2,2,Townhouse,croydon-lilydale,2025,2,"16 Arundel Street, Croydon, VIC 3136"
17498654,580.0,4,1,2,House,croydon-lilydale,2025,2,"Hull Road, Croydon, VIC 3136"
17535168,780.0,4,2,2,Townhouse,croydon-lilydale,2025,2,"38 Leigh Road, Croydon, VIC 3136"
17535640,695.0,3,2,2,Townhouse,croydon-lilydale,2025,2,"27 Silverley Road, Croydon, VIC 3136"
17562683,600.0,3,2,2,Townhouse,croydon-lilydale,2025,2,"19 Edith Avenue, Croydon, VIC 3136"
17567393,550.0,2,1,2,House,croydon-lilydale,2025,2,"Todd Court, Croydon, VIC 3136"
17572811,725.0,3,2,2,Townhouse,croydon-lilydale,2025,2,"77a Hull Road, Croydon, VIC 3136"
17573815,880.0,5,2,2,Townhouse,croydon-lilydale,2025,2,"6 Ryland Avenue, Croydon, VIC 3136"
17579114,510.0,2,1,1,House,croydon-lilydale,2025,2,"83a Lincoln Rd, Croydon, VIC 3136"
17580908,590.0,2,2,1,House,croydon-lilydale,2025,2,"Dorset Road, Croydon, VIC 3136"
17581016,540.0,2,1,1,Apartment / Unit / Flat,croydon-lilydale,2025,2,"63 Surrey Rd E, Croydon, VIC 3136"
17583555,700.0,3,2,2,House,croydon-lilydale,2025,2,"Tanika Circuit, Croydon, VIC 3136"
17586205,750.0,3,2,2,Townhouse,croydon-lilydale,2025,2,"11 Vernon Street, Croydon, VIC 3136"
17587190,530.0,2,2,1,Apartment / Unit / Flat,croydon-lilydale,2025,2,"1 Lusher Road, Croydon, VIC 3136"
17587500,700.0,3,2,2,House,croydon-lilydale,2025,2,"24 Pascoe Avenue, Croydon, VIC 3136"
17588963,490.0,2,1,1,House,croydon-lilydale,2025,2,"58 Maroondah Highway, Croydon, VIC 3136"
14721470,530.0,2,2,2,Apartment / Unit / Flat,dandenong north-endeavour hills,2025,2,"80a Menzies Avenue Dandenong, North, VIC 3175"
15675350,540.0,3,1,2,House,dandenong north-endeavour hills,2025,2,"Carlton Road Dandenong, North, VIC 3175"
17538189,635.0,4,2,2,House,dandenong north-endeavour hills,2025,2,"Somerset Drive Dandenong, North, VIC 3175"
17572327,205.0,1,1,2,House,dandenong north-endeavour hills,2025,2,"Morris Court Dandenong, North, VIC 3175"
17579160,440.0,2,1,1,Apartment / Unit / Flat,dandenong north-endeavour hills,2025,2,"33 Gladstone Road Dandenong, North, VIC 3175"
17602242,580.0,3,1,2,House,dandenong north-endeavour hills,2025,2,"Exner Drive Dandenong, North, VIC 3175"
17602693,550.0,3,2,2,House,dandenong north-endeavour hills,2025,2,"Rawdon Hill Drive Dandenong, North, VIC 3175"
17602719,485.0,2,1,1,House,dandenong north-endeavour hills,2025,2,"Sylvia Street Dandenong, North, VIC 3175"
17603089,620.0,3,2,2,House,dandenong north-endeavour hills,2025,2,"Exell Drive Dandenong, North, VIC 3175"
17603438,625.0,3,2,4,House,dandenong north-endeavour hills,2025,2,"Ashby Drive Dandenong, North, VIC 3175"
17610835,565.0,3,1,2,House,dandenong north-endeavour hills,2025,2,"Milan Court Dandenong, North, VIC 3175"
17617364,540.0,3,1,2,House,dandenong north-endeavour hills,2025,2,"Gibb Street Dandenong, North, VIC 3175"
17617754,650.0,3,1,4,House,dandenong north-endeavour hills,2025,2,"Polk Court Dandenong, North, VIC 3175"
17618439,640.0,3,2,2,Apartment / Unit / Flat,dandenong north-endeavour hills,2025,2,"13 Avril Street Dandenong, North, VIC 3175"
17619529,550.0,2,1,3,House,dandenong north-endeavour hills,2025,2,"Neasham Drive Dandenong, North, VIC 3175"
17622965,465.0,2,1,1,Apartment / Unit / Flat,dandenong north-endeavour hills,2025,2,"9 Brunet Street Dandenong, North, VIC 3175"
17625197,440.0,2,1,1,Apartment / Unit / Flat,dandenong north-endeavour hills,2025,2,"43 Hillside Avenue Dandenong, North, VIC 3175"
17627413,590.0,3,1,2,House,dandenong north-endeavour hills,2025,2,"Darwin Street Dandenong, North, VIC 3175"
17627525,480.0,3,1,3,House,dandenong north-endeavour hills,2025,2,"Gladstone Road Dandenong, North, VIC 3175"
17633095,590.0,3,1,4,House,dandenong north-endeavour hills,2025,2,"Downard Crescent Dandenong, North, VIC 3175"
17296177,580.0,2,2,1,Townhouse,keysborough,2025,2,"1a Popes Road, Keysborough, VIC 3173"
17614962,795.0,4,2,2,House,keysborough,2025,2,"Northumberland Drive, Keysborough, VIC 3173"
17625573,815.0,4,2,2,House,keysborough,2025,2,"Matilda Drive, Keysborough, VIC 3173"
17651389,1100.0,4,2,2,House,keysborough,2025,2,"Scotch Avenue, Keysborough, VIC 3173"
17654054,795.0,4,2,2,House,keysborough,2025,2,"Tamarind Close, Keysborough, VIC 3173"
17658648,535.0,3,2,2,House,narre warren-hampton park,2025,2,"The Grange Hampton, Park, VIC 3976"
17662986,695.0,3,1,4,House,keysborough,2025,2,"Nicholas Street, Keysborough, VIC 3173"
17671448,700.0,3,2,2,Townhouse,keysborough,2025,2,"Hardy Loop, Keysborough, VIC 3173"
17672703,700.0,4,2,2,House,keysborough,2025,2,"Park Way, Keysborough, VIC 3173"
17673934,625.0,4,2,1,House,dandenong north-endeavour hills,2025,2,"Rawdon Hill Drive Dandenong, North, VIC 3175"
17673973,680.0,3,3,2,Townhouse,keysborough,2025,2,"220 Chapel Road, Keysborough, VIC 3173"
17674901,650.0,3,2,4,House,dandenong,2025,2,"Kyla Avenue, Dandenong, VIC 3175"
17675235,580.0,3,2,2,House,narre warren-hampton park,2025,2,"Lauren Drive Hampton, Park, VIC 3976"
17675479,830.0,4,2,2,House,keysborough,2025,2,"Clinton Drive, Keysborough, VIC 3173"
17675681,600.0,3,2,2,House,keysborough,2025,2,"Chandler Road, Keysborough, VIC 3173"
17675813,540.0,3,1,2,House,narre warren-hampton park,2025,2,"Robinson Cr Hampton, Park, VIC 3976"
16212996,720.0,4,2,2,House,baranduda,2025,2,"Macgibbon Street, Baranduda, VIC 3691"
17636946,640.0,4,2,2,House,baranduda,2025,2,"Margaret Court Drive, Baranduda, VIC 3691"
17641961,580.0,3,2,2,House,baranduda,2025,2,"Famechon Way, Baranduda, VIC 3691"
17642122,680.0,5,2,2,House,leneva,2025,2,"Cromwell Road, Leneva, VIC 3691"
17645695,1000.0,4,2,2,House,leneva,2025,2,"Firmstone Road, Leneva, VIC 3691"
17648357,650.0,4,2,2,House,baranduda,2025,2,"Baylis Street, Baranduda, VIC 3691"
17649017,580.0,4,2,2,House,bandiana,2025,2,"Kenneth Watson Drive, Bandiana, VIC 3691"
17652351,600.0,3,2,2,House,baranduda,2025,2,"Gleeson Place, Baranduda, VIC 3691"
17657113,560.0,3,2,2,House,leneva,2025,2,"Streets Road, Leneva, VIC 3691"
17052184,510.0,3,1,2,Townhouse,st albans-deer park,2025,2,"38a Huddersfield Road Deer, Park, VIC 3023"
17520567,480.0,3,2,2,House,st albans-deer park,2025,2,"Duncombe Park Way Deer, Park, VIC 3023"
17530630,650.0,4,2,1,House,st albans-deer park,2025,2,"19b Kynoch Street Deer, Park, VIC 3023"
17607976,500.0,2,1,2,Townhouse,st albans-deer park,2025,2,"Welwyn Parade Deer, Park, VIC 3023"
17609972,470.0,3,1,1,House,st albans-deer park,2025,2,"Aycliffe Drive Deer, Park, VIC 3023"
17612737,350.0,1,1,1,Apartment / Unit / Flat,st albans-deer park,2025,2,"820 Ballarat Road Deer, Park, VIC 3023"
17614124,450.0,3,1,2,House,st albans-deer park,2025,2,"Quinn Street Deer, Park, VIC 3023"
17627086,400.0,3,1,1,Apartment / Unit / Flat,st albans-deer park,2025,2,"4 Stoke Street Deer, Park, VIC 3023"
17630823,395.0,3,1,1,House,st albans-deer park,2025,2,"13 Widnes Court Deer, Park, VIC 3023"
17632295,500.0,3,1,2,House,st albans-deer park,2025,2,"Ferris Avenue Deer, Park, VIC 3023"
17636495,560.0,3,2,2,House,st albans-deer park,2025,2,"15 Widnes Court Deer, Park, VIC 3023"
17641900,555.0,4,2,2,House,st albans-deer park,2025,2,"Hatchlands Drive Deer, Park, VIC 3023"
17644391,540.0,4,2,2,House,st albans-deer park,2025,2,"Stapehill Court Deer, Park, VIC 3023"
17645331,465.0,3,1,2,House,st albans-deer park,2025,2,"Wakool Avenue Deer, Park, VIC 3023"
17645498,440.0,3,1,1,Apartment / Unit / Flat,st albans-deer park,2025,2,"59 Doherty Street Deer, Park, VIC 3023"
17651807,500.0,3,2,1,House,st albans-deer park,2025,2,"Erindale Avenue Deer, Park, VIC 3023"
17652039,430.0,3,1,1,House,st albans-deer park,2025,2,"Montasell Avenue Deer, Park, VIC 3023"
17654024,420.0,3,1,2,House,st albans-deer park,2025,2,"Ferris Avenue Deer, Park, VIC 3023"
17656081,560.0,5,2,2,House,st albans-deer park,2025,2,"47 Huddersfield Road Deer, Park, VIC 3023"
15003823,465.0,4,2,2,House,sebastopol-delacombe,2025,2,"Techaven Street, Delacombe, VIC 3356"
15190226,440.0,4,2,2,House,sebastopol-delacombe,2025,2,"Neway Avenue, Delacombe, VIC 3356"
15415451,420.0,3,2,2,House,sebastopol-delacombe,2025,2,"Chifley Drive, Delacombe, VIC 3356"
17503595,420.0,3,1,2,House,sebastopol-delacombe,2025,2,"Greenhalghs Road, Delacombe, VIC 3356"
17511339,280.0,1,1,1,Apartment / Unit / Flat,sebastopol-delacombe,2025,2,"14 Aminya Avenue, Delacombe, VIC 3356"
17514260,485.0,4,2,2,House,sebastopol-delacombe,2025,2,"Chifley Drive, Delacombe, VIC 3356"
17524462,400.0,3,1,2,House,sebastopol-delacombe,2025,2,"Georgia Cres, Delacombe, VIC 3356"
17525697,400.0,3,1,2,House,sebastopol-delacombe,2025,2,"Greenhalghs Road, Delacombe, VIC 3356"
17544162,420.0,3,2,2,House,sebastopol-delacombe,2025,2,"Rorey Street, Delacombe, VIC 3356"
17546793,440.0,3,2,2,House,sebastopol-delacombe,2025,2,"Deakin Drive, Delacombe, VIC 3356"
17547146,430.0,3,2,2,House,winter valley,2025,2,"Paradiski Ch Winter, Valley, VIC 3358"
17562508,430.0,3,2,2,House,winter valley,2025,2,"Paradiski Ch Winter, Valley, VIC 3358"
17563501,400.0,3,1,1,House,sebastopol-delacombe,2025,2,"Royale Street, Delacombe, VIC 3356"
17569898,420.0,3,2,2,House,sebastopol-delacombe,2025,2,"Ascot Gardens Drive, Delacombe, VIC 3356"
17570420,420.0,3,2,2,House,ballarat east,2025,2,"Cavanagh Court Ballarat, East, VIC 3350"
17572768,430.0,4,1,1,House,sebastopol-delacombe,2025,2,"Warrina Drive, Delacombe, VIC 3356"
17576398,450.0,3,1,3,House,redan,2025,2,"Sebastopol St, Redan, VIC 3350"
17577694,410.0,3,2,2,House,canadian,2025,2,"6a Milverton Lane, Canadian, VIC 3350"
17577841,480.0,4,2,2,House,sebastopol-delacombe,2025,2,"Dream St, Sebastopol, VIC 3356"
17578853,460.0,4,2,2,House,wendouree-alfredton,2025,2,"Vetrano Avenue, Alfredton, VIC 3350"
16188596,585.0,4,2,2,House,bundoora-greensborough-hurstbridge,2025,2,"Hamlet Street, Greensborough, VIC 3088"
17003155,700.0,3,1,2,House,diamond creek,2025,2,"Ripon Close Diamond, Creek, VIC 3089"
17166275,540.0,3,1,1,House,bundoora-greensborough-hurstbridge,2025,2,"Narbethong Drive, Greensborough, VIC 3088"
17315598,890.0,4,2,2,House,eltham-research-montmorency,2025,2,"Stokes Place, Eltham, VIC 3095"
17440666,670.0,3,2,2,Townhouse,diamond creek,2025,2,"Haven Lane Diamond, Creek, VIC 3089"
17508740,750.0,3,2,2,House,diamond creek,2025,2,"55 Phipps Crescent Diamond, Creek, VIC 3089"
17542426,580.0,3,1,2,House,bundoora-greensborough-hurstbridge,2025,2,"195 Elder Street, Greensborough, VIC 3088"
17563000,520.0,3,1,1,Apartment / Unit / Flat,diamond creek,2025,2,"22 Collins St Diamond, Creek, VIC 3089"
17573586,430.0,2,1,1,Apartment / Unit / Flat,diamond creek,2025,2,"92 Main Hurstbridge Road Diamond, Creek, VIC 3089"
17574717,755.0,4,2,4,House,bundoora-greensborough-hurstbridge,2025,2,"Bannerman Avenue, Greensborough, VIC 3088"
17574955,680.0,3,2,2,Townhouse,diamond creek,2025,2,"8 Fyffe Street Diamond, Creek, VIC 3089"
17579511,650.0,4,1,2,House,eltham-research-montmorency,2025,2,"Grove Street, Eltham, VIC 3095"
17585516,410.0,1,1,1,Apartment / Unit / Flat,bundoora-greensborough-hurstbridge,2025,2,"816 Heidelberg Kinglake Road, Hurstbridge, VIC 3099"
17586366,750.0,5,3,2,House,bundoora-greensborough-hurstbridge,2025,2,"Civic Drive, Greensborough, VIC 3088"
17588116,500.0,2,2,1,Apartment / Unit / Flat,eltham-research-montmorency,2025,2,"26 Pryor St, Eltham, VIC 3095"
17588715,800.0,3,2,2,House,bundoora-greensborough-hurstbridge,2025,2,"Senbin Court, Greensborough, VIC 3088"
17188006,1477.0,3,2,1,Apartment / Unit / Flat,docklands,2025,2,"687 Latrobe Street, Docklands, VIC 3008"
17188043,1046.0,2,2,1,Apartment / Unit / Flat,docklands,2025,2,"689 Latrobe Street, Docklands, VIC 3008"
17188252,801.0,1,1,1,Apartment / Unit / Flat,docklands,2025,2,"687 Latrobe Street, Docklands, VIC 3008"
17217677,831.0,2,2,1,Apartment / Unit / Flat,docklands,2025,2,"687 Latrobe Street, Docklands, VIC 3008"
17218259,638.0,1,1,1,Apartment / Unit / Flat,docklands,2025,2,"689 Latrobe Street, Docklands, VIC 3008"
17223913,1334.0,3,2,1,Apartment / Unit / Flat,docklands,2025,2,"689 Latrobe Street, Docklands, VIC 3008"
17223940,722.0,1,1,1,Apartment / Unit / Flat,docklands,2025,2,"689 Latrobe Street, Docklands, VIC 3008"
17356905,858.0,2,2,1,Apartment / Unit / Flat,docklands,2025,2,"687 La Trobe St, Docklands, VIC 3008"
17356966,958.0,2,2,1,Apartment / Unit / Flat,docklands,2025,2,"689 La Trobe St, Docklands, VIC 3008"
17601674,1200.0,3,2,2,Apartment / Unit / Flat,docklands,2025,2,"100 Lorimer Street, Docklands, VIC 3008"
17606236,600.0,1,1,1,Apartment / Unit / Flat,docklands,2025,2,"103 South Wharf Drive, Docklands, VIC 3008"
17609667,2500.0,4,3,3,Apartment / Unit / Flat,docklands,2025,2,"90 Lorimer Street, Docklands, VIC 3008"
17616446,730.0,2,1,1,Apartment / Unit / Flat,docklands,2025,2,"50 Lorimer Street, Docklands, VIC 3008"
17617845,1150.0,3,2,2,Apartment / Unit / Flat,docklands,2025,2,"889 Collins Street, Docklands, VIC 3008"
17619601,750.0,2,1,1,Apartment / Unit / Flat,docklands,2025,2,"103 South Wharf Drive, Docklands, VIC 3008"
17622571,775.0,2,2,1,Apartment / Unit / Flat,docklands,2025,2,"30 Rakaia Way, Docklands, VIC 3008"
17624597,830.0,2,2,1,Apartment / Unit / Flat,docklands,2025,2,"103 South Wharf Drive, Docklands, VIC 3008"
