bedrooms,property_id,year,coordinates,source,quarter,bathrooms,rental_price,suburb,longitude,car_spaces,latitude,property_type
5,16888836.0,2024,POINT (144.661343 -37.89479),wayback,1,2,580.0,werribee-hoppers crossing,144.661343,2,-37.89479,House
2,15885776.0,2022,POINT (144.869528 -37.797507),wayback,2,1,430.0,west footscray,144.869528,1,-37.797507,House
2,17590269.0,2025,POINT (144.868077 -37.809296),wayback,2,1,410.0,west footscray,144.868077,2,-37.809296,House
3,15958353.0,2022,POINT (144.875889 -37.797242),wayback,2,1,480.0,west footscray,144.875889,1,-37.797242,House
3,17622148.0,2025,POINT (144.874244 -37.791938),wayback,2,1,600.0,west footscray,144.874244,3,-37.791938,House
3,17622140.0,2025,POINT (144.874244 -37.791938),wayback,2,1,600.0,west footscray,144.874244,3,-37.791938,House
3,17339729.0,2024,POINT (144.864459 -37.802407),wayback,4,2,610.0,west footscray,144.864459,1,-37.802407,House
3,15881855.0,2022,POINT (144.870774 -37.800414),wayback,2,1,360.0,west footscray,144.870774,1,-37.800414,House
3,14712194.0,2024,POINT (144.86814 -37.793225),wayback,4,1,620.0,west footscray,144.86814,4,-37.793225,House
4,10219843.0,2024,POINT (144.876333 -37.806358),wayback,4,1,500.0,west footscray,144.876333,1,-37.806358,House
5,17524404.0,2025,POINT (144.867159 -37.791698),wayback,2,2,1540.0,west footscray,144.867159,2,-37.791698,House
3,17120147.0,2024,POINT (146.854922 -36.127067),wayback,3,1,450.0,west wodonga,146.854922,2,-36.127067,House
3,16751922.0,2023,POINT (146.835717 -36.11941),wayback,4,2,550.0,west wodonga,146.835717,2,-36.11941,House
3,17124518.0,2024,POINT (146.861539 -36.141781),wayback,3,2,550.0,west wodonga,146.861539,2,-36.141781,House
3,16770283.0,2023,POINT (146.85494 -36.136411),wayback,4,2,500.0,west wodonga,146.85494,4,-36.136411,House
3,17477729.0,2025,POINT (146.838471 -36.113148),wayback,1,2,470.0,west wodonga,146.838471,2,-36.113148,House
4,16765010.0,2023,POINT (146.861633 -36.133502),wayback,4,2,500.0,west wodonga,146.861633,2,-36.133502,House
4,16779865.0,2023,POINT (146.83969 -36.125141),wayback,4,2,560.0,west wodonga,146.83969,2,-36.125141,House
5,17472612.0,2025,POINT (146.843158 -36.118585),wayback,1,2,650.0,west wodonga,146.843158,2,-36.118585,House
3,17135067.0,2025,POINT (144.910429 -37.671455),wayback,2,1,550.0,westmeadows,144.910429,2,-37.671455,House
3,17561200.0,2025,POINT (144.891321 -37.676264),wayback,2,1,500.0,westmeadows,144.891321,1,-37.676264,House
3,17528708.0,2025,POINT (144.909308 -37.670578),wayback,2,1,485.0,westmeadows,144.909308,2,-37.670578,House
4,17586021.0,2025,POINT (144.882268 -37.676798),wayback,2,2,650.0,westmeadows,144.882268,2,-37.676798,House
3,15925492.0,2022,POINT (145.162072 -37.908578),wayback,2,1,450.0,wheelers hill,145.162072,2,-37.908578,House
3,17168873.0,2024,POINT (145.197304 -37.904796),wayback,4,2,690.0,wheelers hill,145.197304,2,-37.904796,House
3,15931636.0,2022,POINT (145.171375 -37.906454),wayback,2,2,480.0,wheelers hill,145.171375,2,-37.906454,House
3,16166197.0,2024,POINT (145.181068 -37.921032),wayback,4,2,580.0,wheelers hill,145.181068,3,-37.921032,House
4,15905565.0,2022,POINT (145.179626 -37.906253),wayback,2,2,970.0,wheelers hill,145.179626,2,-37.906253,House
4,15953132.0,2022,POINT (145.168424 -37.913353),wayback,2,2,825.0,wheelers hill,145.168424,2,-37.913353,House
4,17251583.0,2024,POINT (145.183014 -37.916253),wayback,4,1,625.0,wheelers hill,145.183014,1,-37.916253,House
4,15631144.0,2024,POINT (145.180328 -37.913799),wayback,4,2,600.0,wheelers hill,145.180328,1,-37.913799,House
4,17262535.0,2024,POINT (145.173662 -37.907896),wayback,4,1,660.0,wheelers hill,145.173662,2,-37.907896,House
4,15932730.0,2022,POINT (145.190763 -37.904368),wayback,2,2,750.0,wheelers hill,145.190763,2,-37.904368,House
4,15953425.0,2022,POINT (145.187498 -37.909257),wayback,2,2,560.0,wheelers hill,145.187498,2,-37.909257,House
4,15951098.0,2022,POINT (145.192179 -37.92268),wayback,2,2,550.0,wheelers hill,145.192179,2,-37.92268,House
4,17439994.0,2025,POINT (145.189947 -37.896339),wayback,1,2,1280.0,wheelers hill,145.189947,2,-37.896339,House
4,17333828.0,2024,POINT (145.178195 -37.916666),wayback,4,3,890.0,wheelers hill,145.178195,1,-37.916666,House
5,17299398.0,2024,POINT (145.198905 -37.923409),wayback,4,2,850.0,wheelers hill,145.198905,2,-37.923409,House
3,17384337.0,2024,POINT (144.293855 -36.738022),wayback,4,1,380.0,white hills,144.293855,1,-36.738022,House
3,16862280.0,2024,POINT (144.301913 -36.735201),wayback,1,1,400.0,white hills,144.301913,1,-36.735201,House
4,17132411.0,2024,POINT (144.293088 -36.730284),wayback,3,2,500.0,white hills,144.293088,3,-36.730284,House
4,15981743.0,2022,POINT (144.295099 -36.735226),wayback,3,2,450.0,white hills,144.295099,2,-36.735226,House
4,16331665.0,2024,POINT (144.299328 -36.736362),wayback,1,2,580.0,white hills,144.299328,2,-36.736362,House
2,15090920.0,2023,POINT (144.742614 -37.8663),wayback,1,1,390.0,williams landing,144.742614,1,-37.8663,House
3,15654216.0,2023,POINT (144.735442 -37.85935),wayback,1,2,480.0,williams landing,144.735442,2,-37.85935,House
4,16385207.0,2023,POINT (144.753408 -37.858825),wayback,1,2,480.0,williams landing,144.753408,2,-37.858825,House
4,16388403.0,2023,POINT (144.752271 -37.862121),wayback,1,2,550.0,williams landing,144.752271,2,-37.862121,House
4,16305312.0,2023,POINT (144.754689 -37.860032),wayback,1,2,490.0,williams landing,144.754689,2,-37.860032,House
4,16347659.0,2023,POINT (144.750657 -37.867831),wayback,1,2,560.0,williams landing,144.750657,2,-37.867831,House
4,16384857.0,2023,POINT (144.7427 -37.861598),wayback,1,3,560.0,williams landing,144.7427,2,-37.861598,House
4,16372483.0,2023,POINT (144.732149 -37.855298),wayback,1,2,460.0,williams landing,144.732149,2,-37.855298,House
5,16317888.0,2023,POINT (144.752271 -37.862121),wayback,1,3,610.0,williams landing,144.752271,2,-37.862121,House
3,16862707.0,2024,POINT (143.794181 -37.568871),wayback,1,2,400.0,winter valley,143.794181,2,-37.568871,House
4,16046755.0,2022,POINT (143.785054 -37.56781),wayback,3,2,420.0,winter valley,143.785054,2,-37.56781,House
4,17615541.0,2025,POINT (143.480452 -37.014348),wayback,2,2,440.0,winter valley,143.480452,2,-37.014348,House
4,16046775.0,2022,POINT (143.785069 -37.57178),wayback,3,2,430.0,winter valley,143.785069,3,-37.57178,House
4,17612366.0,2025,POINT (143.783395 -37.570286),wayback,2,2,450.0,winter valley,143.783395,2,-37.570286,House
1,17136849.0,2024,POINT (146.881468 -36.122344),wayback,3,1,260.0,wodonga,146.881468,1,-36.122344,House
2,17142620.0,2024,POINT (146.907352 -36.131602),wayback,3,1,350.0,wodonga,146.907352,2,-36.131602,House
2,17494118.0,2025,POINT (146.902001 -36.132487),wayback,1,1,420.0,wodonga,146.902001,1,-36.132487,House
3,16789354.0,2023,POINT (146.883823 -36.125963),wayback,4,1,460.0,wodonga,146.883823,1,-36.125963,House
3,16966889.0,2024,POINT (146.874556 -36.136642),wayback,1,2,580.0,wodonga,146.874556,7,-36.136642,House
3,16787414.0,2023,POINT (146.894546 -36.127334),wayback,4,2,450.0,wodonga,146.894546,1,-36.127334,House
3,16795753.0,2023,POINT (146.89372 -36.127609),wayback,4,2,650.0,wodonga,146.89372,2,-36.127609,House
3,16980384.0,2024,POINT (146.908285 -36.137274),wayback,1,2,470.0,wodonga,146.908285,2,-36.137274,House
3,15548547.0,2022,POINT (146.867898 -36.133955),wayback,2,2,450.0,wodonga,146.867898,1,-36.133955,House
3,15961303.0,2022,POINT (146.895432 -36.129588),wayback,2,4,550.0,wodonga,146.895432,1,-36.129588,House
3,17107451.0,2024,POINT (146.878364 -36.128692),wayback,3,1,430.0,wodonga,146.878364,1,-36.128692,House
3,17100982.0,2024,POINT (146.88523 -36.138402),wayback,3,1,470.0,wodonga,146.88523,1,-36.138402,House
3,17423316.0,2025,POINT (146.886607 -36.14152),wayback,1,2,490.0,wodonga,146.886607,2,-36.14152,House
3,15960252.0,2022,POINT (146.907352 -36.131602),wayback,2,2,350.0,wodonga,146.907352,2,-36.131602,House
3,17432262.0,2025,POINT (146.898575 -36.127759),wayback,1,2,500.0,wodonga,146.898575,1,-36.127759,House
3,15952880.0,2022,POINT (146.890332 -36.127108),wayback,2,1,450.0,wodonga,146.890332,2,-36.127108,House
3,17421919.0,2025,POINT (146.909199 -36.131712),wayback,1,2,520.0,wodonga,146.909199,1,-36.131712,House
3,15940049.0,2022,POINT (146.88523 -36.138402),wayback,2,1,450.0,wodonga,146.88523,2,-36.138402,House
3,16786462.0,2023,POINT (146.906 -36.128935),wayback,4,1,470.0,wodonga,146.906,2,-36.128935,House
3,16775099.0,2023,POINT (146.89372 -36.127609),wayback,4,2,570.0,wodonga,146.89372,2,-36.127609,House
3,17482625.0,2025,POINT (146.873397 -36.138749),wayback,1,1,480.0,wodonga,146.873397,2,-36.138749,House
3,17483387.0,2025,POINT (146.871855 -36.136185),wayback,1,2,570.0,wodonga,146.871855,2,-36.136185,House
3,15965322.0,2022,POINT (146.89372 -36.127609),wayback,2,1,400.0,wodonga,146.89372,2,-36.127609,House
3,17117953.0,2024,POINT (146.86859 -36.144652),wayback,3,2,460.0,wodonga,146.86859,2,-36.144652,House
3,16978743.0,2024,POINT (146.867898 -36.133955),wayback,1,1,440.0,wodonga,146.867898,3,-36.133955,House
3,15956047.0,2022,POINT (146.886107 -36.127297),wayback,2,1,400.0,wodonga,146.886107,4,-36.127297,House
3,16093688.0,2025,POINT (146.880022 -36.131951),wayback,1,1,490.0,wodonga,146.880022,2,-36.131951,House
3,17141885.0,2024,POINT (146.870962 -36.122196),wayback,3,1,370.0,wodonga,146.870962,2,-36.122196,House
3,16893604.0,2024,POINT (146.870501 -36.119851),wayback,1,1,465.0,wodonga,146.870501,1,-36.119851,House
3,16963308.0,2024,POINT (146.902194 -36.129225),wayback,1,1,500.0,wodonga,146.902194,2,-36.129225,House
3,17492611.0,2025,POINT (146.892056 -36.136287),wayback,1,1,530.0,wodonga,146.892056,1,-36.136287,House
4,17118088.0,2024,POINT (146.89372 -36.127609),wayback,3,2,590.0,wodonga,146.89372,2,-36.127609,House
4,15929639.0,2022,POINT (146.87535 -36.14124),wayback,2,2,420.0,wodonga,146.87535,3,-36.14124,House
4,15933589.0,2022,POINT (146.89372 -36.127609),wayback,2,2,550.0,wodonga,146.89372,2,-36.127609,House
4,15963888.0,2022,POINT (146.865032 -36.147168),wayback,2,2,550.0,wodonga,146.865032,2,-36.147168,House
4,16779575.0,2023,POINT (146.89372 -36.127609),wayback,4,2,680.0,wodonga,146.89372,2,-36.127609,House
4,16902805.0,2024,POINT (146.906234 -36.133232),wayback,1,2,480.0,wodonga,146.906234,2,-36.133232,House
4,17483865.0,2025,POINT (146.89372 -36.127609),wayback,1,2,650.0,wodonga,146.89372,2,-36.127609,House
4,16948310.0,2024,POINT (146.892812 -36.144559),wayback,1,2,580.0,wodonga,146.892812,2,-36.144559,House
4,17126213.0,2024,POINT (146.894743 -36.144917),wayback,3,2,590.0,wodonga,146.894743,3,-36.144917,House
4,16782478.0,2023,POINT (146.897484 -36.128434),wayback,4,2,590.0,wodonga,146.897484,2,-36.128434,House
4,16953350.0,2024,POINT (146.89372 -36.127609),wayback,1,2,525.0,wodonga,146.89372,2,-36.127609,House
4,16783760.0,2023,POINT (146.89372 -36.127609),wayback,4,2,650.0,wodonga,146.89372,2,-36.127609,House
4,17116669.0,2024,POINT (146.908285 -36.137274),wayback,3,2,610.0,wodonga,146.908285,2,-36.137274,House
4,16776781.0,2023,POINT (146.910633 -36.124883),wayback,4,2,480.0,wodonga,146.910633,2,-36.124883,House
4,17111864.0,2024,POINT (146.901832 -36.131189),wayback,3,2,520.0,wodonga,146.901832,5,-36.131189,House
4,15961715.0,2022,POINT (146.88523 -36.138402),wayback,2,2,600.0,wodonga,146.88523,2,-36.138402,House
5,17486265.0,2025,POINT (146.869592 -36.148625),wayback,1,2,676.0,wodonga,146.869592,2,-36.148625,House
5,15837850.0,2022,POINT (146.904115 -36.134524),wayback,2,3,550.0,wodonga,146.904115,4,-36.134524,House
8,17142374.0,2024,POINT (146.904115 -36.134524),wayback,3,3,270.0,wodonga,146.904115,4,-36.134524,House
3,16006822.0,2022,POINT (145.000929 -37.590873),wayback,3,2,450.0,wollert,145.000929,2,-37.590873,House
3,16338665.0,2024,POINT (145.000929 -37.590873),wayback,1,2,520.0,wollert,145.000929,2,-37.590873,House
4,15904649.0,2022,POINT (144.985296 -37.598917),wayback,3,2,600.0,wollert,144.985296,3,-37.598917,House
4,16900651.0,2024,POINT (145.024054 -37.614822),wayback,1,2,580.0,wollert,145.024054,3,-37.614822,House
4,16010646.0,2022,POINT (145.015905 -37.608171),wayback,3,2,430.0,wollert,145.015905,1,-37.608171,House
4,16027689.0,2022,POINT (145.000929 -37.590873),wayback,3,2,485.0,wollert,145.000929,2,-37.590873,House
4,16018716.0,2022,POINT (145.000929 -37.590873),wayback,3,2,500.0,wollert,145.000929,2,-37.590873,House
4,16014636.0,2022,POINT (145.033189 -37.621331),wayback,3,2,450.0,wollert,145.033189,1,-37.621331,House
5,14386621.0,2022,POINT (145.004551 -37.607914),wayback,3,3,520.0,wollert,145.004551,2,-37.607914,House
2,15911458.0,2025,POINT (145.59525 -38.616704),wayback,1,1,400.0,wonthaggi,145.59525,2,-38.616704,House
2,17144844.0,2024,POINT (145.590323 -38.612255),wayback,3,2,465.0,wonthaggi,145.590323,1,-38.612255,House
2,17145142.0,2024,POINT (145.5935 -38.615332),wayback,3,2,465.0,wonthaggi,145.5935,1,-38.615332,House
2,17575751.0,2025,POINT (145.599645 -38.605754),wayback,2,1,420.0,wonthaggi,145.599645,2,-38.605754,House
3,17423880.0,2025,POINT (145.591293 -38.614909),wayback,1,1,420.0,wonthaggi,145.591293,1,-38.614909,House
3,14475269.0,2025,POINT (145.593691 -38.602484),wayback,2,1,450.0,wonthaggi,145.593691,4,-38.602484,House
3,17435258.0,2025,POINT (145.57864 -38.612098),wayback,1,1,440.0,wonthaggi,145.57864,2,-38.612098,House
3,17503690.0,2025,POINT (145.591552 -38.608473),wayback,2,2,560.0,wonthaggi,145.591552,2,-38.608473,House
4,17052903.0,2024,POINT (145.591293 -38.614909),wayback,2,2,430.0,wonthaggi,145.591293,1,-38.614909,House
4,17052340.0,2024,POINT (145.591516 -38.610785),wayback,2,2,540.0,wonthaggi,145.591516,2,-38.610785,House
2,17632939.0,2025,POINT (144.520759 -37.38471),wayback,2,2,570.0,woodend,144.520759,4,-37.38471,House
3,17631118.0,2025,POINT (144.52703 -37.357974),wayback,2,1,540.0,woodend,144.52703,2,-37.357974,House
3,16894175.0,2024,POINT (144.540469 -37.352168),wayback,1,2,600.0,woodend,144.540469,2,-37.352168,House
3,16868101.0,2024,POINT (144.530494 -37.37075),wayback,1,1,600.0,woodend,144.530494,2,-37.37075,House
3,16886500.0,2024,POINT (144.522606 -37.360557),wayback,1,2,495.0,woodend,144.522606,4,-37.360557,House
3,17050387.0,2024,POINT (144.540286 -37.362142),wayback,2,2,600.0,woodend,144.540286,2,-37.362142,House
3,17057457.0,2024,POINT (144.522164 -37.355117),wayback,2,2,500.0,woodend,144.522164,4,-37.355117,House
4,17600009.0,2025,POINT (144.536693 -37.340101),wayback,2,2,750.0,woodend,144.536693,2,-37.340101,House
4,16895873.0,2024,POINT (144.505923 -37.376384),wayback,1,2,725.0,woodend,144.505923,2,-37.376384,House
4,16840424.0,2024,POINT (144.532244 -37.354254),wayback,1,2,630.0,woodend,144.532244,2,-37.354254,House
4,17628689.0,2025,POINT (144.52545 -37.354354),wayback,2,2,1250.0,woodend,144.52545,4,-37.354354,House
2,17618017.0,2025,POINT (144.614532 -37.898799),wayback,2,2,410.0,wyndham vale,144.614532,1,-37.898799,House
3,17597015.0,2025,POINT (144.610167 -37.881797),wayback,2,2,470.0,wyndham vale,144.610167,1,-37.881797,House
3,17621011.0,2025,POINT (144.516648 -37.829799),wayback,2,2,430.0,wyndham vale,144.516648,2,-37.829799,House
3,17617319.0,2025,POINT (144.608815 -37.888668),wayback,2,2,500.0,wyndham vale,144.608815,2,-37.888668,House
4,17585082.0,2025,POINT (144.516648 -37.829799),wayback,2,2,440.0,wyndham vale,144.516648,2,-37.829799,House
4,17617096.0,2025,POINT (144.624841 -37.864056),wayback,2,2,510.0,wyndham vale,144.624841,2,-37.864056,House
4,17615257.0,2025,POINT (144.607793 -37.898525),wayback,2,2,460.0,wyndham vale,144.607793,2,-37.898525,House
2,14863852.0,2025,POINT (144.879064 -37.818727),wayback,1,1,610.0,yarraville-seddon,144.879064,2,-37.818727,House
3,16143701.0,2025,POINT (144.895696 -37.821781),wayback,1,2,890.0,yarraville-seddon,144.895696,2,-37.821781,House
3,17411782.0,2025,POINT (144.888209 -37.817372),wayback,1,1,600.0,yarraville-seddon,144.888209,1,-37.817372,House
3,17434197.0,2025,POINT (144.890464 -37.813308),wayback,1,1,600.0,yarraville-seddon,144.890464,2,-37.813308,House
3,14333897.0,2025,POINT (144.870946 -37.817512),wayback,1,1,500.0,yarraville-seddon,144.870946,2,-37.817512,House
3,17428903.0,2025,POINT (144.889901 -37.819997),wayback,1,1,800.0,yarraville-seddon,144.889901,2,-37.819997,House
4,17421596.0,2025,POINT (144.875489 -37.82322),wayback,1,2,860.0,yarraville-seddon,144.875489,2,-37.82322,House
2,15889422.0,2022,POINT (146.008744 -36.024035),wayback,2,1,320.0,yarrawonga,146.008744,4,-36.024035,House
2,15889424.0,2022,POINT (146.011883 -36.012866),wayback,2,1,340.0,yarrawonga,146.011883,1,-36.012866,House
3,15885333.0,2022,POINT (146.031891 -36.009372),wayback,2,2,475.0,yarrawonga,146.031891,2,-36.009372,House
4,15890864.0,2022,POINT (146.008334 -36.017154),wayback,2,1,550.0,yarrawonga,146.008334,2,-36.017154,House
4,15889933.0,2022,POINT (146.008334 -36.017154),wayback,2,1,550.0,yarrawonga,146.008334,2,-36.017154,House
2,17598314.0,2025,POINT (145.427837 -37.210541),wayback,2,2,395.0,yea,145.427837,1,-37.210541,House
3,17655927.0,2025,POINT (145.423607 -37.21252),wayback,2,1,450.0,yea,145.423607,1,-37.21252,House
3,17654261.0,2025,POINT (145.423452 -37.214672),wayback,2,2,445.0,yea,145.423452,2,-37.214672,House
4,16709223.0,2025,POINT (145.43859 -37.166774),wayback,2,2,695.0,yea,145.43859,2,-37.166774,House
4,16702678.0,2024,POINT (145.423452 -37.214672),wayback,2,1,480.0,yea,145.423452,4,-37.214672,House
1,15926320.0,2022,POINT (145.15629 -37.817938),wayback,2,1,440.0,blackburn,145.15629,1,-37.817938,New Apartments / Off the Plan
1,17471491.0,2025,POINT (144.927067 -37.793768),wayback,1,1,710.0,flemington-kensington,144.927067,1,-37.793768,New Apartments / Off the Plan
1,17489069.0,2025,POINT (144.927067 -37.793768),wayback,1,1,589.0,flemington-kensington,144.927067,1,-37.793768,New Apartments / Off the Plan
2,17471509.0,2025,POINT (144.927067 -37.793768),wayback,1,2,822.0,flemington-kensington,144.927067,1,-37.793768,New Apartments / Off the Plan
2,17459297.0,2025,POINT (145.119781 -38.146086),wayback,1,2,850.0,frankston,145.119781,1,-38.146086,New Apartments / Off the Plan
2,17360531.0,2025,POINT (145.011884 -38.304243),wayback,1,2,600.0,safety beach,145.011884,1,-38.304243,New Apartments / Off the Plan
4,17491739.0,2025,POINT (145.10264 -37.80139),wayback,1,3,1100.0,balwyn north,145.10264,2,-37.80139,New House & Land
3,17610532.0,2025,POINT (145.345317 -37.743984),wayback,2,1,600.0,croydon-lilydale,145.345317,2,-37.743984,New House & Land
4,17619262.0,2025,POINT (145.361645 -37.768961),wayback,2,2,800.0,croydon-lilydale,145.361645,5,-37.768961,New House & Land
4,17608127.0,2025,POINT (145.335392 -37.774787),wayback,2,2,1000.0,croydon-lilydale,145.335392,2,-37.774787,New House & Land
3,17381765.0,2024,POINT (145.03239 -37.95013),wayback,4,2,1140.0,highett,145.03239,2,-37.95013,New House & Land
3,16904218.0,2024,POINT (144.654006 -38.12713),wayback,1,1,695.0,portarlington,144.654006,4,-38.12713,New House & Land
4,17399403.0,2024,POINT (142.5148 -38.365066),wayback,4,2,690.0,warrnambool,142.5148,2,-38.365066,New House & Land
2,17021517.0,2024,POINT (144.984054 -37.861048),wayback,2,2,700.0,st kilda,144.984054,1,-37.861048,Penthouse
2,15881712.0,2022,POINT (143.849995 -37.561908),wayback,2,1,310.0,ballarat central,143.849995,1,-37.561908,Semi-Detached
3,17371135.0,2024,POINT (145.137752 -37.816174),wayback,4,2,750.0,box hill,145.137752,2,-37.816174,Semi-Detached
2,17398661.0,2025,POINT (145.060282 -37.889576),wayback,1,1,460.0,carnegie,145.060282,2,-37.889576,Semi-Detached
2,17247118.0,2024,POINT (145.022213 -37.889085),wayback,3,1,680.0,caulfield south,145.022213,1,-37.889085,Semi-Detached
2,17156863.0,2024,POINT (143.077276 -38.335373),wayback,3,1,280.0,cobden,143.077276,1,-38.335373,Semi-Detached
4,16886905.0,2024,POINT (145.250187 -38.095746),wayback,1,3,565.0,cranbourne west,145.250187,2,-38.095746,Semi-Detached
2,17660012.0,2025,POINT (144.88297 -37.707039),wayback,2,1,500.0,gladstone park-tullamarine,144.88297,1,-37.707039,Semi-Detached
3,17056636.0,2024,POINT (144.51981 -37.354453),wayback,2,2,580.0,woodend,144.51981,2,-37.354453,Semi-Detached
1,15232931.0,2022,POINT (144.992591 -37.867681),wayback,2,1,326.0,balaclava,144.992591,1,-37.867681,Studio
1,17427247.0,2025,POINT (143.853916 -37.561867),wayback,1,1,300.0,ballarat central,143.853916,2,-37.561867,Studio
1,17516145.0,2025,POINT (145.093682 -37.788959),wayback,1,1,250.0,balwyn north,145.093682,1,-37.788959,Studio
1,16915501.0,2024,POINT (145.158687 -38.193613),wayback,1,1,330.0,baxter,145.158687,1,-38.193613,Studio
1,16915500.0,2024,POINT (145.158687 -38.193613),wayback,1,1,350.0,baxter,145.158687,1,-38.193613,Studio
1,17396042.0,2024,POINT (145.124208 -37.82229),wayback,4,1,370.0,box hill,145.124208,1,-37.82229,Studio
1,17538916.0,2025,POINT (145.124208 -37.82229),wayback,1,1,330.0,box hill,145.124208,1,-37.82229,Studio
1,17151177.0,2024,POINT (143.888244 -37.555353),wayback,3,1,300.0,brown hill,143.888244,1,-37.555353,Studio
1,8440673.0,2025,POINT (145.11338 -37.850075),wayback,1,1,295.0,burwood-ashburton,145.11338,1,-37.850075,Studio
1,8764055.0,2023,POINT (145.11338 -37.850075),wayback,4,1,285.0,burwood-ashburton,145.11338,1,-37.850075,Studio
1,17151175.0,2024,POINT (143.879429 -37.578371),wayback,3,1,300.0,canadian,143.879429,1,-37.578371,Studio
1,17325675.0,2024,POINT (144.965348 -37.806337),wayback,4,1,350.0,carlton-parkville,144.965348,1,-37.806337,Studio
1,17410916.0,2025,POINT (145.103968 -37.903335),wayback,1,1,320.0,chadstone-oakleigh,145.103968,1,-37.903335,Studio
1,17316948.0,2025,POINT (145.128484 -37.908391),wayback,1,1,400.0,clayton,145.128484,1,-37.908391,Studio
1,15895383.0,2022,POINT (144.933042 -37.590804),wayback,2,1,285.0,craigieburn,144.933042,1,-37.590804,Studio
1,14654024.0,2024,POINT (145.205704 -37.983007),wayback,4,1,300.0,dandenong,145.205704,1,-37.983007,Studio
1,14572973.0,2022,POINT (145.238983 -37.996887),wayback,2,1,290.0,doveton,145.238983,1,-37.996887,Studio
1,15076799.0,2022,POINT (144.982312 -37.816789),wayback,2,1,400.0,east melbourne,144.982312,1,-37.816789,Studio
1,17633918.0,2025,POINT (144.973598 -37.806114),wayback,2,1,380.0,fitzroy,144.973598,1,-37.806114,Studio
1,16865890.0,2024,POINT (144.980421 -37.797088),wayback,1,1,500.0,fitzroy,144.980421,1,-37.797088,Studio
1,16885450.0,2024,POINT (145.138287 -38.142306),wayback,1,1,275.0,frankston,145.138287,1,-38.142306,Studio
1,8564397.0,2025,POINT (145.055547 -37.714405),wayback,2,1,300.0,macleod,145.055547,1,-37.714405,Studio
1,8642331.0,2025,POINT (145.055547 -37.714405),wayback,2,1,285.0,macleod,145.055547,1,-37.714405,Studio
1,8530715.0,2025,POINT (145.055547 -37.714405),wayback,2,1,285.0,macleod,145.055547,1,-37.714405,Studio
1,8613104.0,2025,POINT (145.055547 -37.714405),wayback,2,1,270.0,macleod,145.055547,1,-37.714405,Studio
1,8564265.0,2025,POINT (145.055547 -37.714405),wayback,2,1,285.0,macleod,145.055547,1,-37.714405,Studio
1,8564173.0,2022,POINT (145.055547 -37.714405),wayback,2,1,260.0,macleod,145.055547,1,-37.714405,Studio
1,17351806.0,2024,POINT (144.953074 -37.815584),wayback,4,1,450.0,melbourne,144.953074,1,-37.815584,Studio
1,16212791.0,2022,POINT (144.962236 -37.814746),wayback,4,1,350.0,melbourne,144.962236,1,-37.814746,Studio
1,17604032.0,2025,POINT (144.960402 -37.812598),wayback,2,1,440.0,melbourne,144.960402,1,-37.812598,Studio
1,17600788.0,2025,POINT (144.953074 -37.815584),wayback,2,1,460.0,melbourne,144.953074,1,-37.815584,Studio
1,16969781.0,2025,POINT (144.953074 -37.815584),wayback,2,1,460.0,melbourne,144.953074,1,-37.815584,Studio
1,17598820.0,2025,POINT (144.953074 -37.815584),wayback,2,1,460.0,melbourne,144.953074,1,-37.815584,Studio
1,16597255.0,2024,POINT (144.960402 -37.812598),wayback,3,1,400.0,melbourne,144.960402,1,-37.812598,Studio
1,16890982.0,2024,POINT (144.960402 -37.812598),wayback,1,1,390.0,melbourne,144.960402,1,-37.812598,Studio
1,17431066.0,2025,POINT (144.953838 -37.7996),wayback,1,1,380.0,north melbourne-west melbourne,144.953838,1,-37.7996,Studio
1,17294857.0,2025,POINT (145.121364 -37.906328),wayback,1,1,290.0,oakleigh east,145.121364,1,-37.906328,Studio
1,17370349.0,2024,POINT (145.004312 -37.948969),wayback,4,1,410.0,sandringham,145.004312,1,-37.948969,Studio
1,17409232.0,2025,POINT (145.1275 -38.087186),wayback,1,1,340.0,seaford-carrum downs,145.1275,3,-38.087186,Studio
1,17417502.0,2025,POINT (145.14249 -37.028544),wayback,1,1,350.0,seymour,145.14249,1,-37.028544,Studio
1,17461873.0,2025,POINT (145.14249 -37.028544),wayback,1,1,350.0,seymour,145.14249,1,-37.028544,Studio
1,17486178.0,2025,POINT (144.989702 -37.833509),wayback,1,1,450.0,south yarra,144.989702,1,-37.833509,Studio
1,17404553.0,2024,POINT (145.006341 -37.862588),wayback,4,1,340.0,st kilda east,145.006341,1,-37.862588,Studio
1,15890023.0,2022,POINT (144.974282 -37.860513),wayback,2,1,250.0,st kilda west,144.974282,1,-37.860513,Studio
1,16048232.0,2025,POINT (144.979339 -37.860574),wayback,1,1,340.0,st kilda,144.979339,1,-37.860574,Studio
1,15694325.0,2025,POINT (144.982651 -37.860423),wayback,2,1,345.0,st kilda,144.982651,1,-37.860423,Studio
1,17435415.0,2025,POINT (144.829751 -37.79023),wayback,1,1,560.0,sunshine,144.829751,1,-37.79023,Studio
1,17530473.0,2025,POINT (146.147961 -38.207978),wayback,2,1,340.0,trafalgar,146.147961,2,-38.207978,Studio
1,17375126.0,2025,POINT (144.68658 -37.872448),wayback,1,1,340.0,werribee-hoppers crossing,144.68658,1,-37.872448,Studio
1,17162690.0,2024,POINT (144.653498 -37.890242),wayback,3,1,350.0,werribee-hoppers crossing,144.653498,1,-37.890242,Studio
