property_id,url,rental_price,bedrooms,bathrooms,car_spaces,property_type,land_area,property_features,suburb,postcode,scraped_date,period,address,coordinates
17122686,/6-benjamin-court-keysborough-vic-3173-17122686,$550 per week,3.0,1.0,1.0,House,,"3, ,1, ,1,",KEYSBOROUGH,3173,2024-08-03 17:01:11,2024_09,"Benjamin Court, Keysborough, VIC 3173",POINT (145.1611608 -37.9878307)
17117949,/5-cornwall-avenue-keysborough-vic-3173-17117949,$600 per week,3.0,1.0,2.0,House,,"3, ,1, ,2,",KEYSBOROUGH,3173,2024-08-03 17:01:11,2024_09,"Cornwall Avenue, Keysborough, VIC 3173",POINT (145.1783464 -37.9867482)
17065841,/15-black-knight-street-mordialloc-vic-3195-17065841,$980 Per Week,4.0,3.0,2.0,House,,"4, ,3, ,2,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"Black Knight Street, Mordialloc, VIC 3195",POINT (145.099422 -38.0015342)
16021750,/7-14-gipps-avenue-mordialloc-vic-3195-16021750,$480,2.0,1.0,2.0,Apartment / Unit / Flat,,"2, ,1, ,2,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"14 Gipps Avenue, Mordialloc, VIC 3195",POINT (145.0944181 -38.0086131)
16079709,/1-25-john-street-mordialloc-vic-3195-16079709,$470 per week,2.0,1.0,1.0,Apartment / Unit / Flat,,"2, ,1, ,1,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"25 John Street, Mordialloc, VIC 3195",POINT (145.0837486 -38.0043415)
16456407,/3-107-109-barkly-street-mordialloc-vic-3195-16456407,$535 per week,2.0,1.0,1.0,Apartment / Unit / Flat,,"2, ,1, ,1,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"109 Barkly Street, Mordialloc, VIC 3195",POINT (145.0907953 -38.0070492)
16673135,/1-212-beach-road-mordialloc-vic-3195-16673135,$450 per week,1.0,1.0,1.0,Apartment / Unit / Flat,,"1, ,1, ,1,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"212 Beach Road, Mordialloc, VIC 3195",POINT (145.085996 -38.0082116)
16805307,/5-7-manikato-avenue-mordialloc-vic-3195-16805307,$800 pw,3.0,3.0,1.0,Townhouse,,"3, ,3, ,1,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"7 Manikato Avenue, Mordialloc, VIC 3195",POINT (145.0957247 -38.0006374)
17004850,/6-9-mcdonald-street-mordialloc-vic-3195-17004850,$440pw / $1912pcm,2.0,1.0,1.0,Apartment / Unit / Flat,,"2, ,1, ,1,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"9 Mcdonald Street, Mordialloc, VIC 3195",POINT (145.0875067 -38.0046042)
17075300,/3-101-white-street-mordialloc-vic-3195-17075300,$650 Per Week,2.0,2.0,1.0,Townhouse,,"2, ,2, ,1,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"101 White Street, Mordialloc, VIC 3195",POINT (145.0952688 -37.9995384)
17143835,/79-barkly-street-mordialloc-vic-3195-17143835,$950.00,4.0,2.0,2.0,House,,"4, ,2, ,2,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"Barkly Street, Mordialloc, VIC 3195",POINT (145.0878229 -38.0028611)
17094383,/39b-bear-street-mordialloc-vic-3195-17094383,"$1,090 per week",4.0,3.0,1.0,Townhouse,,"4, ,3, ,1,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"39b Bear Street, Mordialloc, VIC 3195",POINT (145.0937377 -38.0042667)
17078367,/3-21-governor-road-mordialloc-vic-3195-17078367,$ 750.00 Per Week,3.0,2.0,2.0,Townhouse,,"3, ,2, ,2,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"21 Governor Road, Mordialloc, VIC 3195",POINT (145.0949545 -38.0094922)
17137334,/2-538-main-street-mordialloc-vic-3195-17137334,$ 600.00 Per Week,2.0,2.0,2.0,Apartment / Unit / Flat,,"2, ,2, ,2,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"538 Main Street, Mordialloc, VIC 3195",POINT (145.0854036 -38.0059856)
17136018,/2-196-beach-road-mordialloc-vic-3195-17136018,$850.00,4.0,3.0,2.0,Townhouse,,"4, ,3, ,2,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"196 Beach Road, Mordialloc, VIC 3195",POINT (145.0836365 -38.0065948)
17129731,/2-25-mcdonald-street-mordialloc-vic-3195-17129731,$350.00,1.0,1.0,,Apartment / Unit / Flat,,"1, ,1, ,,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"25 Mcdonald Street, Mordialloc, VIC 3195",POINT (145.0888963 -38.0040861)
17139647,/2-196-beach-road-mordialloc-vic-3195-17139647,$850.00,4.0,3.0,2.0,Townhouse,,"4, ,3, ,2,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"196 Beach Road, Mordialloc, VIC 3195",POINT (145.0836365 -38.0065948)
17125633,/2-11-crown-avenue-mordialloc-vic-3195-17125633,$580 pw,2.0,1.0,1.0,Apartment / Unit / Flat,,"2, ,1, ,1,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"11 Crown Avenue, Mordialloc, VIC 3195",POINT (145.0947645 -38.0066757)
17119873,/6-4-gipps-avenue-mordialloc-vic-3195-17119873,$520 per week,2.0,1.0,1.0,Apartment / Unit / Flat,,"2, ,1, ,1,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"4 Gipps Avenue, Mordialloc, VIC 3195",POINT (145.093474 -38.008556)
17117172,/7-4-woods-avenue-mordialloc-vic-3195-17117172,$295,1.0,1.0,1.0,Apartment / Unit / Flat,,"1, ,1, ,1,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"4 Woods Avenue, Mordialloc, VIC 3195",POINT (145.0943889 -38.0031885)
17111335,/2-12-crown-avenue-mordialloc-vic-3195-17111335,$600 per week,3.0,1.0,1.0,Apartment / Unit / Flat,,"3, ,1, ,1,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"12 Crown Avenue, Mordialloc, VIC 3195",POINT (145.09411 -38.0074999)
17128927,/4-7-barkly-street-mordialloc-vic-3195-17128927,$770.00 Per Week,3.0,2.0,2.0,Townhouse,,"3, ,2, ,2,",MORDIALLOC,3195,2024-08-03 17:19:57,2024_09,"7 Barkly Street, Mordialloc, VIC 3195",POINT (145.0871578 -37.9993503)
17118088,/29-firestone-way-wodonga-vic-3690-17118088,$590 per week,4.0,2.0,2.0,House,773.0,"4, ,2, ,2, 773,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"Firestone Way, Wodonga, VIC 3690",POINT (146.8365877 -36.120757)
17098678,/14-gardner-street-wodonga-vic-3690-17098678,$420 Per Week,3.0,1.0,1.0,House,,"3, ,1, ,1,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"Gardner Street, Wodonga, VIC 3690",POINT (146.8692289 -36.133643)
17100982,/334-beechworth-road-wodonga-vic-3690-17100982,$470 per week,3.0,1.0,1.0,House,839.0,"3, ,1, ,1, 839,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"Beechworth Road, Wodonga, VIC 3690",POINT (146.8878942 -36.1257266)
17107451,/18-lindsay-street-wodonga-vic-3690-17107451,$430 pw,3.0,1.0,1.0,House,,"3, ,1, ,1,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"Lindsay Street, Wodonga, VIC 3690",POINT (146.8784697 -36.1282161)
17111864,/102-colman-street-wodonga-vic-3690-17111864,$520 pw,4.0,2.0,5.0,House,,"4, ,2, ,5,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"Colman Street, Wodonga, VIC 3690",POINT (146.9016141 -36.1322793)
17115514,/54-whistler-concourse-bandiana-vic-3691-17115514,$580 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",BANDIANA,3691,2024-08-03 19:34:20,2024_09,"Whistler Concourse, Bandiana, VIC 3691",POINT (146.9204193 -36.1411279)
17116669,/42-victoria-cross-parade-wodonga-vic-3690-17116669,$610 per week,4.0,2.0,2.0,House,512.0,"4, ,2, ,2, 512,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"Victoria Cross Parade, Wodonga, VIC 3690",POINT (146.8946362 -36.1381341)
17117953,/1-tanner-terrace-wodonga-vic-3690-17117953,$460 per week,3.0,2.0,2.0,House,,"3, ,2, ,2,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"Tanner Terrace, Wodonga, VIC 3690",POINT (146.8685173 -36.1446374)
17120147,/43-nightingale-avenue-west-wodonga-vic-3690-17120147,$450 per week,3.0,1.0,2.0,House,,"3, ,1, ,2,",WEST WODONGA,3690,2024-08-03 19:34:20,2024_09,"Nightingale Avenue, West Wodonga, VIC 3690",POINT (146.8540933 -36.1265404)
17126213,/38-rogers-avenue-wodonga-vic-3690-17126213,$590 PER WEEK,4.0,2.0,3.0,House,630.0,"4, ,2, ,3, 630,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"Rogers Avenue, Wodonga, VIC 3690",POINT (146.8947394 -36.1430942)
17143207,/4-kingsbury-court-wodonga-vic-3690-17143207,$430 pw,3.0,1.0,2.0,House,575.0,"3, ,1, ,2, 575,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"Kingsbury Court, Wodonga, VIC 3690",POINT (146.8508327 -36.1328575)
17126520,/17b-rundle-street-wodonga-vic-3690-17126520,$400 per week,2.0,1.0,1.0,Townhouse,,"2, ,1, ,1,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"17b Rundle Street, Wodonga, VIC 3690",POINT (146.8834195 -36.1354241)
17134767,/18-macgibbon-street-baranduda-vic-3691-17134767,$660 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",BARANDUDA,3691,2024-08-03 19:34:20,2024_09,"Macgibbon Street, Baranduda, VIC 3691",POINT (146.9369509 -36.1804423)
17136849,/3-3-railway-street-wodonga-vic-3690-17136849,$260 per week,1.0,1.0,1.0,House,,"1, ,1, ,1,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"3 Railway Street, Wodonga, VIC 3690",POINT (146.8817468 -36.122369)
17140355,/10-callus-street-killara-vic-3691-17140355,$630 per week,4.0,2.0,2.0,House,635.0,"4, ,2, ,2, 635,",KILLARA,3691,2024-08-03 19:34:20,2024_09,"Callus Street, Killara, VIC 3691",POINT (146.9432558 -36.1376705)
17141885,/249-lawrence-street-wodonga-vic-3690-17141885,$370 per week,3.0,1.0,2.0,House,,"3, ,1, ,2,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"Lawrence Street, Wodonga, VIC 3690",POINT (146.8903962 -36.1248491)
17142374,/117-chapple-street-wodonga-vic-3690-17142374,"$270 per week, all inclusive",8.0,3.0,4.0,House,,"8, ,3, ,4,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"Chapple Street, Wodonga, VIC 3690",POINT (146.9036323 -36.1366174)
17142620,/16-samantha-terrace-wodonga-vic-3690-17142620,$350,2.0,1.0,2.0,House,655.0,"2, ,1, ,2, 655,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"Samantha Terrace, Wodonga, VIC 3690",POINT (146.9075872 -36.1316253)
17124518,/8-latrobe-court-west-wodonga-vic-3690-17124518,$550 per week,3.0,2.0,2.0,House,,"3, ,2, ,2,",WEST WODONGA,3690,2024-08-03 19:34:20,2024_09,"Latrobe Court, West Wodonga, VIC 3690",POINT (146.8616343 -36.1420384)
17143415,/2-gilbert-street-wodonga-vic-3690-17143415,$400,2.0,1.0,1.0,Townhouse,,"2, ,1, ,1,",WODONGA,3690,2024-08-03 19:34:20,2024_09,"Gilbert Street, Wodonga, VIC 3690",POINT (146.8790739 -36.1357467)
17103740,/32-festival-street-diggers-rest-vic-3427-17103740,$540 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",DIGGERS REST,3427,2024-08-03 19:34:50,2024_09,"Festival Street, Diggers Rest, VIC 3427",POINT (144.7040885 -37.6212016)
16728515,/9-nelson-court-gisborne-vic-3437-16728515,$1800 Per Week,6.0,3.0,3.0,House,1000.0,"6, ,3, ,3, 1000,",GISBORNE,3437,2024-08-03 19:34:50,2024_09,"Nelson Court, Gisborne, VIC 3437",POINT (144.5758027 -37.4895965)
16358893,/2-55-brantome-street-gisborne-vic-3437-16358893,$550,3.0,2.0,1.0,House,,"3, ,2, ,1,",GISBORNE,3437,2024-08-03 19:34:50,2024_09,"55 Brantome Street, Gisborne, VIC 3437",POINT (144.5895254 -37.4892896)
17107141,/14-jumbuck-way-sunbury-vic-3429-17107141,$550 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",SUNBURY,3429,2024-08-03 19:34:50,2024_09,"Jumbuck Way, Sunbury, VIC 3429",POINT (144.7140782 -37.6009854)
14506656,/112-114-riddell-road-sunbury-vic-3429-14506656,$450,3.0,1.0,2.0,House,1177.0,"3, ,1, ,2, 1177,",SUNBURY,3429,2024-08-03 19:34:50,2024_09,"114 Riddell Road, Sunbury, VIC 3429",POINT (144.7200559 -37.5672626)
14126712,/46-torrance-drive-harkness-vic-3337-14126712,$425.00 per week,3.0,2.0,1.0,House,,"3, ,2, ,1,",HARKNESS,3337,2024-08-03 19:34:50,2024_09,"Torrance Drive, Harkness, VIC 3337",POINT (144.5668936 -37.6528537)
14861744,/14-solomon-court-sunbury-vic-3429-14861744,$500,3.0,2.0,,House,,"3, ,2, ,,",SUNBURY,3429,2024-08-03 19:34:50,2024_09,"Solomon Court, Sunbury, VIC 3429",POINT (144.7065199 -37.5607776)
17110069,/8-prominent-road-diggers-rest-vic-3427-17110069,$540,4.0,2.0,2.0,House,,"4, ,2, ,2,",DIGGERS REST,3427,2024-08-03 19:34:50,2024_09,"Prominent Road, Diggers Rest, VIC 3427",
17131939,/32-gordon-blvd-gisborne-vic-3437-17131939,$680 weekly,4.0,2.0,2.0,House,,"4, ,2, ,2,",GISBORNE,3437,2024-08-03 19:34:50,2024_09,"Gordon Blvd, Gisborne, VIC 3437",POINT (144.6012964 -37.5071632)
17129503,/4-sirdar-st-melton-vic-3337-17129503,$380 weekly,3.0,1.0,2.0,House,,"3, ,1, ,2,",MELTON,3337,2024-08-03 19:34:50,2024_09,"Sirdar St, Melton, VIC 3337",POINT (144.5819512 -37.677297)
17129780,/73a-brantome-street-gisborne-vic-3437-17129780,$450,2.0,1.0,1.0,Townhouse,,"2, ,1, ,1,",GISBORNE,3437,2024-08-03 19:34:50,2024_09,"73a Brantome Street, Gisborne, VIC 3437",POINT (144.5891706 -37.4911271)
17116490,/9-rubrum-road-sunbury-vic-3429-17116490,$600,4.0,2.0,2.0,House,,"4, ,2, ,2,",SUNBURY,3429,2024-08-03 19:34:50,2024_09,"Rubrum Road, Sunbury, VIC 3429",POINT (144.7730438 -37.617934)
17132576,/7-walbridge-street-diggers-rest-vic-3427-17132576,$450,3.0,2.0,1.0,House,,"3, ,2, ,1,",DIGGERS REST,3427,2024-08-03 19:34:50,2024_09,"Walbridge Street, Diggers Rest, VIC 3427",
17134600,/2-12-melbourne-road-gisborne-vic-3437-17134600,$450,2.0,1.0,2.0,House,,"2, ,1, ,2,",GISBORNE,3437,2024-08-03 19:34:50,2024_09,"12 Melbourne Road, Gisborne, VIC 3437",POINT (144.5931032 -37.4891718)
17140066,/21-maroon-way-diggers-rest-vic-3427-17140066,$540 pw,4.0,2.0,2.0,House,,"4, ,2, ,2,",DIGGERS REST,3427,2024-08-03 19:34:50,2024_09,"Maroon Way, Diggers Rest, VIC 3427",POINT (144.6966866 -37.6242017)
17140109,/1-72-jackson-street-sunbury-vic-3429-17140109,$540,4.0,3.0,2.0,House,,"4, ,3, ,2,",SUNBURY,3429,2024-08-03 19:34:50,2024_09,"72 Jackson Street, Sunbury, VIC 3429",POINT (144.7320811 -37.5849683)
17141036,/21-riverton-blvd-harkness-vic-3337-17141036,$470 weekly,4.0,2.0,2.0,House,,"4, ,2, ,2,",HARKNESS,3337,2024-08-03 19:34:50,2024_09,"Riverton Blvd, Harkness, VIC 3337",POINT (144.5622645 -37.6657222)
17142200,/23-goshawk-rd-sunbury-vic-3429-17142200,$650 weekly,4.0,2.0,2.0,House,,"4, ,2, ,2,",SUNBURY,3429,2024-08-03 19:34:50,2024_09,"Goshawk Rd, Sunbury, VIC 3429",POINT (144.7603195 -37.6033034)
17141652,/26-colonus-street-kurunjang-vic-3337-17141652,$460 pw,4.0,2.0,4.0,House,412.0,"4, ,2, ,4, 412,",KURUNJANG,3337,2024-08-03 19:34:50,2024_09,"Colonus Street, Kurunjang, VIC 3337",POINT (144.5897057 -37.6539777)
17141452,/752-elizabeth-dr-sunbury-vic-3429-17141452,$550 weekly,3.0,2.0,1.0,Townhouse,,"3, ,2, ,1,",SUNBURY,3429,2024-08-03 19:34:50,2024_09,"Elizabeth Dr, Sunbury, VIC 3429",POINT (144.7074263 -37.5877301)
17125745,/11-willowbank-place-cranbourne-east-vic-3977-17125745,$530 per week,3.0,1.0,2.0,House,,"3, ,1, ,2,",CRANBOURNE EAST,3977,2024-08-03 20:09:56,2024_09,"Willowbank Place, Cranbourne East, VIC 3977",POINT (145.3006473 -38.1025573)
17124630,/5-41-45-valencia-circuit-cranbourne-vic-3977-17124630,$500 per week,2.0,1.0,1.0,Apartment / Unit / Flat,,"2, ,1, ,1,",CRANBOURNE,3977,2024-08-03 20:09:56,2024_09,"45 Valencia Circuit, Cranbourne, VIC 3977",POINT (145.2844658 -38.0930089)
17124238,/15-kawana-mews-cranbourne-vic-3977-17124238,$510 weekly,3.0,2.0,2.0,Townhouse,,"3, ,2, ,2,",CRANBOURNE,3977,2024-08-03 20:09:56,2024_09,"Kawana Mews, Cranbourne, VIC 3977",POINT (145.2545323 -38.110421)
15126261,/32-cochrane-street-cranbourne-vic-3977-15126261,$500,2.0,2.0,1.0,House,,"2, ,2, ,1,",CRANBOURNE,3977,2024-08-03 20:09:56,2024_09,"Cochrane Street, Cranbourne, VIC 3977",POINT (145.2767025 -38.1065819)
17122010,/56-dalmatian-street-cranbourne-east-vic-3977-17122010,$570 Per Week,4.0,2.0,1.0,House,,"4, ,2, ,1,",CRANBOURNE EAST,3977,2024-08-03 20:09:56,2024_09,"Dalmatian Street, Cranbourne East, VIC 3977",POINT (145.3118033 -38.1317503)
17101681,/20-godfrey-avenue-cranbourne-east-vic-3977-17101681,$505 Per Week,3.0,2.0,1.0,House,,"3, ,2, ,1,",CRANBOURNE EAST,3977,2024-08-03 20:09:56,2024_09,"Godfrey Avenue, Cranbourne East, VIC 3977",POINT (145.2985816 -38.1098046)
17118023,/70-gipps-crescent-cranbourne-north-vic-3977-17118023,$500 Per Week,3.0,1.0,1.0,House,682.0,"3, ,1, ,1, 682,",CRANBOURNE NORTH,3977,2024-08-03 20:09:56,2024_09,"Gipps Crescent, Cranbourne North, VIC 3977",POINT (145.2642086 -38.0723723)
17111097,/171-pearcedale-road-pearcedale-vic-3912-17111097,"$1,250 Per Week",5.0,3.0,4.0,House,2.81,"5, ,3, ,4, 2.81,",PEARCEDALE,3912,2024-08-03 20:09:56,2024_09,"Pearcedale Road, Pearcedale, VIC 3912",POINT (145.2351408 -38.2026339)
17105096,/12-wilton-street-cranbourne-west-vic-3977-17105096,NO FURTHER APPLICATIONS,3.0,2.0,1.0,House,,"3, ,2, ,1,",CRANBOURNE WEST,3977,2024-08-03 20:09:56,2024_09,"Wilton Street, Cranbourne West, VIC 3977",POINT (145.2507313 -38.1113869)
16592264,/7a-binding-ave-cranbourne-vic-3977-16592264,$630,4.0,3.0,2.0,House,,"4, ,3, ,2,",CRANBOURNE,3977,2024-08-03 20:09:56,2024_09,"7a Binding Ave, Cranbourne, VIC 3977",POINT (145.2779268 -38.10981)
17126377,/152-lineham-drive-cranbourne-east-vic-3977-17126377,$550.00 pw,3.0,2.0,1.0,House,,"3, ,2, ,1,",CRANBOURNE EAST,3977,2024-08-03 20:09:56,2024_09,"Lineham Drive, Cranbourne East, VIC 3977",POINT (145.3008801 -38.1242325)
17138703,/42-ethereal-way-sandhurst-vic-3977-17138703,$730.00 pw,4.0,3.0,2.0,House,,"4, ,3, ,2,",SANDHURST,3977,2024-08-03 20:09:56,2024_09,"Ethereal Way, Sandhurst, VIC 3977",POINT (145.1988082 -38.0840218)
17132914,/7-jamela-court-cranbourne-vic-3977-17132914,$525 per week,3.0,1.0,1.0,House,,"3, ,1, ,1,",CRANBOURNE,3977,2024-08-03 20:09:56,2024_09,"Jamela Court, Cranbourne, VIC 3977",POINT (145.2700651 -38.0843122)
17137699,/9-harewood-street-tooradin-vic-3980-17137699,$570 per week,3.0,2.0,2.0,House,1012.0,"3, ,2, ,2, 1012,",TOORADIN,3980,2024-08-03 20:09:56,2024_09,"Harewood Street, Tooradin, VIC 3980",POINT (145.3853679 -38.2136786)
17139159,/9-ben-hall-street-cranbourne-east-vic-3977-17139159,$620 Per Week,4.0,2.0,2.0,House,,"4, ,2, ,2,",CRANBOURNE EAST,3977,2024-08-03 20:09:56,2024_09,"Ben Hall Street, Cranbourne East, VIC 3977",POINT (145.3201661 -38.0998756)
17139336,/70-queens-road-pearcedale-vic-3912-17139336,"$1,700 PER WEEK",4.0,2.0,4.0,House,,"4, ,2, ,4,",PEARCEDALE,3912,2024-08-03 20:09:56,2024_09,"Queens Road, Pearcedale, VIC 3912",POINT (145.2348782 -38.203205)
17140872,/14-mundaring-drive-cranbourne-vic-3977-17140872,$437,3.0,1.0,1.0,House,,"3, ,1, ,1,",CRANBOURNE,3977,2024-08-03 20:09:56,2024_09,"Mundaring Drive, Cranbourne, VIC 3977",POINT (145.2808887 -38.1071507)
17141629,/30-mossey-crescent-cranbourne-east-vic-3977-17141629,$460,3.0,2.0,1.0,House,,"3, ,2, ,1,",CRANBOURNE EAST,3977,2024-08-03 20:09:56,2024_09,"Mossey Crescent, Cranbourne East, VIC 3977",POINT (145.3002151 -38.126125)
17143224,/1-14-cook-court-cranbourne-north-vic-3977-17143224,$550 Per Week,3.0,2.0,2.0,House,,"3, ,2, ,2,",CRANBOURNE NORTH,3977,2024-08-03 20:09:56,2024_09,"14 Cook Court, Cranbourne North, VIC 3977",POINT (145.2709841 -38.0760736)
17131895,/46-ethereal-way-sandhurst-vic-3977-17131895,$750 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",SANDHURST,3977,2024-08-03 20:09:56,2024_09,"Ethereal Way, Sandhurst, VIC 3977",POINT (145.1988082 -38.0840218)
17134142,/17-halyard-terrace-st-leonards-vic-3223-17134142,$450 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",ST LEONARDS,3223,2024-08-04 10:49:22,2024_09,"Halyard Terrace, St Leonards, VIC 3223",POINT (144.707572 -38.1876798)
17140356,/2-130-fellows-road-point-lonsdale-vic-3225-17140356,$510 per week,3.0,2.0,1.0,Apartment / Unit / Flat,416.0,"3, ,2, ,1, 416,",POINT LONSDALE,3225,2024-08-04 10:49:22,2024_09,"130 Fellows Road, Point Lonsdale, VIC 3225",POINT (144.6115258 -38.2753702)
17135137,/6-robertson-court-point-lonsdale-vic-3225-17135137,500 per week,3.0,2.0,1.0,House,737.0,"3, ,2, ,1, 737,",POINT LONSDALE,3225,2024-08-04 10:49:22,2024_09,"Robertson Court, Point Lonsdale, VIC 3225",POINT (144.6176709 -38.270953)
17135391,/7-whipbird-way-st-leonards-vic-3223-17135391,$470 per week,4.0,2.0,2.0,House,,"4, ,2, ,2,",ST LEONARDS,3223,2024-08-04 10:49:22,2024_09,"Whipbird Way, St Leonards, VIC 3223",POINT (144.7004047 -38.1904176)
17141388,/3-21-brown-street-portarlington-vic-3223-17141388,$400 per week,2.0,1.0,1.0,Apartment / Unit / Flat,,"2, ,1, ,1,",PORTARLINGTON,3223,2024-08-04 10:49:22,2024_09,"21 Brown Street, Portarlington, VIC 3223",POINT (144.6539368 -38.1169915)
17141476,/2-ethel-court-point-lonsdale-vic-3225-17141476,$580 per week,3.0,2.0,1.0,House,838.0,"3, ,2, ,1, 838,",POINT LONSDALE,3225,2024-08-04 10:49:22,2024_09,"Ethel Court, Point Lonsdale, VIC 3225",POINT (144.6187656 -38.270456)
17132534,/167-oceania-drive-curlewis-vic-3222-17132534,$790.00,4.0,2.0,2.0,House,,"4, ,2, ,2,",CURLEWIS,3222,2024-08-04 10:49:22,2024_09,"Oceania Drive, Curlewis, VIC 3222",POINT (144.5446596 -38.167484)
17141345,/6-campus-court-clifton-springs-vic-3222-17141345,$520.00,3.0,2.0,2.0,House,,"3, ,2, ,2,",CLIFTON SPRINGS,3222,2024-08-04 10:49:22,2024_09,"Campus Court, Clifton Springs, VIC 3222",POINT (144.5737758 -38.1457655)
17130333,/26-elise-road-clifton-springs-vic-3222-17130333,$580.00,4.0,2.0,2.0,House,,"4, ,2, ,2,",CLIFTON SPRINGS,3222,2024-08-04 10:49:22,2024_09,"Elise Road, Clifton Springs, VIC 3222",POINT (144.5612806 -38.1653614)
17135054,/69-chiton-way-point-lonsdale-vic-3225-17135054,$650.00 per week,3.0,2.0,2.0,House,,"3, ,2, ,2,",POINT LONSDALE,3225,2024-08-04 10:49:22,2024_09,"Chiton Way, Point Lonsdale, VIC 3225",POINT (144.6079549 -38.2634654)
17126549,/39-countess-drive-st-leonards-vic-3223-17126549,$500 per week ($2173 pcm),4.0,2.0,2.0,House,,"4, ,2, ,2,",ST LEONARDS,3223,2024-08-04 10:49:22,2024_09,"Countess Drive, St Leonards, VIC 3223",POINT (144.7050678 -38.1673532)
17119361,/54-farmhouse-ave-drysdale-vic-3222-17119361,$510 weekly,4.0,2.0,2.0,House,,"4, ,2, ,2,",DRYSDALE,3222,2024-08-04 10:49:22,2024_09,"Farmhouse Ave, Drysdale, VIC 3222",POINT (144.5785995 -38.1766538)
17116668,/59-woodville-st-drysdale-vic-3222-17116668,Under Application,4.0,2.0,2.0,House,377.0,"4, ,2, ,2, 377,",DRYSDALE,3222,2024-08-04 10:49:22,2024_09,"Woodville St, Drysdale, VIC 3222",POINT (144.574563 -38.1781132)
17106433,/8-carolanne-drive-drysdale-vic-3222-17106433,$500.00,3.0,2.0,2.0,House,,"3, ,2, ,2,",DRYSDALE,3222,2024-08-04 10:49:22,2024_09,"Carolanne Drive, Drysdale, VIC 3222",POINT (144.5697862 -38.1703122)
17103707,/16-the-glen-drysdale-vic-3222-17103707,$500.00,3.0,2.0,4.0,House,,"3, ,2, ,4,",DRYSDALE,3222,2024-08-04 10:49:22,2024_09,"The Glen, Drysdale, VIC 3222",POINT (144.5688864 -38.1781489)
17094298,/4-47-clifton-springs-rd-drysdale-vic-3222-17094298,Under Application,3.0,2.0,2.0,House,259.0,"3, ,2, ,2, 259,",DRYSDALE,3222,2024-08-04 10:49:22,2024_09,"47 Clifton Springs Rd, Drysdale, VIC 3222",POINT (144.5712923 -38.1697818)
17089859,/7-32-34-newcombe-street-drysdale-vic-3222-17089859,$480.00,3.0,2.0,2.0,Apartment / Unit / Flat,,"3, ,2, ,2,",DRYSDALE,3222,2024-08-04 10:49:22,2024_09,"34 Newcombe Street, Drysdale, VIC 3222",POINT (144.5677784 -38.1777381)
16884014,/176-scotchmans-rd-drysdale-vic-3222-16884014,"$1,800 weekly",7.0,4.0,6.0,House,12140.0,"7, ,4, ,6, 12140,",DRYSDALE,3222,2024-08-04 10:49:22,2024_09,"Scotchmans Rd, Drysdale, VIC 3222",POINT (144.6266219 -38.149923)
16394128,/42-flagstaff-drive-portarlington-vic-3223-16394128,$520 per week,3.0,2.0,2.0,House,,"3, ,2, ,2,",PORTARLINGTON,3223,2024-08-04 10:49:22,2024_09,"Flagstaff Drive, Portarlington, VIC 3223",POINT (144.6495754 -38.1228128)
