bedrooms,property_id,year,coordinates,source,quarter,bathrooms,rental_price,suburb,longitude,car_spaces,latitude,property_type
4,17346819,2025,POINT (144.6899936 -37.77075019999999),live,3,3,530.0,truganina,144.6899936,2,-37.77075019999999,house
4,16477159,2025,POINT (144.6773382 -37.7624163),live,3,2,490.0,truganina,144.6773382,2,-37.7624163,house
4,17654224,2025,POINT (144.6914741 -37.7667816),live,3,2,495.0,truganina,144.6914741,2,-37.7667816,house
2,17686193,2025,POINT (144.6802664 -37.7514364),live,3,2,420.0,truganina,144.6802664,1,-37.7514364,house
4,15764962,2025,POINT (144.7271799 -37.8409244),live,3,2,570.0,truganina,144.7271799,2,-37.8409244,house
3,17704658,2025,POINT (144.7173048 -37.8216447),live,3,2,500.0,truganina,144.7173048,2,-37.8216447,townhouse
4,17708406,2025,POINT (144.7426374 -37.8432147),live,3,2,580.0,truganina,144.7426374,2,-37.8432147,house
4,17708928,2025,POINT (144.7252219 -37.8453661),live,3,2,525.0,truganina,144.7252219,2,-37.8453661,house
4,16519180,2025,POINT (144.6915405 -37.77005),live,3,2,510.0,truganina,144.6915405,2,-37.77005,house
4,17095249,2025,POINT (144.686463 -37.7652436),live,3,2,490.0,truganina,144.686463,2,-37.7652436,house
4,16524652,2025,POINT (144.7096791 -37.8165057),live,3,2,550.0,truganina,144.7096791,2,-37.8165057,house
4,17733096,2025,POINT (144.7212112 -37.8357953),live,3,2,560.0,truganina,144.7212112,2,-37.8357953,house
4,15995858,2025,POINT (144.692192 -37.767735),live,3,2,520.0,truganina,144.692192,2,-37.767735,house
4,17735398,2025,POINT (144.7147307 -37.8319357),live,3,2,630.0,truganina,144.7147307,2,-37.8319357,house
4,17739804,2025,POINT (144.6768235 -37.7624065),live,3,2,520.0,truganina,144.6768235,2,-37.7624065,house
3,17396472,2025,POINT (144.7159024 -37.8340608),live,3,2,530.0,truganina,144.7159024,2,-37.8340608,house
4,17739898,2025,POINT (144.685544 -37.7641816),live,3,2,580.0,truganina,144.685544,2,-37.7641816,house
3,15738895,2025,POINT (144.738978 -37.8509649),live,3,2,510.0,truganina,144.738978,2,-37.8509649,house
4,17741940,2025,POINT (144.675868 -37.7474268),live,3,2,500.0,truganina,144.675868,2,-37.7474268,house
3,17743545,2025,POINT (144.7318852 -37.84750289999999),live,3,2,540.0,truganina,144.7318852,2,-37.84750289999999,house
6,17746033,2025,POINT (144.7294197 -37.8255921),live,3,3,760.0,truganina,144.7294197,3,-37.8255921,house
4,17746886,2025,POINT (144.7090129 -37.8406635),live,3,2,650.0,truganina,144.7090129,2,-37.8406635,house
4,17746555,2025,POINT (144.6750286 -37.75735239999999),live,3,2,500.0,truganina,144.6750286,2,-37.75735239999999,house
2,17677586,2025,POINT (144.8815818 -37.7028221),live,3,1,550.0,gladstone park-tullamarine,144.8815818,1,-37.7028221,townhouse
4,17680655,2025,POINT (144.8734443 -37.7045754),live,3,2,600.0,gladstone park-tullamarine,144.8734443,2,-37.7045754,house
3,17688021,2025,POINT (144.8716486 -37.7054484),live,3,1,540.0,gladstone park-tullamarine,144.8716486,1,-37.7054484,apartment / unit / flat
3,17689847,2025,POINT (144.8786026 -37.6996115),live,3,2,590.0,gladstone park-tullamarine,144.8786026,1,-37.6996115,house
2,17709873,2025,POINT (144.8803287 -37.7022971),live,3,1,490.0,gladstone park-tullamarine,144.8803287,1,-37.7022971,townhouse
3,17726808,2025,POINT (144.8716538 -37.6886547),live,3,2,740.0,gladstone park-tullamarine,144.8716538,1,-37.6886547,townhouse
2,17741542,2025,POINT (144.8796896 -37.7048449),live,3,1,500.0,gladstone park-tullamarine,144.8796896,1,-37.7048449,townhouse
3,17751661,2025,POINT (144.8781352 -37.7023797),live,3,3,640.0,gladstone park-tullamarine,144.8781352,1,-37.7023797,apartment / unit / flat
2,17755657,2025,POINT (144.8820937 -37.6920221),live,3,1,530.0,gladstone park-tullamarine,144.8820937,1,-37.6920221,house
2,17756216,2025,POINT (144.881061 -37.7036619),live,3,2,500.0,gladstone park-tullamarine,144.881061,2,-37.7036619,apartment / unit / flat
4,17156776,2025,POINT (144.7188948 -37.8203325),live,3,2,640.0,truganina,144.7188948,2,-37.8203325,house
4,15646176,2025,POINT (144.719159 -37.8363115),live,3,2,625.0,truganina,144.719159,2,-37.8363115,house
4,15479194,2025,POINT (144.6777897 -37.7477909),live,3,2,535.0,truganina,144.6777897,2,-37.7477909,house
6,17754251,2025,POINT (144.6925182 -37.7684828),live,3,3,735.0,truganina,144.6925182,2,-37.7684828,house
3,17754685,2025,POINT (144.7147893 -37.820759),live,3,2,495.0,truganina,144.7147893,1,-37.820759,house
3,17754524,2025,POINT (144.7260296 -37.8434684),live,3,2,480.0,truganina,144.7260296,1,-37.8434684,apartment / unit / flat
4,17204276,2025,POINT (144.681459 -37.7510775),live,3,2,530.0,truganina,144.681459,2,-37.7510775,house
4,17757293,2025,POINT (144.7486887 -37.8247866),live,3,2,545.0,truganina,144.7486887,2,-37.8247866,house
4,17758484,2025,POINT (144.6922889 -37.7701936),live,3,2,550.0,truganina,144.6922889,2,-37.7701936,house
4,15461358,2025,POINT (144.7235172 -37.840951),live,3,2,530.0,truganina,144.7235172,2,-37.840951,house
4,15692224,2025,POINT (144.7232472 -37.8584678),live,3,2,580.0,truganina,144.7232472,2,-37.8584678,house
4,17725793,2025,POINT (144.7074923 -37.8369506),live,3,2,600.0,truganina,144.7074923,2,-37.8369506,house
4,17726208,2025,POINT (144.6903 -37.758623),live,3,2,485.0,truganina,144.6903,2,-37.758623,house
3,17667675,2025,POINT (145.1727042 -37.8547856),live,3,3,735.0,vermont south,145.1727042,2,-37.8547856,townhouse
2,17672585,2025,POINT (145.1897693 -37.8474773),live,3,2,890.0,vermont south,145.1897693,2,-37.8474773,house
2,17733610,2025,POINT (145.1769077 -37.8574615),live,3,1,580.0,vermont south,145.1769077,1,-37.8574615,house
4,16448771,2025,POINT (145.1708619 -37.8574994),live,3,2,935.0,vermont south,145.1708619,1,-37.8574994,townhouse
4,16252052,2025,POINT (145.18444 -37.853697),live,3,2,660.0,vermont south,145.18444,1,-37.853697,townhouse
4,17736203,2025,POINT (145.2005897 -37.8503848),live,3,3,1100.0,vermont south,145.2005897,2,-37.8503848,house
4,17021458,2025,POINT (145.1849011 -37.8634895),live,3,2,800.0,vermont south,145.1849011,2,-37.8634895,house
3,17747020,2025,POINT (145.1749056 -37.8551313),live,3,2,580.0,vermont south,145.1749056,1,-37.8551313,house
4,11624786,2025,POINT (145.1963527 -37.8548176),live,3,2,750.0,vermont south,145.1963527,2,-37.8548176,house
4,17751024,2025,POINT (145.1806977 -37.8461527),live,3,1,670.0,vermont south,145.1806977,2,-37.8461527,house
3,13669287,2025,POINT (145.1749643 -37.8538983),live,3,2,650.0,vermont south,145.1749643,2,-37.8538983,house
2,17757975,2025,POINT (145.1848773 -37.8381901),live,3,1,600.0,vermont south,145.1848773,2,-37.8381901,house
2,15558435,2025,POINT (145.1897693 -37.8474773),live,3,2,890.0,vermont south,145.1897693,4,-37.8474773,house
3,17746976,2025,POINT (145.2136006 -37.8328964),live,3,2,620.0,vermont-forest hill-burwood east,145.2136006,2,-37.8328964,house
2,17714673,2025,POINT (145.1948971 -37.8340027),live,3,1,450.0,vermont-forest hill-burwood east,145.1948971,1,-37.8340027,apartment / unit / flat
2,17150754,2025,POINT (145.1914477 -37.8360384),live,3,1,520.0,vermont-forest hill-burwood east,145.1914477,1,-37.8360384,apartment / unit / flat
3,17723981,2025,POINT (145.2053609 -37.8443316),live,3,2,750.0,vermont-forest hill-burwood east,145.2053609,4,-37.8443316,townhouse
3,17744943,2025,POINT (145.2120306 -37.8389388),live,3,1,600.0,vermont-forest hill-burwood east,145.2120306,2,-37.8389388,house
2,17728458,2025,POINT (145.2068142 -37.8383542),live,3,1,500.0,vermont-forest hill-burwood east,145.2068142,1,-37.8383542,apartment / unit / flat
2,17739636,2025,POINT (145.1956109 -37.8312483),live,3,1,510.0,vermont-forest hill-burwood east,145.1956109,2,-37.8312483,apartment / unit / flat
3,16134174,2025,POINT (145.2089966 -37.8348851),live,3,2,650.0,vermont-forest hill-burwood east,145.2089966,1,-37.8348851,house
3,17740756,2025,POINT (145.1973353 -37.83594650000001),live,3,2,680.0,vermont-forest hill-burwood east,145.1973353,2,-37.83594650000001,townhouse
4,17756410,2025,POINT (145.2076059 -37.837951),live,3,2,830.0,vermont-forest hill-burwood east,145.2076059,2,-37.837951,house
3,17201954,2025,POINT (145.2118133 -37.8315715),live,3,1,640.0,vermont-forest hill-burwood east,145.2118133,2,-37.8315715,house
4,17701102,2025,POINT (145.0007199 -37.4227044),live,3,2,480.0,wallan,145.0007199,2,-37.4227044,house
4,17702432,2025,POINT (144.9974333 -37.4308508),live,3,2,450.0,wallan,144.9974333,2,-37.4308508,house
4,16783281,2025,POINT (144.9889587 -37.4292718),live,3,2,490.0,wallan,144.9889587,2,-37.4292718,house
4,17537127,2025,POINT (144.9947931 -37.4275594),live,3,3,510.0,wallan,144.9947931,2,-37.4275594,house
4,17724174,2025,POINT (144.9946676 -37.428159),live,3,2,460.0,wallan,144.9946676,2,-37.428159,house
4,17724285,2025,POINT (144.9957191 -37.4280304),live,3,2,460.0,wallan,144.9957191,2,-37.4280304,house
4,17730169,2025,POINT (145.0012245 -37.4246014),live,3,2,460.0,wallan,145.0012245,2,-37.4246014,house
3,17195349,2025,POINT (144.9928135 -37.4266117),live,3,2,500.0,wallan,144.9928135,2,-37.4266117,house
2,17602148,2025,POINT (144.9826287 -37.412635),live,3,1,420.0,wallan,144.9826287,1,-37.412635,apartment / unit / flat
4,17750990,2025,POINT (144.9676746 -37.4184268),live,3,2,460.0,wallan,144.9676746,2,-37.4184268,house
3,17156805,2025,POINT (144.9835598 -37.4146615),live,3,1,440.0,wallan,144.9835598,2,-37.4146615,house
4,17662716,2025,POINT (144.9642759 -37.4193986),live,3,2,420.0,wallan,144.9642759,2,-37.4193986,house
4,16471227,2025,POINT (144.9619365 -37.4071699),live,3,2,450.0,wallan,144.9619365,1,-37.4071699,house
4,17721917,2025,POINT (144.9973417 -37.429401),live,3,2,460.0,wallan,144.9973417,2,-37.429401,house
4,16488592,2025,POINT (144.961323 -37.4065041),live,3,2,480.0,wallan,144.961323,2,-37.4065041,house
4,17615330,2025,POINT (144.9676303 -37.3990887),live,3,2,480.0,wallan,144.9676303,2,-37.3990887,house
4,17666924,2025,POINT (144.993864 -37.4303477),live,3,2,550.0,wallan,144.993864,2,-37.4303477,house
4,17694410,2025,POINT (144.9878538 -37.4295214),live,3,2,510.0,wallan,144.9878538,2,-37.4295214,house
4,17702298,2025,POINT (144.9671059 -37.3913372),live,3,2,630.0,wallan,144.9671059,2,-37.3913372,house
4,17727564,2025,POINT (144.9648388 -37.4181652),live,3,2,490.0,wallan,144.9648388,2,-37.4181652,house
4,17732299,2025,POINT (144.969144 -37.3999305),live,3,3,520.0,wallan,144.969144,2,-37.3999305,house
4,17735512,2025,POINT (144.9726833 -37.4117087),live,3,2,500.0,wallan,144.9726833,3,-37.4117087,house
4,17738549,2025,POINT (144.9863969 -37.4293206),live,3,2,570.0,wallan,144.9863969,2,-37.4293206,house
3,17739859,2025,POINT (144.9660666 -37.3916117),live,3,2,470.0,wallan,144.9660666,1,-37.3916117,house
4,17743054,2025,POINT (144.9619768 -37.4069856),live,3,2,490.0,wallan,144.9619768,2,-37.4069856,house
3,17736917,2025,POINT (144.9970213 -37.3936905),live,3,2,520.0,wallan,144.9970213,2,-37.3936905,house
4,17756674,2025,POINT (144.9990271 -37.4300047),live,3,2,520.0,wallan,144.9990271,2,-37.4300047,house
4,17591034,2025,POINT (144.9713559 -37.3955933),live,3,3,650.0,wallan,144.9713559,2,-37.3955933,house
4,16786260,2025,POINT (144.9873759 -37.4301044),live,3,2,485.0,wallan,144.9873759,2,-37.4301044,house
4,17674087,2025,POINT (144.9634422 -37.4185039),live,3,2,470.0,wallan,144.9634422,2,-37.4185039,house
4,17686030,2025,POINT (144.9947078 -37.4279293),live,3,2,460.0,wallan,144.9947078,2,-37.4279293,house
4,17686082,2025,POINT (144.9957643 -37.4283265),live,3,2,470.0,wallan,144.9957643,2,-37.4283265,house
3,17029447,2025,POINT (145.0010042 -37.4279551),live,3,2,420.0,wallan,145.0010042,2,-37.4279551,apartment / unit / flat
4,16950454,2025,POINT (144.9985102 -37.430286),live,3,2,460.0,wallan,144.9985102,2,-37.430286,house
4,17733787,2025,POINT (144.9595703 -37.4185512),live,3,2,470.0,wallan,144.9595703,2,-37.4185512,house
4,17742511,2025,POINT (144.9972044 -37.4301863),live,3,2,450.0,wallan,144.9972044,2,-37.4301863,house
4,17743136,2025,POINT (144.9977214 -37.4308828),live,3,2,460.0,wallan,144.9977214,2,-37.4308828,house
3,17743169,2025,POINT (144.9993169 -37.4283363),live,3,2,420.0,wallan,144.9993169,2,-37.4283363,house
4,17743802,2025,POINT (144.9975911 -37.4305844),live,3,2,460.0,wallan,144.9975911,2,-37.4305844,house
4,17094606,2025,POINT (144.9950843 -37.4260368),live,3,2,460.0,wallan,144.9950843,1,-37.4260368,house
4,17747382,2025,POINT (144.9961103 -37.42956350000001),live,3,2,380.0,wallan,144.9961103,2,-37.42956350000001,house
4,17749358,2025,POINT (144.9996874 -37.4288274),live,3,2,450.0,wallan,144.9996874,3,-37.4288274,house
5,17750750,2025,POINT (144.9680072 -37.394808),live,3,2,560.0,wallan,144.9680072,2,-37.394808,house
4,17270591,2025,POINT (145.0006836 -37.4289613),live,3,2,450.0,wallan,145.0006836,2,-37.4289613,house
4,17707540,2025,POINT (145.0016226 -37.4272709),live,3,2,450.0,wallan,145.0016226,2,-37.4272709,house
4,17755258,2025,POINT (145.0011258 -37.4228109),live,3,2,470.0,wallan,145.0011258,2,-37.4228109,house
3,17722121,2025,POINT (145.2421548 -37.8492784),live,3,2,710.0,wantirna-scoresby,145.2421548,2,-37.8492784,townhouse
4,15712279,2025,POINT (145.2228557 -37.8630853),live,3,2,730.0,wantirna-scoresby,145.2228557,2,-37.8630853,house
3,17743719,2025,POINT (145.2353076 -37.84959310000001),live,3,1,650.0,wantirna-scoresby,145.2353076,1,-37.84959310000001,townhouse
4,16163384,2025,POINT (145.2359737 -37.858775),live,3,2,760.0,wantirna-scoresby,145.2359737,2,-37.858775,house
3,17756652,2025,POINT (145.221234 -37.8465615),live,3,2,700.0,wantirna-scoresby,145.221234,1,-37.8465615,house
4,17704587,2025,POINT (145.2354802 -37.8448626),live,3,2,620.0,wantirna-scoresby,145.2354802,2,-37.8448626,house
5,17712180,2025,POINT (145.2424133 -37.8540706),live,3,2,680.0,wantirna-scoresby,145.2424133,2,-37.8540706,house
5,17676073,2025,POINT (145.2308205 -37.85847),live,3,2,700.0,wantirna-scoresby,145.2308205,2,-37.85847,house
3,17728098,2025,POINT (145.2230553 -37.8431063),live,3,1,600.0,wantirna-scoresby,145.2230553,4,-37.8431063,house
3,17692931,2025,POINT (145.2500906 -37.8589214),live,3,1,650.0,wantirna south,145.2500906,2,-37.8589214,house
3,17729411,2025,POINT (145.233525 -37.8841703),live,3,2,630.0,wantirna south,145.233525,4,-37.8841703,townhouse
4,17733548,2025,POINT (145.2237511 -37.8763642),live,3,2,750.0,wantirna south,145.2237511,2,-37.8763642,house
3,17738392,2025,POINT (145.2387865 -37.87184269999999),live,3,1,555.0,wantirna south,145.2387865,1,-37.87184269999999,house
2,17069705,2025,POINT (145.2394158 -37.8710733),live,3,2,590.0,wantirna south,145.2394158,1,-37.8710733,apartment / unit / flat
4,17597544,2025,POINT (145.2433655 -37.8639655),live,3,2,650.0,wantirna south,145.2433655,2,-37.8639655,house
2,17713112,2025,POINT (145.2326048 -37.874967),live,3,2,540.0,wantirna south,145.2326048,1,-37.874967,apartment / unit / flat
3,17727201,2025,POINT (145.2378246 -37.8756),live,3,2,670.0,wantirna south,145.2378246,2,-37.8756,house
3,17729460,2025,POINT (145.2204722 -37.8776143),live,3,1,620.0,wantirna south,145.2204722,1,-37.8776143,house
4,17748784,2025,POINT (145.2243623 -37.86839790000001),live,3,2,790.0,wantirna south,145.2243623,2,-37.86839790000001,house
4,17745479,2025,POINT (145.2419724 -37.8654376),live,3,1,700.0,wantirna south,145.2419724,2,-37.8654376,house
1,17756171,2025,POINT (145.2358117 -37.8694314),live,3,1,490.0,wantirna south,145.2358117,1,-37.8694314,apartment / unit / flat
4,17752805,2025,POINT (145.2432379 -37.8569428),live,3,2,685.0,wantirna south,145.2432379,2,-37.8569428,house
3,17756424,2025,POINT (145.2421215 -37.8822078),live,3,2,675.0,wantirna south,145.2421215,2,-37.8822078,house
4,17758179,2025,POINT (145.2271722 -37.8742836),live,3,3,850.0,wantirna south,145.2271722,2,-37.8742836,house
5,17674118,2025,POINT (145.9549972 -38.1544905),live,3,3,850.0,warragul,145.9549972,6,-38.1544905,house
4,17694366,2025,POINT (145.9416539 -38.1448537),live,3,2,620.0,warragul,145.9416539,2,-38.1448537,house
3,17711874,2025,POINT (145.9313752 -38.14365859999999),live,3,2,520.0,warragul,145.9313752,2,-38.14365859999999,house
4,17667662,2025,POINT (145.9158662 -38.1524048),live,3,2,560.0,warragul,145.9158662,2,-38.1524048,house
4,17704568,2025,POINT (145.9134972 -38.1440354),live,3,2,600.0,warragul,145.9134972,2,-38.1440354,house
4,17715966,2025,POINT (145.9329431 -38.126945),live,3,2,590.0,warragul,145.9329431,2,-38.126945,house
4,17716636,2025,POINT (145.9143976 -38.1433782),live,3,2,610.0,warragul,145.9143976,2,-38.1433782,house
4,17717659,2025,POINT (145.9137917 -38.1443626),live,3,2,620.0,warragul,145.9137917,2,-38.1443626,house
4,16638954,2025,POINT (145.9109725 -38.1470437),live,3,2,570.0,warragul,145.9109725,2,-38.1470437,house
4,17733531,2025,POINT (145.9148221 -38.1438952),live,3,2,610.0,warragul,145.9148221,2,-38.1438952,house
3,16591727,2025,POINT (145.9385226 -38.1477111),live,3,1,440.0,warragul,145.9385226,2,-38.1477111,house
3,17740873,2025,POINT (145.9300209 -38.1754272),live,3,1,410.0,warragul,145.9300209,3,-38.1754272,house
2,17745994,2025,POINT (145.9430643 -38.1625629),live,3,1,301.0,warragul,145.9430643,1,-38.1625629,apartment / unit / flat
3,17714418,2025,POINT (145.9116485 -38.1512407),live,3,2,560.0,warragul,145.9116485,2,-38.1512407,house
4,17716450,2025,POINT (145.9219061 -38.1770973),live,3,2,640.0,warragul,145.9219061,2,-38.1770973,house
4,17729755,2025,POINT (145.9488685 -38.13155709999999),live,3,2,570.0,warragul,145.9488685,2,-38.13155709999999,house
4,17729872,2025,POINT (145.949589 -38.1310766),live,3,2,570.0,warragul,145.949589,2,-38.1310766,house
4,17729923,2025,POINT (145.9145564 -38.1459868),live,3,2,680.0,warragul,145.9145564,2,-38.1459868,house
4,17731428,2025,POINT (145.946118 -38.1623784),live,3,1,520.0,warragul,145.946118,2,-38.1623784,house
4,17732862,2025,POINT (145.9152829 -38.1503973),live,3,2,595.0,warragul,145.9152829,2,-38.1503973,house
3,17741814,2025,POINT (145.9146523 -38.1642002),live,3,2,570.0,warragul,145.9146523,4,-38.1642002,house
4,17744239,2025,POINT (145.9222602 -38.1769569),live,3,2,620.0,warragul,145.9222602,2,-38.1769569,house
3,17747478,2025,POINT (145.925394 -38.1590076),live,3,1,440.0,warragul,145.925394,1,-38.1590076,house
4,17748693,2025,POINT (145.9182725 -38.1520987),live,3,2,600.0,warragul,145.9182725,2,-38.1520987,house
5,17749221,2025,POINT (145.9165267 -38.1553282),live,3,2,620.0,warragul,145.9165267,4,-38.1553282,house
4,17750645,2025,POINT (145.9493606 -38.1313263),live,3,2,550.0,warragul,145.9493606,2,-38.1313263,house
4,17751969,2025,POINT (145.9117012 -38.1490787),live,3,2,620.0,warragul,145.9117012,2,-38.1490787,house
3,17735136,2025,POINT (145.948751 -38.1447653),live,3,2,500.0,warragul,145.948751,2,-38.1447653,house
4,17754566,2025,POINT (145.9147168 -38.1444742),live,3,3,650.0,warragul,145.9147168,2,-38.1444742,house
3,17754747,2025,POINT (145.9495181 -38.1570926),live,3,1,570.0,warragul,145.9495181,2,-38.1570926,house
3,17726836,2025,POINT (142.4766521 -38.3533849),live,3,2,630.0,warrnambool,142.4766521,2,-38.3533849,house
2,17727087,2025,POINT (142.4945607 -38.3839024),live,3,1,450.0,warrnambool,142.4945607,1,-38.3839024,apartment / unit / flat
2,17733701,2025,POINT (142.503851 -38.39162),live,3,1,455.0,warrnambool,142.503851,1,-38.39162,house
4,16320317,2025,POINT (142.4705718 -38.3630308),live,3,2,675.0,warrnambool,142.4705718,2,-38.3630308,house
2,16265313,2025,POINT (142.4880399 -38.3864467),live,3,1,420.0,warrnambool,142.4880399,1,-38.3864467,apartment / unit / flat
1,15805620,2025,POINT (142.5121143 -38.3873696),live,3,1,240.0,warrnambool,142.5121143,1,-38.3873696,house
3,17752855,2025,POINT (142.4534963 -38.3767128),live,3,1,500.0,warrnambool,142.4534963,5,-38.3767128,house
2,16734383,2025,POINT (142.4663167 -38.36729589999999),live,3,1,420.0,warrnambool,142.4663167,1,-38.36729589999999,house
4,17738956,2025,POINT (142.5150108 -38.361568),live,3,2,700.0,warrnambool,142.5150108,2,-38.361568,house
4,17738967,2025,POINT (142.5142005 -38.3616252),live,3,2,700.0,warrnambool,142.5142005,2,-38.3616252,house
4,17739160,2025,POINT (142.5148073 -38.3615435),live,3,2,700.0,warrnambool,142.5148073,2,-38.3615435,house
3,17741390,2025,POINT (142.5126622 -38.3613201),live,3,2,650.0,warrnambool,142.5126622,2,-38.3613201,house
4,17741666,2025,POINT (142.510335 -38.3649871),live,3,2,600.0,warrnambool,142.510335,2,-38.3649871,house
3,17742125,2025,POINT (142.4942855 -38.389),live,3,1,900.0,warrnambool,142.4942855,2,-38.389,house
2,17742581,2025,POINT (142.4941586 -38.3675191),live,3,1,460.0,warrnambool,142.4941586,1,-38.3675191,townhouse
3,17742740,2025,POINT (142.4991777 -38.3718592),live,3,2,550.0,warrnambool,142.4991777,2,-38.3718592,house
1,17705568,2025,POINT (142.4871827 -38.3817975),live,3,2,500.0,warrnambool,142.4871827,1,-38.3817975,apartment / unit / flat
2,17722308,2025,POINT (142.48171 -38.3867836),live,3,1,530.0,warrnambool,142.48171,1,-38.3867836,house
3,17728171,2025,POINT (142.4711512 -38.3890268),live,3,1,550.0,warrnambool,142.4711512,2,-38.3890268,house
5,17728278,2025,POINT (142.443286 -38.3438767),live,3,3,1000.0,warrnambool,142.443286,6,-38.3438767,house
3,17731666,2025,POINT (142.49996 -38.3704216),live,3,1,660.0,warrnambool,142.49996,2,-38.3704216,house
1,17733608,2025,POINT (142.4830218 -38.3841836),live,3,1,480.0,warrnambool,142.4830218,1,-38.3841836,apartment / unit / flat
3,17738056,2025,POINT (142.5042931 -38.370442),live,3,2,670.0,warrnambool,142.5042931,2,-38.370442,house
2,15893194,2025,POINT (142.4926518 -38.3873926),live,3,1,530.0,warrnambool,142.4926518,1,-38.3873926,townhouse
4,17663462,2025,POINT (142.503398 -38.38803619999999),live,3,2,600.0,warrnambool,142.503398,2,-38.38803619999999,house
4,16976702,2025,POINT (142.5085442 -38.3891062),live,3,3,650.0,warrnambool,142.5085442,2,-38.3891062,house
4,17658503,2025,POINT (142.4757586 -38.3523827),live,3,2,720.0,warrnambool,142.4757586,2,-38.3523827,house
3,17672070,2025,POINT (142.4908156 -38.366172),live,3,1,525.0,warrnambool,142.4908156,1,-38.366172,house
2,17583790,2025,POINT (142.4917609 -38.3875403),live,3,1,440.0,warrnambool,142.4917609,1,-38.3875403,apartment / unit / flat
3,16472761,2025,POINT (142.5224826 -38.379131),live,3,2,650.0,warrnambool,142.5224826,2,-38.379131,house
2,16570654,2025,POINT (142.4713355 -38.359201),live,3,1,410.0,warrnambool,142.4713355,1,-38.359201,house
4,17721748,2025,POINT (142.5180041 -38.3758165),live,3,2,630.0,warrnambool,142.5180041,2,-38.3758165,house
4,17722499,2025,POINT (142.4768066 -38.3560762),live,3,2,680.0,warrnambool,142.4768066,2,-38.3560762,house
2,17731660,2025,POINT (142.479958 -38.3799741),live,3,1,400.0,warrnambool,142.479958,1,-38.3799741,apartment / unit / flat
3,17737940,2025,POINT (142.4772711 -38.3538424),live,3,2,550.0,warrnambool,142.4772711,1,-38.3538424,house
3,17743828,2025,POINT (142.4719827 -38.3767315),live,3,1,540.0,warrnambool,142.4719827,1,-38.3767315,house
2,17744845,2025,POINT (142.5000028 -38.3707747),live,3,1,460.0,warrnambool,142.5000028,1,-38.3707747,house
3,17746280,2025,POINT (142.4691769 -38.3638708),live,3,1,530.0,warrnambool,142.4691769,1,-38.3638708,house
3,17748336,2025,POINT (142.4950856 -38.3730387),live,3,2,550.0,warrnambool,142.4950856,1,-38.3730387,house
4,17749959,2025,POINT (142.4912946 -38.3863174),live,3,1,480.0,warrnambool,142.4912946,2,-38.3863174,house
4,17750080,2025,POINT (142.4844026 -38.3873545),live,3,2,600.0,warrnambool,142.4844026,2,-38.3873545,house
3,17752375,2025,POINT (142.508534 -38.36437799999999),live,3,2,680.0,warrnambool,142.508534,2,-38.36437799999999,house
4,17750319,2025,POINT (142.4978161 -38.3720024),live,3,2,700.0,warrnambool,142.4978161,2,-38.3720024,house
4,17708496,2025,POINT (142.5192608 -38.37385099999999),live,3,2,660.0,warrnambool,142.5192608,2,-38.37385099999999,house
3,17718294,2025,POINT (142.5194285 -38.3735052),live,3,2,680.0,warrnambool,142.5194285,2,-38.3735052,house
4,17718557,2025,POINT (142.4818987 -38.3755154),live,3,1,550.0,warrnambool,142.4818987,2,-38.3755154,house
3,17725735,2025,POINT (142.5089313 -38.3845116),live,3,1,495.0,warrnambool,142.5089313,2,-38.3845116,house
2,17755164,2025,POINT (142.5073165 -38.3853141),live,3,1,400.0,warrnambool,142.5073165,1,-38.3853141,house
3,13605731,2025,POINT (142.4629837 -38.36584209999999),live,3,1,465.0,warrnambool,142.4629837,2,-38.36584209999999,house
3,16570491,2025,POINT (142.462112 -38.3652217),live,3,1,500.0,warrnambool,142.462112,2,-38.3652217,house
4,16245671,2025,POINT (142.4741561 -38.3552906),live,3,5,720.0,warrnambool,142.4741561,2,-38.3552906,house
3,17758026,2025,POINT (142.5135454 -38.366444),live,3,2,600.0,warrnambool,142.5135454,2,-38.366444,townhouse
2,17739817,2025,POINT (142.4899009 -38.3710027),live,3,1,450.0,warrnambool,142.4899009,1,-38.3710027,apartment / unit / flat
2,17746500,2025,POINT (142.4781418 -38.3679673),live,3,1,400.0,warrnambool,142.4781418,1,-38.3679673,apartment / unit / flat
2,17748312,2025,POINT (142.4908357 -38.3791286),live,3,1,410.0,warrnambool,142.4908357,1,-38.3791286,apartment / unit / flat
2,17748816,2025,POINT (142.4950227 -38.3735094),live,3,1,420.0,warrnambool,142.4950227,1,-38.3735094,apartment / unit / flat
2,17748980,2025,POINT (142.4756532 -38.384136),live,3,1,350.0,warrnambool,142.4756532,1,-38.384136,apartment / unit / flat
9,17737763,2025,POINT (144.2960692 -38.2173638),live,3,9,300.0,waurn ponds,144.2960692,3,-38.2173638,house
3,17756218,2025,POINT (144.3044385 -38.2138917),live,3,2,520.0,waurn ponds,144.3044385,1,-38.2138917,house
5,17731878,2025,POINT (144.3019017 -38.2111153),live,3,3,930.0,waurn ponds,144.3019017,2,-38.2111153,house
1,17750684,2025,POINT (144.2981314 -38.215342),live,3,1,300.0,waurn ponds,144.2981314,1,-38.215342,studio
5,14515001,2025,POINT (144.3017918 -38.2163084),live,3,2,750.0,waurn ponds,144.3017918,3,-38.2163084,house
4,17732206,2025,POINT (144.3058712 -38.2144591),live,3,2,550.0,waurn ponds,144.3058712,2,-38.2144591,house
