property_id,longitude,latitude,coordinates
16887915,144.277678,-36.759225,POINT (-36.759225 144.277678)
16900642,144.266119,-36.76022,POINT (-36.76022 144.266119)
16942211,144.281503,-36.760177,POINT (-36.760177 144.281503)
16969291,144.27216,-36.762027,POINT (-36.762027 144.27216)
17041156,144.283764,-36.750798,POINT (-36.750798 144.283764)
17047837,144.285232,-36.760004,POINT (-36.760004 144.285232)
17246569,144.284268,-36.752791,POINT (-36.752791 144.284268)
17295058,144.287704,-36.766881,POINT (-36.766881 144.287704)
17316329,144.272559,-36.755981,POINT (-36.755981 144.272559)
17417535,144.272103,-36.768227,POINT (-36.768227 144.272103)
17418314,144.27957,-36.757608,POINT (-36.757608 144.27957)
17428585,144.27957,-36.757608,POINT (-36.757608 144.27957)
17431585,144.272559,-36.755981,POINT (-36.755981 144.272559)
17433693,144.271306,-36.753273,POINT (-36.753273 144.271306)
11673099,145.039044,-37.916643,POINT (-37.916643 145.039044)
17393211,145.036682,-37.915606,POINT (-37.915606 145.036682)
17436254,145.050419,-37.917745,POINT (-37.917745 145.050419)
17441395,145.046495,-37.934377,POINT (-37.934377 145.046495)
17444143,145.035632,-37.91481,POINT (-37.91481 145.035632)
17447674,145.048703,-37.931054,POINT (-37.931054 145.048703)
17452644,145.033665,-37.925092,POINT (-37.925092 145.033665)
17453433,145.036719,-37.923505,POINT (-37.923505 145.036719)
17453978,145.049587,-37.927388,POINT (-37.927388 145.049587)
17457757,145.035825,-37.915373,POINT (-37.915373 145.035825)
17459787,145.039099,-37.926948,POINT (-37.926948 145.039099)
17461741,145.02561,-37.918212,POINT (-37.918212 145.02561)
17462779,145.043143,-37.917231,POINT (-37.917231 145.043143)
17465303,145.034541,-37.931341,POINT (-37.931341 145.034541)
17465519,145.046923,-37.91956,POINT (-37.91956 145.046923)
17466971,145.033907,-37.919809,POINT (-37.919809 145.033907)
17470811,145.039189,-37.933354,POINT (-37.933354 145.039189)
17472114,145.034142,-37.917737,POINT (-37.917737 145.034142)
17472237,145.035852,-37.91604,POINT (-37.91604 145.035852)
14730060,144.431034,-37.672259,POINT (-37.672259 144.431034)
16203469,144.415806,-37.685588,POINT (-37.685588 144.415806)
17454293,144.445369,-37.656204,POINT (-37.656204 144.445369)
17499141,144.439114,-37.660921,POINT (-37.660921 144.439114)
17499996,144.404159,-37.687913,POINT (-37.687913 144.404159)
17501967,144.439315,-37.656029,POINT (-37.656029 144.439315)
17507024,144.411394,-37.688898,POINT (-37.688898 144.411394)
17516365,144.41708,-37.686109,POINT (-37.686109 144.41708)
17522042,144.432092,-37.683681,POINT (-37.683681 144.432092)
17522769,144.421302,-37.665538,POINT (-37.665538 144.421302)
17524206,144.427551,-37.653843,POINT (-37.653843 144.427551)
17526375,144.431034,-37.672259,POINT (-37.672259 144.431034)
17530111,144.431034,-37.672259,POINT (-37.672259 144.431034)
17539014,144.426683,-37.677038,POINT (-37.677038 144.426683)
17539740,144.438193,-37.661413,POINT (-37.661413 144.438193)
17542509,144.436412,-37.677084,POINT (-37.677084 144.436412)
17543047,144.437794,-37.681191,POINT (-37.681191 144.437794)
17543163,144.429217,-37.66464,POINT (-37.66464 144.429217)
14751568,144.954782,-37.467293,POINT (-37.467293 144.954782)
14789560,144.954782,-37.467293,POINT (-37.467293 144.954782)
16560632,144.98333,-37.48333,POINT (-37.48333 144.98333)
16655511,144.98333,-37.48333,POINT (-37.48333 144.98333)
17402643,144.946277,-37.480614,POINT (-37.480614 144.946277)
17404902,144.98333,-37.48333,POINT (-37.48333 144.98333)
17408363,144.969316,-37.474687,POINT (-37.474687 144.969316)
17412718,144.98333,-37.48333,POINT (-37.48333 144.98333)
17413501,144.941618,-37.475443,POINT (-37.475443 144.941618)
17416307,144.98333,-37.48333,POINT (-37.48333 144.98333)
17419878,145.024663,-37.478877,POINT (-37.478877 145.024663)
17423029,144.960521,-37.481267,POINT (-37.481267 144.960521)
17426992,144.979759,-37.4719,POINT (-37.4719 144.979759)
17427051,144.98333,-37.48333,POINT (-37.48333 144.98333)
17433893,144.967115,-37.471684,POINT (-37.471684 144.967115)
17434843,144.98333,-37.48333,POINT (-37.48333 144.98333)
17436091,144.949749,-37.475456,POINT (-37.475456 144.949749)
17436355,144.98333,-37.48333,POINT (-37.48333 144.98333)
17436889,144.98333,-37.48333,POINT (-37.48333 144.98333)
17437071,144.964227,-37.470361,POINT (-37.470361 144.964227)
15171985,145.138513,-37.820366,POINT (-37.820366 145.138513)
15979989,145.139163,-37.82018,POINT (-37.82018 145.139163)
16874884,145.142624,-37.819463,POINT (-37.819463 145.142624)
17122906,145.142965,-37.816308,POINT (-37.816308 145.142965)
17341085,145.158734,-37.821555,POINT (-37.821555 145.158734)
17365628,145.150127,-37.821674,POINT (-37.821674 145.150127)
17374744,145.155251,-37.817697,POINT (-37.817697 145.155251)
17378164,145.162608,-37.833036,POINT (-37.833036 145.162608)
17381565,145.149472,-37.817251,POINT (-37.817251 145.149472)
17387336,145.164152,-37.813495,POINT (-37.813495 145.164152)
17402132,145.151245,-37.812665,POINT (-37.812665 145.151245)
17411893,145.157436,-37.815502,POINT (-37.815502 145.157436)
17420377,145.143988,-37.818745,POINT (-37.818745 145.143988)
17427679,145.14205,-37.821989,POINT (-37.821989 145.14205)
17428218,145.160542,-37.813808,POINT (-37.813808 145.160542)
17436918,145.161183,-37.821632,POINT (-37.821632 145.161183)
17439287,145.143555,-37.814794,POINT (-37.814794 145.143555)
17439396,145.1405,-37.817307,POINT (-37.817307 145.1405)
17440098,145.142277,-37.819205,POINT (-37.819205 145.142277)
17440879,145.151056,-37.819286,POINT (-37.819286 145.151056)
17328894,145.137423,-37.844964,POINT (-37.844964 145.137423)
17367686,145.139895,-37.843404,POINT (-37.843404 145.139895)
17391533,145.154948,-37.842878,POINT (-37.842878 145.154948)
17395563,145.149577,-37.847601,POINT (-37.847601 145.149577)
17396622,145.139057,-37.833736,POINT (-37.833736 145.139057)
17408809,145.154965,-37.834241,POINT (-37.834241 145.154965)
17418108,145.148467,-37.834266,POINT (-37.834266 145.148467)
17418632,145.142955,-37.833759,POINT (-37.833759 145.142955)
17419217,145.149794,-37.844253,POINT (-37.844253 145.149794)
17420894,145.106874,-37.846351,POINT (-37.846351 145.106874)
17422442,145.125175,-37.817563,POINT (-37.817563 145.125175)
17422757,145.131635,-37.851649,POINT (-37.851649 145.131635)
17422798,145.154948,-37.842878,POINT (-37.842878 145.154948)
17423344,145.126096,-37.821529,POINT (-37.821529 145.126096)
17424845,145.151984,-37.846792,POINT (-37.846792 145.151984)
17426030,145.112264,-37.832426,POINT (-37.832426 145.112264)
17429114,145.104569,-37.854447,POINT (-37.854447 145.104569)
17430648,145.121869,-37.839775,POINT (-37.839775 145.121869)
17430765,145.149372,-37.843427,POINT (-37.843427 145.149372)
15383151,144.763852,-38.359406,POINT (-38.359406 144.763852)
15791609,144.785439,-38.36633,POINT (-38.36633 144.785439)
16202019,144.772272,-38.368731,POINT (-38.368731 144.772272)
16776014,144.73828,-38.344172,POINT (-38.344172 144.73828)
17131749,144.823265,-38.380021,POINT (-38.380021 144.823265)
17352159,144.773172,-38.374247,POINT (-38.374247 144.773172)
17355563,144.773654,-38.369489,POINT (-38.369489 144.773654)
17389225,144.754719,-38.354688,POINT (-38.354688 144.754719)
17401434,144.778416,-38.368976,POINT (-38.368976 144.778416)
17406017,144.778628,-38.361216,POINT (-38.361216 144.778628)
17408301,144.791607,-38.372776,POINT (-38.372776 144.791607)
17413753,144.740367,-38.344149,POINT (-38.344149 144.740367)
17420270,144.781766,-38.372991,POINT (-38.372991 144.781766)
17427194,144.786954,-38.36533,POINT (-38.36533 144.786954)
17429479,144.810385,-38.385253,POINT (-38.385253 144.810385)
17431799,144.766081,-38.359971,POINT (-38.359971 144.766081)
17432913,144.757233,-38.361131,POINT (-38.361131 144.757233)
17435801,144.819609,-38.386921,POINT (-38.386921 144.819609)
17437424,144.837494,-38.372011,POINT (-38.372011 144.837494)
17491061,146.205561,-38.653099,POINT (-38.653099 146.205561)
17514605,147.722236,-37.91342,POINT (-37.91342 147.722236)
17520736,147.720467,-37.909982,POINT (-37.909982 147.720467)
17524897,147.720467,-37.909982,POINT (-37.909982 147.720467)
17525544,147.711711,-37.910089,POINT (-37.910089 147.711711)
17526664,147.71191,-37.912974,POINT (-37.912974 147.71191)
17528918,147.85316,-37.890892,POINT (-37.890892 147.85316)
17534017,148.015709,-37.870726,POINT (-37.870726 148.015709)
17535210,147.707985,-37.916474,POINT (-37.916474 147.707985)
17540716,147.720274,-37.908945,POINT (-37.908945 147.720274)
17541485,147.993602,-37.87843,POINT (-37.87843 147.993602)
17543221,147.729536,-37.904634,POINT (-37.904634 147.729536)
17543704,148.002825,-37.875152,POINT (-37.875152 148.002825)
8568621,145.115958,-37.812928,POINT (-37.812928 145.115958)
9590711,145.121437,-37.816845,POINT (-37.816845 145.121437)
16171358,145.123507,-37.82876,POINT (-37.82876 145.123507)
17019513,145.118881,-37.818515,POINT (-37.818515 145.118881)
17441908,145.119386,-37.821972,POINT (-37.821972 145.119386)
17469049,145.117075,-37.816563,POINT (-37.816563 145.117075)
17471075,145.129895,-37.825104,POINT (-37.825104 145.129895)
17479398,145.117531,-37.817474,POINT (-37.817474 145.117531)
17499690,145.114663,-37.82363,POINT (-37.82363 145.114663)
17506863,145.130482,-37.821233,POINT (-37.821233 145.130482)
17521489,145.121542,-37.815941,POINT (-37.815941 145.121542)
17528363,145.121437,-37.816845,POINT (-37.816845 145.121437)
17529827,145.124208,-37.82229,POINT (-37.82229 145.124208)
17537672,145.132108,-37.819423,POINT (-37.819423 145.132108)
17537674,145.125309,-37.817796,POINT (-37.817796 145.125309)
17538338,145.12847,-37.826929,POINT (-37.826929 145.12847)
17538916,145.124208,-37.82229,POINT (-37.82229 145.124208)
17539118,145.118064,-37.812897,POINT (-37.812897 145.118064)
17539431,145.128081,-37.821737,POINT (-37.821737 145.128081)
17541791,145.131498,-37.828931,POINT (-37.828931 145.131498)
16028015,145.121793,-37.813171,POINT (-37.813171 145.121793)
17353716,145.13431,-37.811759,POINT (-37.811759 145.13431)
17372985,145.13088,-37.810936,POINT (-37.810936 145.13088)
17374493,145.141712,-37.799544,POINT (-37.799544 145.141712)
17383909,145.121281,-37.813111,POINT (-37.813111 145.121281)
17396590,145.128485,-37.808046,POINT (-37.808046 145.128485)
17398461,145.123394,-37.813348,POINT (-37.813348 145.123394)
17413254,145.137834,-37.808655,POINT (-37.808655 145.137834)
17415262,145.116882,-37.807852,POINT (-37.807852 145.116882)
17420046,145.126011,-37.813304,POINT (-37.813304 145.126011)
17421371,145.140395,-37.803081,POINT (-37.803081 145.140395)
17421590,145.137428,-37.809414,POINT (-37.809414 145.137428)
17422927,145.116882,-37.807852,POINT (-37.807852 145.116882)
17423955,145.125408,-37.806743,POINT (-37.806743 145.125408)
17429948,145.128676,-37.80123,POINT (-37.80123 145.128676)
17430047,145.117109,-37.810788,POINT (-37.810788 145.117109)
17431916,145.129056,-37.811179,POINT (-37.811179 145.129056)
17435038,145.137753,-37.798927,POINT (-37.798927 145.137753)
17437587,145.127267,-37.806706,POINT (-37.806706 145.127267)
17439725,145.134035,-37.798816,POINT (-37.798816 145.134035)
17394383,145.002911,-37.912711,POINT (-37.912711 145.002911)
17406002,144.98739,-37.926025,POINT (-37.926025 144.98739)
17407432,145.003549,-37.904403,POINT (-37.904403 145.003549)
17408545,144.988389,-37.926197,POINT (-37.926197 144.988389)
17410963,144.998328,-37.924186,POINT (-37.924186 144.998328)
17416488,144.999444,-37.911084,POINT (-37.911084 144.999444)
17421317,144.991495,-37.923463,POINT (-37.923463 144.991495)
17428420,145.003677,-37.897174,POINT (-37.897174 145.003677)
17429911,144.994984,-37.893545,POINT (-37.893545 144.994984)
17432295,144.998954,-37.926631,POINT (-37.926631 144.998954)
17434101,144.997865,-37.9128,POINT (-37.9128 144.997865)
17436567,144.991075,-37.919956,POINT (-37.919956 144.991075)
17439731,144.999621,-37.91755,POINT (-37.91755 144.999621)
17440301,144.989564,-37.924152,POINT (-37.924152 144.989564)
17441522,144.984809,-37.901534,POINT (-37.901534 144.984809)
17441958,144.988401,-37.911738,POINT (-37.911738 144.988401)
17443136,144.999423,-37.910886,POINT (-37.910886 144.999423)
17443997,145.004337,-37.908078,POINT (-37.908078 145.004337)
17444284,145.007241,-37.904962,POINT (-37.904962 145.007241)
17450682,144.998941,-37.916247,POINT (-37.916247 144.998941)
16979852,144.920616,-37.673393,POINT (-37.673393 144.920616)
17426282,144.9415,-37.687884,POINT (-37.687884 144.9415)
17431280,144.929443,-37.684274,POINT (-37.684274 144.929443)
17436768,144.934279,-37.688585,POINT (-37.688585 144.934279)
17462244,144.928361,-37.684462,POINT (-37.684462 144.928361)
17472090,144.923744,-37.690211,POINT (-37.690211 144.923744)
17481088,144.93462,-37.691006,POINT (-37.691006 144.93462)
17485906,144.934279,-37.688585,POINT (-37.688585 144.934279)
17492577,144.93368,-37.688124,POINT (-37.688124 144.93368)
17501831,144.90716,-37.680519,POINT (-37.680519 144.90716)
17509534,144.930703,-37.691453,POINT (-37.691453 144.930703)
17509805,144.927937,-37.68787,POINT (-37.68787 144.927937)
17509914,144.930782,-37.684491,POINT (-37.684491 144.930782)
17511269,144.9212,-37.687667,POINT (-37.687667 144.9212)
17512019,144.912257,-37.677396,POINT (-37.677396 144.912257)
17512271,144.923578,-37.675306,POINT (-37.675306 144.923578)
17521082,144.93368,-37.688124,POINT (-37.688124 144.93368)
17521250,144.924937,-37.682268,POINT (-37.682268 144.924937)
17522935,144.943456,-37.674441,POINT (-37.674441 144.943456)
17525724,144.929379,-37.691839,POINT (-37.691839 144.929379)
15307383,144.979265,-37.771859,POINT (-37.771859 144.979265)
15668582,144.973845,-37.761424,POINT (-37.761424 144.973845)
15668637,144.973845,-37.761424,POINT (-37.761424 144.973845)
15796917,144.972108,-37.770333,POINT (-37.770333 144.972108)
16752132,144.973901,-37.77025,POINT (-37.77025 144.973901)
17376355,144.976336,-37.770893,POINT (-37.770893 144.976336)
17386479,144.977239,-37.767509,POINT (-37.767509 144.977239)
17389093,144.975603,-37.775594,POINT (-37.775594 144.975603)
17395578,144.976532,-37.76616,POINT (-37.76616 144.976532)
17400012,144.974522,-37.774197,POINT (-37.774197 144.974522)
17403576,144.971831,-37.775022,POINT (-37.775022 144.971831)
17406003,144.976739,-37.764617,POINT (-37.764617 144.976739)
17406447,144.97761,-37.778833,POINT (-37.778833 144.97761)
17406834,144.976989,-37.778765,POINT (-37.778765 144.976989)
17407689,144.974168,-37.759549,POINT (-37.759549 144.974168)
17411433,144.980683,-37.764803,POINT (-37.764803 144.980683)
17415178,144.978645,-37.775537,POINT (-37.775537 144.978645)
17415311,144.970688,-37.778832,POINT (-37.778832 144.970688)
17416595,144.970859,-37.777227,POINT (-37.777227 144.970859)
17417272,144.972431,-37.768539,POINT (-37.768539 144.972431)
14704433,146.206676,-38.657981,POINT (-38.657981 146.206676)
17297770,145.823232,-38.700876,POINT (-38.700876 145.823232)
17400712,146.205711,-38.660566,POINT (-38.660566 146.205711)
17408039,145.825557,-38.702314,POINT (-38.702314 145.825557)
17408047,145.824947,-38.700661,POINT (-38.700661 145.824947)
17411495,146.208472,-38.656697,POINT (-38.656697 146.208472)
17416387,145.823498,-38.704777,POINT (-38.704777 145.823498)
17427389,146.201368,-38.653941,POINT (-38.653941 146.201368)
17532136,145.013566,-37.839582,POINT (-37.839582 145.013566)
17532568,144.98712,-37.844486,POINT (-37.844486 144.98712)
17532729,144.998618,-37.830904,POINT (-37.830904 144.998618)
17533014,145.003879,-37.819635,POINT (-37.819635 145.003879)
17533063,145.01836,-37.84151,POINT (-37.84151 145.01836)
17534207,145.008396,-37.817442,POINT (-37.817442 145.008396)
17534772,145.044301,-37.821379,POINT (-37.821379 145.044301)
17534889,145.009352,-37.812662,POINT (-37.812662 145.009352)
17535024,145.039797,-37.824674,POINT (-37.824674 145.039797)
17535177,145.021179,-37.835538,POINT (-37.835538 145.021179)
17535242,145.013682,-37.84136,POINT (-37.84136 145.013682)
17535446,145.006543,-37.840635,POINT (-37.840635 145.006543)
17535641,144.986668,-37.830611,POINT (-37.830611 144.986668)
17535662,144.998618,-37.830904,POINT (-37.830904 144.998618)
17535749,144.997959,-37.816733,POINT (-37.816733 144.997959)
17535923,145.018149,-37.847274,POINT (-37.847274 145.018149)
17535938,144.996928,-37.819528,POINT (-37.819528 144.996928)
17536355,145.029785,-37.822129,POINT (-37.822129 145.029785)
17536755,145.004776,-37.847312,POINT (-37.847312 145.004776)
17536816,145.031704,-37.822814,POINT (-37.822814 145.031704)
8440673,145.11338,-37.850075,POINT (-37.850075 145.11338)
8669228,145.131095,-37.85209,POINT (-37.85209 145.131095)
8669330,145.131095,-37.85209,POINT (-37.85209 145.131095)
17302190,145.126134,-37.855782,POINT (-37.855782 145.126134)
17417494,145.104254,-37.845923,POINT (-37.845923 145.104254)
17430305,145.097774,-37.852167,POINT (-37.852167 145.097774)
17441296,145.130346,-37.84575,POINT (-37.84575 145.130346)
17455392,145.130745,-37.855476,POINT (-37.855476 145.130745)
17458067,145.119924,-37.847635,POINT (-37.847635 145.119924)
17464517,145.096476,-37.845644,POINT (-37.845644 145.096476)
17469179,145.128012,-37.851793,POINT (-37.851793 145.128012)
17469247,145.126098,-37.846558,POINT (-37.846558 145.126098)
17474131,145.131635,-37.851649,POINT (-37.851649 145.131635)
17477029,145.109525,-37.8583,POINT (-37.8583 145.109525)
17478651,145.105622,-37.843206,POINT (-37.843206 145.105622)
17479770,145.096476,-37.845644,POINT (-37.845644 145.096476)
17486703,145.123464,-37.854083,POINT (-37.854083 145.123464)
17489904,145.11892,-37.844125,POINT (-37.844125 145.11892)
17379579,145.079984,-37.840858,POINT (-37.840858 145.079984)
17381129,145.061432,-37.846365,POINT (-37.846365 145.061432)
17401191,145.069537,-37.843198,POINT (-37.843198 145.069537)
17401373,145.087634,-37.840739,POINT (-37.840739 145.087634)
17405405,145.095328,-37.838539,POINT (-37.838539 145.095328)
17406101,145.085156,-37.849024,POINT (-37.849024 145.085156)
17416920,145.073681,-37.840615,POINT (-37.840615 145.073681)
17418103,145.078999,-37.842768,POINT (-37.842768 145.078999)
17420307,145.090369,-37.844938,POINT (-37.844938 145.090369)
17420939,145.066147,-37.847062,POINT (-37.847062 145.066147)
17431520,145.082015,-37.847839,POINT (-37.847839 145.082015)
17431607,145.072969,-37.847196,POINT (-37.847196 145.072969)
17432059,145.067998,-37.831556,POINT (-37.831556 145.067998)
17433644,145.090846,-37.844277,POINT (-37.844277 145.090846)
17436658,145.073681,-37.840615,POINT (-37.840615 145.073681)
17438604,145.066147,-37.847062,POINT (-37.847062 145.066147)
17440421,145.0921,-37.83871,POINT (-37.83871 145.0921)
17441469,145.080998,-37.837556,POINT (-37.837556 145.080998)
17444257,145.060451,-37.833039,POINT (-37.833039 145.060451)
17445757,145.091004,-37.84126,POINT (-37.84126 145.091004)
17339822,143.841315,-37.590747,POINT (-37.590747 143.841315)
17450562,143.832565,-37.597694,POINT (-37.597694 143.832565)
17454163,143.835543,-37.604696,POINT (-37.604696 143.835543)
17497870,143.837533,-37.59994,POINT (-37.59994 143.837533)
17512347,143.83581,-37.593514,POINT (-37.593514 143.83581)
17519274,143.799822,-37.477155,POINT (-37.477155 143.799822)
17526070,143.815983,-37.588939,POINT (-37.588939 143.815983)
17527225,143.843111,-37.587118,POINT (-37.587118 143.843111)
17528024,143.834439,-37.59618,POINT (-37.59618 143.834439)
17529991,143.843619,-37.59545,POINT (-37.59545 143.843619)
17530188,143.813312,-37.603313,POINT (-37.603313 143.813312)
17530722,143.833738,-37.596051,POINT (-37.596051 143.833738)
17532031,143.80724,-37.584482,POINT (-37.584482 143.80724)
17532074,143.826317,-37.594155,POINT (-37.594155 143.826317)
17532385,143.813312,-37.603313,POINT (-37.603313 143.813312)
17536116,143.827978,-37.594204,POINT (-37.594204 143.827978)
17538417,143.835543,-37.604696,POINT (-37.604696 143.835543)
17538516,143.840875,-37.588162,POINT (-37.588162 143.840875)
17458180,145.024226,-37.678936,POINT (-37.678936 145.024226)
17463935,144.95217,-37.671285,POINT (-37.671285 144.95217)
17473622,144.959231,-37.662653,POINT (-37.662653 144.959231)
17475131,144.961708,-37.674606,POINT (-37.674606 144.961708)
17476481,144.933042,-37.590804,POINT (-37.590804 144.933042)
17476502,144.933042,-37.590804,POINT (-37.590804 144.933042)
17476546,144.933042,-37.590804,POINT (-37.590804 144.933042)
17476580,144.933042,-37.590804,POINT (-37.590804 144.933042)
17476613,144.933042,-37.590804,POINT (-37.590804 144.933042)
17478462,144.9263,-37.622268,POINT (-37.622268 144.9263)
17480150,144.933042,-37.590804,POINT (-37.590804 144.933042)
17480263,144.947853,-37.667203,POINT (-37.667203 144.947853)
17482779,144.933042,-37.590804,POINT (-37.590804 144.933042)
17487665,144.93683,-37.593633,POINT (-37.593633 144.93683)
17488625,145.02178,-37.671443,POINT (-37.671443 145.02178)
17460769,143.747467,-37.02056,POINT (-37.02056 143.747467)
17467968,143.735717,-37.034703,POINT (-37.034703 143.735717)
17469208,143.75189,-37.045309,POINT (-37.045309 143.75189)
17486164,143.730548,-37.040291,POINT (-37.040291 143.730548)
17490937,143.739964,-37.053886,POINT (-37.053886 143.739964)
17499674,143.783937,-37.298566,POINT (-37.298566 143.783937)
12896799,145.06429,-37.888248,POINT (-37.888248 145.06429)
15173941,145.06552,-37.890329,POINT (-37.890329 145.06552)
17344881,145.059833,-37.890253,POINT (-37.890253 145.059833)
17376904,145.061486,-37.900067,POINT (-37.900067 145.061486)
17384293,145.062317,-37.896989,POINT (-37.896989 145.062317)
17388106,145.063983,-37.894376,POINT (-37.894376 145.063983)
17398050,145.060395,-37.89689,POINT (-37.89689 145.060395)
17398661,145.060282,-37.889576,POINT (-37.889576 145.060282)
17401341,145.055144,-37.886881,POINT (-37.886881 145.055144)
17402131,145.047229,-37.890197,POINT (-37.890197 145.047229)
17404652,145.060399,-37.889052,POINT (-37.889052 145.060399)
17405296,145.058308,-37.889497,POINT (-37.889497 145.058308)
17406170,145.059256,-37.896623,POINT (-37.896623 145.059256)
17412402,145.056729,-37.898322,POINT (-37.898322 145.056729)
17413559,145.063755,-37.889858,POINT (-37.889858 145.063755)
17415827,145.051553,-37.891908,POINT (-37.891908 145.051553)
17416243,145.044804,-37.889624,POINT (-37.889624 145.044804)
17416372,145.047767,-37.888115,POINT (-37.888115 145.047767)
17418323,145.050352,-37.88489,POINT (-37.88489 145.050352)
17343303,145.038701,-37.876182,POINT (-37.876182 145.038701)
17343306,145.038701,-37.876182,POINT (-37.876182 145.038701)
17454366,145.033557,-37.879444,POINT (-37.879444 145.033557)
17482684,145.028913,-37.874067,POINT (-37.874067 145.028913)
17484373,145.038701,-37.876182,POINT (-37.876182 145.038701)
17485481,145.014363,-37.862909,POINT (-37.862909 145.014363)
17487603,145.01843,-37.867085,POINT (-37.867085 145.01843)
17487637,145.02181,-37.868063,POINT (-37.868063 145.02181)
17489390,145.010222,-37.863045,POINT (-37.863045 145.010222)
17489510,145.024559,-37.872363,POINT (-37.872363 145.024559)
17490471,145.017477,-37.86726,POINT (-37.86726 145.017477)
17492105,145.037504,-37.87671,POINT (-37.87671 145.037504)
17495294,145.034997,-37.875286,POINT (-37.875286 145.034997)
17496138,145.023366,-37.873438,POINT (-37.873438 145.023366)
17499066,145.038701,-37.876182,POINT (-37.876182 145.038701)
17499317,145.023315,-37.870873,POINT (-37.870873 145.023315)
17500619,145.027309,-37.873694,POINT (-37.873694 145.027309)
17500815,145.033557,-37.879444,POINT (-37.879444 145.033557)
17501653,145.038701,-37.876182,POINT (-37.876182 145.038701)
17504462,145.010104,-37.86367,POINT (-37.86367 145.010104)
17329785,145.127394,-38.046404,POINT (-38.046404 145.127394)
17422864,145.11602,-38.049359,POINT (-38.049359 145.11602)
17450734,145.126432,-38.055776,POINT (-38.055776 145.126432)
17477001,145.116824,-38.052988,POINT (-38.052988 145.116824)
17479150,145.122481,-38.047896,POINT (-38.047896 145.122481)
17488500,145.123168,-38.046302,POINT (-38.046302 145.123168)
17503231,145.120376,-38.05661,POINT (-38.05661 145.120376)
17508104,145.124335,-38.042007,POINT (-38.042007 145.124335)
17509953,145.120638,-38.05321,POINT (-38.05321 145.120638)
17513825,145.120984,-38.053873,POINT (-38.053873 145.120984)
17515772,145.120015,-38.047509,POINT (-38.047509 145.120015)
17515886,145.121397,-38.049824,POINT (-38.049824 145.121397)
17515949,145.106871,-38.038705,POINT (-38.038705 145.106871)
17516123,145.121983,-38.046684,POINT (-38.046684 145.121983)
17519151,145.122066,-38.056033,POINT (-38.056033 145.122066)
17520823,145.11952,-38.058105,POINT (-38.058105 145.11952)
17521971,145.119374,-38.043156,POINT (-38.043156 145.119374)
17523106,145.113936,-38.048622,POINT (-38.048622 145.113936)
17531837,145.119,-38.050726,POINT (-38.050726 145.119)
15631831,145.058868,-37.966394,POINT (-37.966394 145.058868)
15791396,145.040103,-37.961698,POINT (-37.961698 145.040103)
16618160,145.057392,-37.965819,POINT (-37.965819 145.057392)
16851448,145.059012,-37.951148,POINT (-37.951148 145.059012)
17431900,145.057646,-37.962879,POINT (-37.962879 145.057646)
17440360,145.052819,-37.963898,POINT (-37.963898 145.052819)
17443000,145.057363,-37.971164,POINT (-37.971164 145.057363)
17450231,145.064663,-37.973637,POINT (-37.973637 145.064663)
17450294,145.073268,-37.968389,POINT (-37.968389 145.073268)
17450424,145.079571,-37.964866,POINT (-37.964866 145.079571)
17453516,145.056328,-37.966144,POINT (-37.966144 145.056328)
17455667,145.075755,-37.96599,POINT (-37.96599 145.075755)
17460356,145.058586,-37.958238,POINT (-37.958238 145.058586)
17464111,145.050894,-37.959843,POINT (-37.959843 145.050894)
17464294,145.056936,-37.966219,POINT (-37.966219 145.056936)
17465077,145.057392,-37.965819,POINT (-37.965819 145.057392)
17465333,145.072616,-37.95596,POINT (-37.95596 145.072616)
17465976,145.069622,-37.967302,POINT (-37.967302 145.069622)
17466564,145.060316,-37.961816,POINT (-37.961816 145.060316)
8643667,145.124255,-37.913018,POINT (-37.913018 145.124255)
15621102,145.112292,-37.928773,POINT (-37.928773 145.112292)
15776779,145.121894,-37.921719,POINT (-37.921719 145.121894)
16747039,145.127375,-37.908263,POINT (-37.908263 145.127375)
16831174,145.132717,-37.935828,POINT (-37.935828 145.132717)
17316948,145.128484,-37.908391,POINT (-37.908391 145.128484)
17389421,145.111443,-37.922911,POINT (-37.922911 145.111443)
17405801,145.124979,-37.922084,POINT (-37.922084 145.124979)
17419363,145.125583,-37.92317,POINT (-37.92317 145.125583)
17419715,145.129508,-37.922477,POINT (-37.922477 145.129508)
17422638,145.128168,-37.923144,POINT (-37.923144 145.128168)
17423787,145.129918,-37.917361,POINT (-37.917361 145.129918)
17424815,145.140017,-37.92202,POINT (-37.92202 145.140017)
17425150,145.128111,-37.903979,POINT (-37.903979 145.128111)
17426461,145.140017,-37.92202,POINT (-37.92202 145.140017)
17429184,145.124409,-37.921875,POINT (-37.921875 145.124409)
17429442,145.112049,-37.923594,POINT (-37.923594 145.112049)
17430508,145.124554,-37.91671,POINT (-37.91671 145.124554)
17157049,144.988977,-37.793849,POINT (-37.793849 144.988977)
17223699,144.997403,-37.791652,POINT (-37.791652 144.997403)
17296704,144.995804,-37.787323,POINT (-37.787323 144.995804)
17401785,144.999216,-37.794692,POINT (-37.794692 144.999216)
17421822,144.988977,-37.793849,POINT (-37.793849 144.988977)
17431822,144.999147,-37.793144,POINT (-37.793144 144.999147)
17436516,144.99864,-37.794348,POINT (-37.794348 144.99864)
17441485,144.997721,-37.79139,POINT (-37.79139 144.997721)
17444835,144.997212,-37.78983,POINT (-37.78983 144.997212)
