PropertyID,count_atm,count_bank,count_childcare,count_clinic,count_community_centre,count_doctors,count_fast_food,count_fuel,count_kindergarten,count_parking_space,count_restaurant,min_dist_atm,min_dist_bank,min_dist_childcare,min_dist_clinic,min_dist_community_centre,min_dist_doctors,min_dist_fast_food,min_dist_fuel,min_dist_kindergarten,min_dist_parking_space,min_dist_restaurant,count_bar,count_bus_station,count_cafe,count_charging_station,count_cinema,count_college,count_fire_station,count_food_court,count_library,count_nightclub,count_nursing_home,count_parcel_locker,count_pharmacy,count_police,count_social_facility,count_taxi,count_theatre,count_university,count_veterinary,min_dist_bar,min_dist_bus_station,min_dist_cafe,min_dist_charging_station,min_dist_cinema,min_dist_college,min_dist_fire_station,min_dist_food_court,min_dist_library,min_dist_nightclub,min_dist_nursing_home,min_dist_parcel_locker,min_dist_pharmacy,min_dist_police,min_dist_social_facility,min_dist_taxi,min_dist_theatre,min_dist_university,min_dist_veterinary,count_car_rental,count_coworking_space,count_events_venue,count_hospital,count_social_centre,min_dist_car_rental,min_dist_coworking_space,min_dist_events_venue,min_dist_hospital,min_dist_social_centre,count_motorcycle_parking,count_toy_library,count_waste_disposal,min_dist_motorcycle_parking,min_dist_toy_library,min_dist_waste_disposal,count_brothel,count_casino,count_conference_centre,count_exhibition_centre,count_internet_cafe,count_juice_bar,count_prison,min_dist_brothel,min_dist_casino,min_dist_conference_centre,min_dist_exhibition_centre,min_dist_internet_cafe,min_dist_juice_bar,min_dist_prison,count_student_accommodation,min_dist_student_accommodation,count_events_centre,count_healthcare,min_dist_events_centre,min_dist_healthcare,count_bus_station;shelter,min_dist_bus_station;shelter,count_courier,min_dist_courier,count_waste_transfer_station,min_dist_waste_transfer_station,count_retail,min_dist_retail,count_restaurant; cafe,min_dist_restaurant; cafe,count_restaurant;cafe,min_dist_restaurant;cafe,count_biergarten,count_meeting_point,count_music_venue,count_tool_library,min_dist_biergarten,min_dist_meeting_point,min_dist_music_venue,min_dist_tool_library,count_private parking_space,min_dist_private parking_space
17756286,2.0,7.0,,6.0,7.0,2.0,16.0,8.0,9.0,40.0,18.0,810.160255185309,725.4064265433968,,697.6511171541346,648.9210928472402,836.141388391662,716.7019441042181,516.6997769855778,365.20792235474573,656.6183285077495,748.1146031893593,2.0,1.0,14.0,,1.0,,1.0,,1.0,,,,10.0,1.0,7.0,1.0,,1.0,,760.6910430427724,926.7046296201759,685.8136435099904,,698.6746434173455,,1183.262420934419,,769.3339584285864,,,,753.4732415974706,958.439083365279,360.8751094770438,802.8345213208105,,1341.4977080711728,,,,1.0,,,,,1967.3347857483677,,,,,,,,,,,,,1.0,,,,,,,866.6089894776235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756281,2.0,4.0,4.0,10.0,4.0,4.0,26.0,5.0,4.0,247.0,20.0,1055.6376006974538,1050.4358667135314,1028.529548589931,764.0970462672484,1510.0621451658446,893.0234845549624,411.39907580746365,745.1950102820692,395.7583507823744,413.3445971082097,996.9314830210293,2.0,,20.0,2.0,,1.0,1.0,,1.0,,1.0,,7.0,1.0,5.0,2.0,1.0,1.0,2.0,1368.676374264756,,359.6593517879666,1905.5635450258017,,848.8089488848867,794.5397957796306,,1229.6643725558415,,1987.0265254119856,,990.9741955816191,1936.6641559359507,866.1121880415419,1102.1823503847081,1219.2917871700788,2890.202080503188,426.3727003673567,,,,5.0,,,,,1040.110578783977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1931.8083078965144
17756271,69.0,48.0,2.0,28.0,10.0,17.0,268.0,6.0,11.0,423.0,786.0,154.2801237555886,273.3901891651752,1179.1167374259644,190.44416931225715,187.24127235490107,518.0879813735918,44.981788398128,1051.1160770080098,486.4512437605824,184.26412101387814,44.919974019874125,184.0,1.0,551.0,23.0,7.0,13.0,3.0,15.0,19.0,13.0,,7.0,42.0,10.0,9.0,8.0,37.0,20.0,1.0,17.349635498466185,1154.2853521863458,53.98550105811128,382.4775439610617,291.7932599259106,98.3115369300536,521.3511793997765,16.9205035736989,225.04706406345724,604.7593586158656,,262.02315265398323,236.4497738692595,583.7882312719125,927.3332708508759,174.50250389363987,548.5142540734317,19.965126119146287,1150.2863953384715,13.0,2.0,60.0,15.0,,80.00687907704,497.3142678725452,263.866334179455,960.904943715541,,26.0,,4.0,76.64736071524243,,262.4420606609065,1.0,3.0,1.0,1.0,3.0,1.0,2.0,584.6249594993134,1663.7453353769201,2014.8894964884425,2013.0449853833236,947.1684655392954,1383.205993801275,1038.2405227595748,7.0,1387.4938743855355,,,,,,,,,,,,,,,,,,,,,,,,,,
17756250,,,,,,,,,1.0,,,,,,,,,,,554.6872051837285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756249,1.0,1.0,1.0,2.0,1.0,6.0,27.0,6.0,3.0,1.0,11.0,1023.6698816829852,913.8902861120439,1821.1030431593256,1098.5272928237246,1510.3814042461781,879.3562236363086,662.2726093966803,888.0977786657226,642.5019457934495,1952.138402366252,797.2116374668306,,1.0,5.0,1.0,2.0,,,,1.0,1.0,,2.0,5.0,1.0,1.0,1.0,2.0,,2.0,,942.601943235558,1058.4966138541645,1724.149501809164,833.3895248483955,,,,887.9221887181568,1819.9026729714017,,977.5474901177073,823.8732182643118,1898.9637724026948,1552.3820321829758,895.2440940692435,942.7193053736901,,1059.4268313870434,,,,,1.0,,,,,1415.5516234733473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756241,,1.0,,,1.0,,5.0,8.0,,,4.0,,542.6050609769256,,,998.4583470389709,,553.1752150286922,410.7794768901095,,,213.7390195139897,1.0,2.0,4.0,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,715.6226597711945,687.1208426609411,325.61634328681475,921.3290896954687,436.9221604041164,,264.87294530965664,,911.7314228305269,,,,,834.0734305380565,755.2021205837361,,915.117215985956,,,1.0,,,1.0,,482.921301658996,,,1695.169278010624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756236,3.0,6.0,,8.0,4.0,1.0,18.0,9.0,3.0,3.0,43.0,483.23716657447744,506.6943429178816,,414.6881903400111,117.56436648246996,946.1386213444982,361.12696535875125,473.569164489356,1109.1842691558165,151.3483916177643,280.46201131992694,8.0,1.0,23.0,3.0,1.0,10.0,2.0,,2.0,2.0,,,8.0,1.0,18.0,,3.0,4.0,,388.55263505941787,1029.6050774568066,320.32931319939223,115.76186936494801,716.4512514399696,684.0919797872118,859.1034026597106,,576.5728945880737,369.8665135849985,,,285.68146480646766,1305.984327661339,485.80158257007844,,58.60594515798672,733.3981039913785,,,,,5.0,,,,,854.2240574867866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756218,,1.0,,,,,5.0,2.0,1.0,17.0,2.0,,1955.8156450257495,,,,,1494.4971806008612,1431.2460734574095,1025.6981557140111,1496.355974905541,1857.468305274412,,,3.0,3.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,1176.3738248195752,1220.5932815442857,2020.0613492925936,,,,1879.8316900473205,,,,1927.6507473612085,1474.9284792931214,1199.1865244614464,,1755.6796110290443,1857.963209868691,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1920.1445569948628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756201,1.0,,,,1.0,1.0,2.0,1.0,2.0,,5.0,1616.4296799863894,,,,1216.566946752156,1303.8121107965399,1600.680691024928,1548.325367980496,402.4922120468984,,1344.8389748384634,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1635.2287168546823,,,,,2241.927756897738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756200,3.0,5.0,2.0,5.0,2.0,3.0,22.0,9.0,14.0,26.0,35.0,1245.8898925885926,1726.1983587667953,1478.9480008870419,819.4290550767663,1452.7883018283771,1200.337650897989,404.2520695868437,772.4763304773961,384.0320760771575,1624.7255649652957,424.1921777806088,6.0,,35.0,2.0,3.0,2.0,,,2.0,,1.0,1.0,7.0,1.0,,1.0,1.0,1.0,3.0,840.460533948152,,432.478640854434,1619.652378822247,1766.994729680424,1174.3445009025033,,,839.0539335903604,,1166.17934085474,1950.9084425490466,821.6330575936762,1494.3848586396125,,1602.5343703888987,1554.9894736975582,2024.129251617397,1652.9735956992104,,,,2.0,,,,,1971.6823657704772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756194,,,,,1.0,,7.0,3.0,5.0,139.0,2.0,,,,,474.6576818672616,,491.2809145170217,1018.6083080035668,882.7590668011111,458.1136888633441,924.5232118266704,,,10.0,,,,1.0,,1.0,,2.0,,3.0,,3.0,,2.0,,1.0,,,491.46814324226034,,,,1277.4722447236509,,484.81037177657083,,1152.3192644887815,,551.1445192213143,,341.2226227655112,,1398.6926103700416,,766.0574849925265,,,,1.0,,,,,1254.7028920903142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756178,,9.0,1.0,3.0,3.0,1.0,24.0,5.0,4.0,3.0,67.0,,992.9924304064238,931.0290074481275,554.951463848791,550.9200560441235,1575.0502603961427,409.83195326184773,1058.9334565466327,465.45468704856785,1646.5583348757878,419.22763394856855,13.0,,44.0,1.0,1.0,,,,3.0,,,1.0,8.0,2.0,1.0,2.0,4.0,,2.0,664.5966712038883,,398.4837814732769,1252.8600304978902,1222.8909129749643,,,,1042.8163319823325,,,630.5157356748265,381.33776077218806,1039.8403912552944,1685.1524537156001,1294.4324491744715,693.7721368641762,,721.3058553615682,1.0,,1.0,3.0,,1442.3851656054492,,588.2382337682907,1478.3631144291091,,,,1.0,,,577.5792094033258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756171,2.0,5.0,19.0,3.0,4.0,9.0,16.0,4.0,10.0,,29.0,472.04621799828163,426.1454759720016,776.0046822567796,666.951814693334,546.1688974486212,365.8188380012289,98.39018086763045,107.49638815526596,849.460214124947,,246.39122376683517,1.0,1.0,9.0,2.0,1.0,,,,1.0,,1.0,,4.0,2.0,11.0,2.0,,1.0,1.0,619.5145606018827,228.99975712844454,261.96400238707656,175.32731814005166,714.7914156080269,,,,279.97228362521315,,638.7957584441809,,422.88501954285954,95.14959422925529,251.74317624557708,275.443853475388,,457.9290295040042,324.5317249966105,,,1.0,,,,,1940.4005537531311,,,,,1.0,,,1919.4006956228125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756160,,1.0,1.0,2.0,3.0,,1.0,4.0,,,,,1046.307940524986,1775.1202905095372,1309.023816373199,485.229569565344,,1958.3430622357187,1154.1436488981185,,,,,,,,,,2.0,,,,,,,2.0,1.0,,,,,,,,,,,944.9348216858953,,,,,,,1395.997892716532,968.2853114268426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756155,,,3.0,1.0,2.0,,6.0,2.0,,65.0,1.0,,,1013.3298620009947,1542.979997621198,844.355569132444,,1442.4881859778566,702.804775804829,,715.1800170644253,1550.2851184926926,,,2.0,1.0,,,,,,,,,,,,,,,1.0,,,285.17293811993426,1979.5017138514997,,,,,,,,,,,,,,,881.9079652736561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756146,,2.0,,,1.0,2.0,6.0,2.0,1.0,173.0,,,564.5730742987151,,,1173.4628410583628,602.8887621446021,508.8920246902593,755.6187249343717,782.9938675034472,373.46467878795255,,,,,,,,1.0,,,,,,2.0,1.0,5.0,,,,,,,,,,,803.1352816324164,,,,,,589.2641017056767,495.3217068275454,1117.4446187873016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756122,,,,1.0,,,2.0,4.0,2.0,25.0,,,,,392.4276641170394,,,1052.9928174602403,421.62552826007317,300.44703674307675,742.7113571099864,,,,,1.0,,,,,,,,,,,,,,,,,,,1857.2056004173517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756118,13.0,3.0,2.0,7.0,11.0,26.0,47.0,8.0,21.0,,92.0,930.2848186348534,947.8445249134769,798.054888228789,871.2744803824068,579.1915173668442,908.2019268509888,684.566523576694,983.2381336935019,256.3913726432776,,739.8024321169181,25.0,,95.0,1.0,1.0,,1.0,,3.0,2.0,,1.0,12.0,2.0,2.0,,,2.0,4.0,683.6794932045805,,714.7926214263775,1528.7761131687237,538.7826714850909,,1291.143089864103,,849.8634020241376,948.8011517088221,,1186.5869235121097,687.0331345108581,984.2139232949773,864.3581260550201,,,1116.6274265801994,1003.2874869770054,2.0,,9.0,5.0,2.0,1248.5013183069066,,884.1468617931761,817.3272947991363,1050.2286234917117,,,,,,,,,,,,,1.0,,,,,,,2082.678885924908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756115,2.0,1.0,2.0,5.0,6.0,8.0,22.0,11.0,6.0,177.0,31.0,1853.1138588491349,1994.5252658236252,1686.7437508608284,667.4063917862892,833.6564847839411,653.6583063076628,637.1644708108847,727.361160018324,328.3708839052221,119.20442440545672,737.8902963222151,6.0,,31.0,1.0,1.0,1.0,2.0,,2.0,,,1.0,8.0,,2.0,1.0,,1.0,1.0,675.8139770297443,,198.42272277908128,1146.2287549043294,1807.8508490106294,1210.421206427459,1403.5791628760635,,1035.853902605632,,,1868.8417656681513,575.2583024855014,,1775.3499340442952,1971.141618895371,,1554.8739415294776,500.8971275785421,,,,1.0,,,,,1118.4606264126337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2011.4316677762858,,,,,,,,,,,,,,,,
17756110,1.0,1.0,1.0,1.0,4.0,6.0,7.0,7.0,,349.0,2.0,1425.8239961420074,1348.905597258327,1000.4049594645923,1299.6639825687653,756.4779466688522,775.0046822623018,729.6362006582991,707.9309133815545,,1412.157913112519,1286.7058508646317,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,3.0,,,,1.0,,,720.3330747819913,1278.3134691822127,1469.8532052134822,1730.225640924973,354.8019654814552,723.4547999475413,1358.4523611410627,,,,1686.823005019021,1511.0076749320583,519.9906661722504,,,,526.3970006908505,,,1.0,1.0,,,,1459.6520102608742,1870.2184927888825,,,,,,,,,,,,,,1.0,,,,,,,1183.72987788318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756109,,,2.0,2.0,1.0,,8.0,6.0,1.0,589.0,,,,630.1048656367758,730.1613764937814,1425.677819326219,,645.9106504168121,644.5865506811878,1653.6180203750919,1684.342586116111,,,1.0,3.0,1.0,,,2.0,,2.0,,,1.0,1.0,2.0,1.0,,1.0,,,,1783.0217930996407,1397.0231227093457,1365.0683124786483,,,1504.3790215352071,,726.7449587552909,,,1581.409720800697,732.5180515675087,1852.4684126679022,1204.4483698096287,,808.1983065838755,,,,,,,,,,,,,1.0,,,1797.12711087051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756086,,5.0,1.0,8.0,3.0,2.0,15.0,3.0,2.0,152.0,19.0,,530.5348776570565,1454.3923541357137,493.2214247841073,700.8230765390574,1873.875186753905,489.12803997023167,1168.3892905041332,617.869931047014,546.9437183680255,492.91575191487726,3.0,,20.0,1.0,,1.0,1.0,,1.0,,,,4.0,,3.0,1.0,,,2.0,605.5701800604456,,523.1167634579633,1889.84570736432,,2091.3874579480075,1657.0296690033433,,515.5641408412864,,,,732.2717457276582,,1192.4262587541652,1502.3899471636475,,,927.8206715629416,,,,6.0,,,,,1447.573116340159,,,,2.0,,,1958.343942287375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756082,1.0,6.0,2.0,7.0,2.0,3.0,24.0,3.0,6.0,,18.0,1673.4610678412766,510.0371656471114,827.2555552706535,943.2799262842798,752.723004257211,1452.224290118388,367.60793634572406,1095.7471759647403,552.9903906214388,,389.42492754315657,3.0,1.0,30.0,3.0,1.0,1.0,1.0,1.0,,,,,6.0,1.0,3.0,1.0,1.0,,2.0,585.7505000250529,1265.3467980772325,571.0121494373329,1140.8718895346422,1475.439691675305,1077.1185144702406,446.25685636303854,1265.1616503327823,,,,,1298.5652176558335,1451.191732848652,1579.6986232483516,1212.7698557816525,1911.9150612432381,,509.7907682212477,2.0,,,1.0,,373.0865182698123,,,1265.988813516994,,,,,,,,1.0,,,,,,,1586.730065419617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756081,,3.0,3.0,4.0,6.0,6.0,10.0,3.0,5.0,266.0,7.0,,1936.659312876037,761.2282742290746,250.51620031461746,1006.075549143133,1173.502027111101,805.4810153267362,1029.8038776714154,272.28314177385846,1317.253169117465,1393.5729975421937,2.0,3.0,6.0,1.0,,,,,2.0,,,,3.0,1.0,3.0,3.0,1.0,,2.0,1868.8298046157277,1093.6982028735638,1017.6423321032713,1796.9036956625525,,,,,844.2567347464455,,,,1390.239532271634,2001.6737178956214,1375.55426394152,1386.3514971085299,977.9678144658377,,1227.720986575378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756076,1.0,,,1.0,2.0,,2.0,2.0,3.0,,4.0,1199.533080899178,,,1042.2878020888784,1070.174158673161,,799.2476068998432,660.4271961681851,77.77149250448056,,730.3224533946474,,,2.0,,,,,,,,,,,,1.0,,,,,,,659.6080218073795,,,,,,,,,,,,1756.0236364241493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756067,,3.0,3.0,1.0,1.0,1.0,10.0,4.0,1.0,881.0,3.0,,1588.662584051501,1121.9439692217122,1585.120130367631,1403.5215535437899,1909.899336301612,841.3662187798938,899.4171582739142,1842.0362654174075,846.4911437319429,1324.5587252754353,1.0,,2.0,3.0,,,1.0,1.0,,,,,3.0,,4.0,,1.0,1.0,1.0,570.3711971980138,,1263.2388029137996,1375.6239899104787,,,1629.0218209491654,781.6128076370801,,,,,1305.1118548542122,,964.2935380328702,,1518.6375321699866,2275.7521511921677,1779.8023396894464,1.0,,,1.0,,1717.1503992701207,,,1585.0574404986062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756062,1.0,5.0,3.0,3.0,6.0,4.0,7.0,5.0,5.0,3.0,12.0,850.5384000496604,961.7758796309513,1334.8999402640063,1171.3515501120553,100.05806022011777,697.0271720736584,385.9602594420459,840.1107393930935,666.4427905700986,1999.4424981075435,340.9147890060345,1.0,,4.0,,,1.0,,,1.0,,,,4.0,1.0,4.0,,1.0,,1.0,1046.9325967768975,,320.38737665476856,,,2088.9311497175545,,,1148.8238693852172,,,,695.3880025068996,1316.269384920877,835.5036660132995,,853.3955007264922,,697.0268950139479,,,,1.0,,,,,2015.4521025115812,,,1.0,,,1430.2930066074887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756054,3.0,,2.0,5.0,1.0,3.0,14.0,7.0,4.0,,6.0,1608.8906112278537,,556.1386271999654,1009.070335170778,552.7995534334428,581.810880747524,279.8604190544287,615.2954273360115,290.561346355975,,554.318030915906,,,6.0,1.0,,,2.0,,2.0,,,,4.0,1.0,3.0,,,,,,,453.10322399672185,1632.3499685379054,,,1956.9323701466906,,216.90265058576009,,,,366.2929652930708,1464.5214521463924,509.863033429225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756050,4.0,15.0,,5.0,3.0,7.0,59.0,8.0,5.0,248.0,89.0,201.2481089948955,191.39540195462186,,1730.8009149598875,849.4061644265004,481.67828586331973,231.23388340070204,653.6658598171049,224.2995475948238,232.8272980634351,192.34406448312092,17.0,1.0,69.0,,2.0,4.0,1.0,,5.0,5.0,,2.0,12.0,1.0,14.0,1.0,5.0,3.0,1.0,321.1573215343066,1630.7501574219154,202.74367255017413,,760.3251577965249,1226.7331406770904,1228.5764166586484,,146.82029123574983,1481.722773264528,,1014.5276937977088,304.012481485461,1683.617065360251,807.9834110160659,1732.9907099853554,1167.1694303685906,1966.5074983195177,672.1491064980466,2.0,,4.0,3.0,1.0,1976.8458460071386,,1231.7214453048612,1182.398954902347,1671.82958491951,,,,,,,1.0,,,,1.0,,,1989.478828840887,,,,1738.346977387091,,,,,,,,,,,,,,,,,,,,,1.0,,,,1468.4428060448913,,,,,
17756044,3.0,9.0,1.0,6.0,4.0,3.0,44.0,8.0,2.0,114.0,114.0,1534.2633298550602,1158.531660397844,1813.332374217636,1470.8572433659197,830.1180289729201,603.4320864088211,446.2835324454161,232.2306210847083,1112.9685721845617,991.7611369271559,270.5516721681687,31.0,,70.0,2.0,3.0,,1.0,,4.0,2.0,,1.0,11.0,3.0,7.0,4.0,7.0,1.0,2.0,331.99144279840004,,246.07758693240646,742.0694751470818,573.0815450912871,,570.8395147388985,,1043.916180755504,665.8854068876443,,1472.5072361960358,849.7737963648132,1104.5052647680789,673.3778615749819,754.8359241095927,659.6924600828316,908.5134363296111,952.2916558345735,2.0,,,3.0,1.0,182.42436901256298,,,1246.5176938382576,710.7255141249683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756041,1.0,1.0,1.0,10.0,3.0,2.0,18.0,10.0,7.0,43.0,27.0,524.3428492888261,1899.194351153385,1350.9845825895823,548.2895603452693,509.6374372957918,1217.8582703994134,518.0623867444865,628.7074724669618,600.9265491099239,778.146883388269,521.3887872748667,2.0,,29.0,4.0,,1.0,,,1.0,,1.0,1.0,6.0,,2.0,,1.0,,1.0,611.6938069602486,,46.83494434920542,743.0189240441115,,1480.2787146870778,,,485.9767746948869,,1893.7313870950927,1418.0290246320567,553.1878962167469,,878.3012682169656,,1320.6883609296303,,1665.8640353727512,,,,3.0,,,,,1230.50230397979,,,,,,,,,,,,,,,,,,,,,,1.0,1465.1968639694674,,,,,,,,,,,,,,,,,,,,,,,,,,
17756031,2.0,1.0,2.0,,1.0,,6.0,5.0,,18.0,7.0,1657.2711839226781,1707.3700939892647,1438.4406415140058,,1203.146160829378,,1113.8150169694363,1220.6250706550748,,1724.5888861862227,1140.4436854277628,1.0,,7.0,1.0,1.0,,2.0,,1.0,,2.0,,3.0,,2.0,,,,1.0,1970.7369120168828,,684.2144385148815,1611.4155696954049,1673.76287844637,,1657.2398875489735,,1706.0138667341132,,638.8312205972466,,1421.8488714829837,,767.9209608106029,,,,1887.9784137714823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17756022,2.0,4.0,1.0,2.0,,4.0,22.0,4.0,3.0,119.0,48.0,1406.8214641191526,1094.3543720760833,993.6314672242122,959.1999529137341,,922.2195366529462,597.5464722520296,658.4612964850735,1180.1984278436794,1056.4749342801724,607.1255410719178,7.0,,37.0,3.0,2.0,,,,3.0,,,,7.0,,4.0,1.0,1.0,,1.0,1022.3232170780234,,444.3160258454515,1025.715670613014,1085.9443789951613,,,,1152.4807716360237,,,,798.8225921582906,,1207.775036294532,1032.3123724611828,1767.8153949847697,,1823.3257843560991,,,1.0,4.0,,,,1831.5062908991915,1226.4169865101965,,,,1.0,,,1716.6133140108889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755979,1.0,6.0,4.0,,2.0,10.0,23.0,5.0,1.0,,14.0,1154.8188007307726,1396.991372431497,607.5158162570448,,782.7655038109077,375.6497867166045,397.5047987966441,1009.196015426028,1286.130608428798,,1145.021276800179,,,17.0,2.0,,2.0,,,1.0,,,,4.0,1.0,1.0,,1.0,1.0,1.0,,,927.1121680144201,1414.6066050770924,,1389.8556078677593,,,1385.3864189538156,,,,1150.6131251205895,1594.5646086585152,1859.3973664086916,,1449.5785792662662,1407.3292971297776,959.6154868377633,,,,2.0,,,,,278.0375038938129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755974,,,1.0,,1.0,1.0,7.0,6.0,,7.0,2.0,,,845.9647189081063,,181.8762914557332,1495.3094294268349,1119.9166329744687,1070.9144636269275,,669.0897328919707,1344.3997798407709,,,2.0,,,,1.0,,,,,,,,3.0,,,,,,,1126.1570703046746,,,,1105.1374194710356,,,,,,,,701.4549581609322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755969,3.0,12.0,5.0,17.0,4.0,4.0,36.0,10.0,8.0,156.0,106.0,1100.8657794125238,790.2161028607989,293.5704982532936,630.6891123681054,350.9747482839348,854.6490552147126,289.69000972140867,521.1742354711768,502.44953425850946,707.4055952832646,291.69161583197746,3.0,1.0,55.0,6.0,1.0,3.0,1.0,,3.0,,,1.0,12.0,1.0,7.0,3.0,,,4.0,289.39342713312925,1148.9480608273454,293.253670023689,379.4179892779765,1432.107287139812,904.8207154388529,2029.0497085447678,,1523.0512817441206,,,1873.3214163382465,312.12943802696515,1350.1889204211357,904.348330537111,691.0866139751685,,,1465.6743851179692,1.0,,1.0,,,1641.5683733216226,,841.2457846161855,,,1.0,1.0,1.0,1594.5702283860828,1779.046254683209,1556.8440814968662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755956,59.0,46.0,2.0,24.0,9.0,10.0,267.0,4.0,5.0,381.0,706.0,144.87067126838627,43.847088344930214,1560.6764049725962,529.5514808896913,745.7930248158866,453.4689275512788,81.53196016271347,1544.822611958601,1052.532057523589,221.74143909439962,55.45507389638282,154.0,1.0,496.0,23.0,7.0,12.0,3.0,15.0,17.0,10.0,,9.0,37.0,10.0,5.0,8.0,34.0,17.0,1.0,114.96485543100098,219.49406871534444,94.85688869138488,311.6109319375609,1073.3426262522669,121.74993865914482,429.29705385728295,302.6482930758155,418.2924198038644,666.5412285300301,,468.1841430578895,65.74801199752643,135.9726622724064,885.6070610262776,252.37662515995478,1114.488756566601,215.886367840421,1578.9118761630316,17.0,5.0,42.0,8.0,,229.91783255102465,642.0600245519661,754.4241514675513,1588.2864118791683,,24.0,,3.0,343.13473946086566,,860.4459475816599,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1536.5879700074934,1146.9486100546424,1228.545159466747,1277.4616453343094,187.8524240726705,1402.9940131162082,246.04589691642462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17755955,,3.0,3.0,1.0,1.0,1.0,9.0,4.0,1.0,877.0,2.0,,1350.1462245581147,458.68197151956133,1572.7310372790716,739.2067518856907,1171.8279495375798,769.5968795153041,149.30382216536393,1733.9905252430685,240.5212328067512,526.1873844622841,1.0,,1.0,2.0,,,1.0,1.0,,,,,3.0,,3.0,,2.0,,1.0,1322.7849665541073,,766.680884538912,815.1112503159997,,,982.3314355820851,1575.1065181291826,,,,,767.6182946052587,,392.3919151104591,,1312.3073581744477,,1340.5047547893737,1.0,,,1.0,,1326.9454707570733,,,1533.5036534977794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
