PropertyID,count_cafe,count_childcare,count_clinic,count_doctors,count_fast_food,count_fire_station,count_fuel,count_kindergarten,count_pharmacy,count_veterinary,min_dist_cafe,min_dist_childcare,min_dist_clinic,min_dist_doctors,min_dist_fast_food,min_dist_fire_station,min_dist_fuel,min_dist_kindergarten,min_dist_pharmacy,min_dist_veterinary,count_atm,count_bank,count_bar,count_brothel,count_bus_station,count_car_rental,count_casino,count_charging_station,count_cinema,count_college,count_community_centre,count_conference_centre,count_coworking_space,count_events_venue,count_exhibition_centre,count_food_court,count_hospital,count_internet_cafe,count_juice_bar,count_library,count_motorcycle_parking,count_nightclub,count_parcel_locker,count_parking_space,count_police,count_prison,count_restaurant,count_social_facility,count_student_accommodation,count_taxi,count_theatre,count_university,count_waste_disposal,min_dist_atm,min_dist_bank,min_dist_bar,min_dist_brothel,min_dist_bus_station,min_dist_car_rental,min_dist_casino,min_dist_charging_station,min_dist_cinema,min_dist_college,min_dist_community_centre,min_dist_conference_centre,min_dist_coworking_space,min_dist_events_venue,min_dist_exhibition_centre,min_dist_food_court,min_dist_hospital,min_dist_internet_cafe,min_dist_juice_bar,min_dist_library,min_dist_motorcycle_parking,min_dist_nightclub,min_dist_parcel_locker,min_dist_parking_space,min_dist_police,min_dist_prison,min_dist_restaurant,min_dist_social_facility,min_dist_student_accommodation,min_dist_taxi,min_dist_theatre,min_dist_university,min_dist_waste_disposal,count_nursing_home,count_retail,min_dist_nursing_home,min_dist_retail,count_social_centre,min_dist_social_centre,count_toy_library,min_dist_toy_library,count_waste_transfer_station,min_dist_waste_transfer_station,count_biergarten,min_dist_biergarten,count_private parking_space,min_dist_private parking_space,count_courier,count_events_centre,count_healthcare,min_dist_courier,min_dist_events_centre,min_dist_healthcare,count_meeting_point,count_music_venue,count_tool_library,min_dist_meeting_point,min_dist_music_venue,min_dist_tool_library,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_cafe;bar,min_dist_cafe;bar
17660860,21.0,,8.0,2.0,17.0,2.0,8.0,3.0,8.0,1.0,539.8051257189524,,272.6575846644343,1767.5206838940578,565.8136330896971,848.1815700599362,479.64256081358434,1641.862986013839,946.343177761952,1876.1924064446334,3.0,6.0,8.0,,1.0,,,2.0,1.0,10.0,4.0,,,,,,5.0,,,2.0,,2.0,,3.0,1.0,,45.0,17.0,,,3.0,3.0,,1242.9775068221359,1259.1293640718545,739.9715230319629,,1543.4589543910452,,,1048.2778948670543,1008.9645352711099,1597.0153788613634,897.0141194458313,,,,,,250.42635260282398,,,1404.8289266072131,,847.3498068669621,,897.1979735254876,637.0777110925077,,840.7853907048576,1155.3070662570988,,,993.4861231517622,1655.3956164911044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660840,6.0,,8.0,3.0,14.0,1.0,5.0,1.0,4.0,,741.521986819128,,446.2144566438461,1329.2059963713655,389.6984769135929,394.39438694556156,396.8055419515382,816.1744534630442,858.7982773446099,,,5.0,,,1.0,1.0,,2.0,1.0,1.0,,,,2.0,,2.0,1.0,1.0,,1.0,,2.0,,496.0,2.0,,9.0,1.0,,1.0,,2.0,1.0,,593.5025268229027,,,760.9909465874085,1737.8383087530478,,678.9413064890676,904.434444639583,722.4755140173777,,,,623.3989773375822,,850.8589830573725,1446.347088328495,1091.1717712972945,,1394.9364920785533,,921.6673826667512,,726.1114012761522,1049.693607459057,,458.31638726039984,1185.3214447354883,,758.1430038201564,,649.8309537578484,1001.9293612040225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660807,552.0,2.0,28.0,17.0,268.0,3.0,6.0,11.0,42.0,1.0,54.817610466252106,1182.9547351111557,187.5338706757759,514.3958977937561,43.366921385457864,519.362424095094,1047.381542045303,483.90946763968867,232.65802872651219,1146.4570549344883,69.0,48.0,183.0,1.0,1.0,13.0,3.0,23.0,7.0,13.0,10.0,1.0,2.0,60.0,1.0,15.0,15.0,3.0,1.0,19.0,26.0,13.0,7.0,423.0,10.0,2.0,783.0,9.0,7.0,8.0,37.0,20.0,4.0,154.59358610365774,276.8788245417209,13.48205788442491,583.2864400218189,1154.592468398289,80.90626950020712,1666.2044453436913,382.7138276746531,295.6292943505298,95.70578443875571,184.18306182298588,2016.495718015646,501.1022275551744,265.4214959108918,2014.8785079007764,19.695567300961656,957.3332383646605,947.721655912958,1386.7820639580445,221.5536804190327,73.49908497339294,607.7247985800547,258.7970643372563,181.3621688985715,585.1717594568997,1037.1486623493213,43.04393186056149,924.0536159912548,1385.2490797630992,171.89735597452056,552.3821675431992,23.45335101335682,259.1619086315286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660798,27.0,6.0,10.0,1.0,5.0,1.0,4.0,1.0,10.0,2.0,252.9142399329745,865.7057164959156,243.08177530764308,311.9276584477544,240.5903146367986,1258.8250758046347,612.5526620500841,1987.4905997168657,309.20317799261204,1002.0045844855064,4.0,3.0,1.0,,,,,3.0,,,,,,,,,2.0,,,1.0,,,,4.0,1.0,,11.0,2.0,,,,1.0,,332.9768607756887,1587.7754003538032,261.6630110131662,,,,,920.2854825724595,,,,,,,,,1175.297974105486,,,1166.5065742184443,,,,511.51668000592144,1331.6077458765776,,32.514494566303,1230.678501005715,,,,1760.0642970178046,,,,,,,,,,1.0,514.9393036723511,,,,,,,,,,,,,,,,,,,,
17660778,4.0,,3.0,,16.0,1.0,6.0,,4.0,,1064.8928354831755,,1249.610235979074,,808.8155398811714,1661.8660702630884,855.1689174387194,,1046.8066887653665,,1.0,3.0,,,1.0,,,,1.0,,2.0,,,,,,1.0,,,,,,,,2.0,,1.0,,,,,,,1115.4135921721536,1059.5053826102596,,,1107.789548783894,,,,1023.6121273319014,,1401.5841877342004,,,,,,1168.5437022100414,,,,,,,,1372.5256255684803,,1095.458801408929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660526,6.0,,,,,1.0,3.0,,1.0,,206.87752848346705,,,,,287.28192134783154,485.54377311777625,,312.7640017555148,,,2.0,,,,,,2.0,,,1.0,,,,,,1.0,,,1.0,,,,1.0,1.0,,2.0,,,,,,,,274.6880839883151,,,,,,369.13407561356195,,,173.67017469374414,,,,,,433.1380025775618,,,194.25537416888122,,,,683.2103775917384,158.65724513807186,,200.9086317575958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660448,187.0,6.0,10.0,8.0,70.0,1.0,9.0,7.0,13.0,2.0,127.89286207728448,492.13643162069474,757.8754207419406,278.69786030648595,165.59971445888243,1052.2948512461687,127.75846162273002,176.71527019213923,646.6591793802114,1252.463014450907,21.0,23.0,48.0,3.0,,7.0,3.0,7.0,2.0,7.0,8.0,2.0,3.0,8.0,1.0,3.0,1.0,,1.0,9.0,3.0,4.0,,57.0,4.0,,216.0,7.0,,7.0,19.0,6.0,2.0,768.4577312716381,579.9354267883227,77.40229781310966,52.87936801351265,,1039.065933560621,1327.0982010527669,141.32574384334117,1434.369616884592,115.10063383566428,405.69793458228025,1685.220602404841,799.1309615406541,944.2625287410524,1597.3320461869348,1496.7462728626952,1836.1636798674044,,1511.648538968499,363.80606726391204,1869.4631835498913,365.6956435546531,,514.9188170590314,856.1439444575691,,68.38145476259871,711.4438027133053,,317.67826575368343,733.2673093364104,590.5095943194355,1652.7907345559506,,,,,2.0,1081.2060147677223,1.0,727.0282138301006,,,,,,,,,,,,,,,,,,,,,,
17660387,3.0,2.0,5.0,2.0,15.0,1.0,6.0,9.0,4.0,,979.3960929434407,826.2626080864782,290.2451372510028,1332.7333656442934,288.8182833841589,1984.5412788486515,709.745942349927,316.583274171723,910.4107721144867,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,5.0,2.0,,1.0,,,,,,,913.4242042231944,,,,,,,,1568.9952225775187,,176.86781647798927,,,,,,,,,,,,,1322.4626756637197,1869.2747648595634,,933.6437934132052,,,,,,,1.0,,1808.9721931963822,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660056,,6.0,3.0,2.0,8.0,,5.0,3.0,2.0,,,292.0988446978992,809.678278936663,330.03901305922085,332.5078679982086,,407.68571547526244,1191.2898019302972,332.83325166376727,,,2.0,,,,,,1.0,,,3.0,,,,,,,,,1.0,,,,39.0,,,5.0,,,,,,,,1374.596281159203,,,,,,1550.6713579448751,,,1256.0828507359818,,,,,,,,,475.9876779277997,,,,750.215397377177,,,306.12237945297346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17660000,2.0,,4.0,,7.0,,6.0,2.0,,2.0,1052.823838095881,,702.0416259783822,,692.0088641528989,,521.1520606715437,635.9181754646655,,834.6019843719097,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,13.0,1.0,,3.0,,,,,,,734.5333738700299,,,,,,,,,,,,,,,,,,,872.4896288548063,,,,984.6184891628891,623.612273770333,,695.5214055829346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659917,557.0,2.0,28.0,17.0,264.0,4.0,5.0,11.0,42.0,1.0,43.82940898171919,1199.5625958772127,298.8069308431865,576.3142890814102,78.64985722533797,642.4505394158433,1097.6753106981926,596.8293513222703,279.7151119482396,1180.7178711264103,67.0,49.0,170.0,1.0,1.0,15.0,3.0,24.0,7.0,13.0,11.0,1.0,3.0,61.0,1.0,15.0,14.0,2.0,1.0,19.0,26.0,11.0,8.0,424.0,10.0,2.0,773.0,9.0,7.0,8.0,39.0,20.0,4.0,232.84993385096354,242.82304287765967,79.80331821729746,713.8920343653076,1019.3495041280005,33.519388953424674,1559.1119042781504,517.2315052853044,333.59193105422355,218.66303845831953,287.9043585364004,1891.069208994211,537.6007261754206,146.99469826983494,1893.169815732417,122.59228224237629,1023.7308086163241,813.0440007267114,1333.7437787431265,211.22428767395857,113.36495394880305,689.4137861920693,223.2404116247472,229.6642931207237,458.25700662293923,910.8372465370417,27.899146044776913,867.0921533873475,1501.5722117580085,290.2100199135964,560.9243517547571,145.05067855717834,227.0687935204883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659891,24.0,6.0,2.0,,9.0,,6.0,4.0,4.0,,999.6367556659659,703.6084789276214,1027.1526171335695,,1121.1284677020349,,1133.7538286024967,540.953600913671,979.96755085997,,3.0,5.0,2.0,2.0,,1.0,,4.0,1.0,1.0,,,,,,1.0,4.0,,,2.0,,,,16.0,,,19.0,3.0,1.0,,2.0,1.0,,1129.4522902620458,1040.6619207372198,1289.79600311117,1851.942379986038,,1983.821329268546,,1108.1444334117143,1753.5058992375702,1582.9756253281469,,,,,,1710.3586647953603,705.9304510834965,,,1300.8668070587628,,,,925.9390803167095,,,946.9327276197712,752.2197544001415,1579.99703445679,,1091.6328430847552,1409.3402798437496,,1.0,,1798.2472951630486,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659848,1.0,,,,2.0,,1.0,6.0,1.0,,1520.065675152356,,,,1414.1485692608967,,1436.2169391817918,961.8423861734002,1590.4445149964113,,,1.0,,,,,,1.0,,,3.0,,,,,,,,,,,,,56.0,,,2.0,2.0,,,,,,,1547.3654038848,,,,,,1414.3389217145652,,,1395.276708744767,,,,,,,,,,,,,1487.5397342608094,,,1618.79205962891,881.122709715564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659829,7.0,,1.0,2.0,15.0,1.0,5.0,6.0,3.0,2.0,482.481863032249,,447.9010077319544,927.8484035717089,480.428757280326,893.1786123495274,1410.3585324248502,533.8947005058218,908.6161973505781,518.9762173823596,,4.0,,,,,,3.0,1.0,,2.0,,,,,,1.0,,,1.0,,,,14.0,1.0,,8.0,7.0,,,1.0,,,,1685.5702605832546,,,,,,1596.0073592945364,1486.1789803711602,,191.21624103271523,,,,,,1113.7180612665331,,,1610.9736315845964,,,,440.6219077506285,2014.183768799993,,465.7126203190465,603.7205956902649,,,1349.5132734202246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659568,462.0,7.0,13.0,9.0,238.0,2.0,8.0,5.0,36.0,2.0,21.32857697267808,963.2516858772793,762.2503973975481,1031.7622742497008,13.916131735721649,164.65699878925003,270.48574780997063,929.5913135888777,592.2974189552527,958.0893929880692,42.0,52.0,146.0,3.0,1.0,15.0,3.0,19.0,5.0,9.0,9.0,2.0,4.0,11.0,1.0,13.0,,1.0,1.0,13.0,22.0,11.0,7.0,357.0,10.0,2.0,633.0,6.0,,10.0,27.0,15.0,3.0,215.61240180341454,548.6510308898773,201.18681275623655,1154.9478377665323,1244.8301101750105,227.82553429963482,134.24629525764684,685.2951360180296,234.066406308334,206.1803785939943,126.55501687362344,634.4852663040963,353.7393259675746,790.2464439548197,507.73629793104544,339.16445546510494,,1265.1420238442806,882.5561209586027,138.02738431971983,918.6322156565059,238.53847109479747,974.0512488055745,691.5252906486674,308.7973595717923,1654.8819772500412,126.55090508709635,847.3799654470572,,653.2080998834674,561.2320365275502,798.0312816269346,474.5346036541418,,,,,2.0,1370.388418713694,1.0,1220.9344709003735,,,,,,,,,,,,,,,,,,,,,,
17659261,4.0,1.0,1.0,6.0,7.0,1.0,6.0,,1.0,1.0,898.2009377729444,648.9998213450775,993.0646075130547,427.83106859790007,399.55380560762524,52.677545309842856,365.9082521020019,,1376.5244315820569,188.64762220239848,1.0,1.0,,,,,,2.0,1.0,1.0,4.0,,,1.0,,1.0,1.0,,,1.0,,,,349.0,1.0,1.0,3.0,3.0,,,,,,1164.9872554955073,1150.731937449223,,,,,,1084.741128122503,1259.2458718700386,1487.0460860654166,514.0655760440343,,,1160.730537634041,,1088.0127942887011,1533.538507209828,,,1067.436640929202,,,,1269.373137301059,1199.2406470747383,1546.1680664083788,987.4833760864916,804.2807526944575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659121,42.0,5.0,12.0,1.0,18.0,,5.0,3.0,10.0,3.0,125.84971838789016,1216.2662937192526,1317.3716676621505,1829.229046527423,149.6437742786757,,387.913211605975,964.3609640179749,280.6921055370309,1360.1841247832313,8.0,6.0,1.0,,,,,6.0,,,3.0,,,,,,3.0,1.0,,1.0,1.0,,2.0,20.0,1.0,,86.0,9.0,,1.0,,1.0,1.0,133.43851206971465,129.1894627088886,1897.2847352900462,,,,,175.73860103307194,,,1520.7372732674644,,,,,,1567.9563922560599,39.316329019509155,,1778.7988266528466,1955.7064328402591,,325.8182171626059,1136.6021325211914,1741.4188913433757,,100.00892568704155,1150.7782601427327,,253.10957863979522,,378.86712306074605,1966.2237186451619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659031,202.0,2.0,8.0,4.0,101.0,3.0,4.0,2.0,13.0,1.0,99.50752071283353,1144.1220625176843,907.010133835191,372.4957486831373,301.01566718210205,1476.2939078032782,1689.5561536140324,288.4818298195691,370.54649180865516,1933.8914157990248,23.0,16.0,40.0,,1.0,11.0,3.0,13.0,2.0,6.0,6.0,1.0,3.0,6.0,1.0,4.0,,1.0,,5.0,11.0,3.0,5.0,310.0,5.0,2.0,204.0,3.0,,4.0,3.0,3.0,1.0,328.47119411376485,359.2567033361089,318.08656961735306,,1168.3889959197943,263.78596564359435,1646.8728118367105,302.2729584222257,1050.0987557333635,769.1612752852059,61.694589432640164,1205.8134481438542,813.1529612924529,505.23892146056716,1337.2020968743404,873.7696244892552,,1384.328100049186,,82.114476446703,367.4971662131797,1518.4959721277326,262.29081157114985,164.77107265562367,1224.2300597226651,1258.510210758852,193.01785699507516,1785.7508577289925,,1198.058720414467,1192.2000306456193,1438.9655420500908,1341.3177670315113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17659013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17658945,553.0,2.0,28.0,18.0,270.0,3.0,6.0,11.0,42.0,1.0,48.420513993424784,1110.4402461237023,201.0323882171554,552.8514323647355,88.41439047962642,543.2082579459731,1111.0984030784728,454.06453200186985,299.8543231165231,1213.9974068521133,69.0,49.0,187.0,1.0,1.0,14.0,3.0,22.0,7.0,13.0,11.0,1.0,2.0,61.0,1.0,15.0,18.0,3.0,1.0,19.0,26.0,13.0,7.0,431.0,10.0,2.0,786.0,9.0,7.0,9.0,38.0,20.0,4.0,145.51329398368784,226.6687836005993,86.38036500645131,593.5530603121474,1170.7197178640208,76.9938808447921,1637.795525015827,365.00349224398707,223.275452889919,143.80967718000232,235.17206031819794,2006.3180070277035,427.9415956463029,264.7008868913861,1999.9468292075562,64.34450851007469,1016.0073474697382,959.731193430094,1329.694070341269,225.07493324398644,144.450256505912,541.6708814957101,232.80300922356577,228.66937134259774,538.3714059519518,1077.690333647747,83.57407279745756,994.615877817402,1411.8275655060966,214.7121133132083,482.13981729640614,50.237592505101546,330.12147032069083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17658908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17658906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17658865,217.0,6.0,15.0,20.0,72.0,2.0,18.0,12.0,29.0,3.0,115.04485043591265,715.9106748723826,551.2423419142264,525.8025455657055,151.99151367866554,1339.6315334430824,495.783678313975,14.916918289963096,496.430974974821,223.87795873489046,30.0,17.0,103.0,3.0,,2.0,,10.0,4.0,4.0,14.0,,,5.0,,1.0,15.0,2.0,,5.0,10.0,8.0,2.0,57.0,4.0,,361.0,8.0,,2.0,11.0,7.0,3.0,512.9524644514829,492.32374341830814,61.382544166086106,368.78259742586613,,1557.2042844317386,,372.6979702974004,521.0147921928233,502.8788655770827,316.82050321162666,,,344.10724779368746,,1863.1848457149447,815.4741996984719,561.6522569537838,,348.7532434785268,1728.865051458696,559.1227272660076,1441.1961029577178,276.01763238486666,267.81613106750495,,99.27114843179749,622.4528590438841,,518.5113934972838,515.5492734794561,955.4057550566179,653.2311432812321,,,,,,,,,,,,,,,1.0,1.0,1.0,770.3580265468676,744.5880260127839,918.5619104567014,,,,,,,,,,
17658857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17658854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17658819,10.0,2.0,6.0,5.0,14.0,,9.0,7.0,2.0,2.0,868.4954537333922,213.4338191889133,916.4496246759585,828.387612559702,389.53936051914377,,245.17041583315216,1031.5622555735038,871.0950397945061,891.9305422082076,2.0,1.0,1.0,,,,,,,,7.0,,,,,,1.0,,,2.0,,,,,1.0,,8.0,5.0,,,4.0,,,443.2486354506908,1171.7978413967876,1341.2577348770737,,,,,,,,364.05475469960464,,,,,,1822.165959566424,,,1528.9666334009028,,,,,1444.0465005990816,,1587.2481648967066,182.45657149703595,,,1216.8027645775146,,,,,,,,,1.0,1551.2633081035071,,,,,,,,,,,,,,,,,,,,,,
17658708,3.0,,,,4.0,1.0,4.0,,1.0,,823.7328307595543,,,,602.6270519933831,672.8231666233733,577.8480313548285,,799.4204129052997,,3.0,3.0,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,1.0,,4.0,,,,,,,663.6875979568023,651.8852557703623,,,,,,1095.6509885554308,671.8160369767846,,,,,,,,1165.5650122255668,,,,,,,,637.8745880662689,,368.99989294116915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17658696,509.0,2.0,26.0,10.0,275.0,4.0,5.0,5.0,37.0,1.0,24.033014791201076,1499.761850441973,555.6612617101302,281.7397439188684,32.37442815009333,556.4781447473598,1438.565527160483,1138.736245029591,210.86584089615135,1648.8855318805172,62.0,48.0,155.0,1.0,1.0,17.0,3.0,26.0,7.0,12.0,10.0,1.0,5.0,39.0,1.0,15.0,9.0,1.0,1.0,17.0,24.0,10.0,9.0,390.0,10.0,2.0,718.0,5.0,,8.0,34.0,18.0,4.0,118.8169411070631,200.4413895182212,78.64612901195292,1495.873026190915,237.05591138755972,213.647674118562,1016.3423531781226,172.19541472195812,968.9591132009056,208.2250785323462,806.2677281285231,1170.527066133165,495.24378379926725,672.3439058740945,1202.9961554108834,269.45963248055307,1625.1257149695948,32.833009142596865,1230.7197032125957,245.90080594811587,215.3903161189802,519.5339236635585,393.7944016657936,336.9445275693083,294.71367837786283,413.07142458369015,11.866576516290287,992.1640065491556,,218.70221841777052,959.3779441066756,45.51881503935349,844.9452314669484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17658648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17658631,17.0,2.0,7.0,4.0,20.0,1.0,7.0,3.0,5.0,2.0,336.77762863484287,473.7489091227474,308.82184939850356,388.15669392891465,321.53083124147673,1368.3833659913414,538.3844852510803,518.216739949928,327.70969877417787,306.24523969578706,,3.0,2.0,,,,,1.0,,1.0,3.0,,,,,,5.0,,,1.0,,,,329.0,1.0,,17.0,5.0,,1.0,1.0,,11.0,,324.3818320603908,332.3604394450333,,,,,700.8968752438851,,1850.8467785653293,412.521950780033,,,,,,428.79472545739355,,,1133.93986062877,,,,252.98232910745728,677.6358919726648,,323.2910576669522,419.7425792508831,,605.3410788363103,1058.462711264166,,785.1344067116191,1.0,,1632.5317512501188,,,,,,,,,,1.0,675.8616106065332,,,,,,,,,,,,,,,,
17658579,2.0,2.0,2.0,2.0,5.0,,2.0,5.0,3.0,,922.6379578016574,1163.5088663581769,1387.7951821608638,677.9054510159559,697.5174502359062,,678.8023929056764,855.3608418735823,869.3311303358486,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1753.2951975700119,,,,,,,,,,,,,,,,1070.797520739033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17658549,13.0,1.0,1.0,1.0,12.0,,5.0,4.0,2.0,,763.5599830374971,1337.6312924465071,1331.723151181299,1910.9105001303808,707.7266834379857,,627.1422636932656,165.8615439694961,865.3405599915849,,1.0,6.0,4.0,,1.0,,,1.0,1.0,,3.0,,,,,,2.0,,,1.0,,1.0,,1.0,1.0,,17.0,1.0,,,1.0,,,1544.2605218245596,754.2623737309168,775.2287238582663,,755.6766179056408,,,1298.3425639146571,978.8649439595532,,1339.7238241006446,,,,,,1210.8108116431765,,,1389.8897401202541,,811.4386238285882,,1453.9930645136703,1032.9211146674845,,693.198760211803,1223.4223953985181,,,1456.815036811894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
