PropertyID,count_atm,count_bank,count_childcare,count_clinic,count_community_centre,count_doctors,count_fast_food,count_fuel,count_kindergarten,count_parking_space,count_restaurant,min_dist_atm,min_dist_bank,min_dist_childcare,min_dist_clinic,min_dist_community_centre,min_dist_doctors,min_dist_fast_food,min_dist_fuel,min_dist_kindergarten,min_dist_parking_space,min_dist_restaurant,count_bar,count_bus_station,count_cafe,count_charging_station,count_cinema,count_college,count_fire_station,count_food_court,count_library,count_nightclub,count_nursing_home,count_parcel_locker,count_pharmacy,count_police,count_social_facility,count_taxi,count_theatre,count_university,count_veterinary,min_dist_bar,min_dist_bus_station,min_dist_cafe,min_dist_charging_station,min_dist_cinema,min_dist_college,min_dist_fire_station,min_dist_food_court,min_dist_library,min_dist_nightclub,min_dist_nursing_home,min_dist_parcel_locker,min_dist_pharmacy,min_dist_police,min_dist_social_facility,min_dist_taxi,min_dist_theatre,min_dist_university,min_dist_veterinary,count_car_rental,count_coworking_space,count_events_venue,count_hospital,count_social_centre,min_dist_car_rental,min_dist_coworking_space,min_dist_events_venue,min_dist_hospital,min_dist_social_centre,count_motorcycle_parking,count_toy_library,count_waste_disposal,min_dist_motorcycle_parking,min_dist_toy_library,min_dist_waste_disposal,count_brothel,count_casino,count_conference_centre,count_exhibition_centre,count_internet_cafe,count_juice_bar,count_prison,min_dist_brothel,min_dist_casino,min_dist_conference_centre,min_dist_exhibition_centre,min_dist_internet_cafe,min_dist_juice_bar,min_dist_prison,count_student_accommodation,min_dist_student_accommodation,count_events_centre,count_healthcare,min_dist_events_centre,min_dist_healthcare,count_bus_station;shelter,min_dist_bus_station;shelter,count_courier,min_dist_courier,count_waste_transfer_station,min_dist_waste_transfer_station,count_retail,min_dist_retail,count_restaurant; cafe,min_dist_restaurant; cafe,count_restaurant;cafe,min_dist_restaurant;cafe,count_biergarten,count_meeting_point,count_music_venue,count_tool_library,min_dist_biergarten,min_dist_meeting_point,min_dist_music_venue,min_dist_tool_library,count_private parking_space,min_dist_private parking_space,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_car_wash;cafe,min_dist_car_wash;cafe,count_cafe;deli,min_dist_cafe;deli,count_cafe;bar,min_dist_cafe;bar,count_diused:fuel,min_dist_diused:fuel
17736512,1.0,2.0,1.0,3.0,,,16.0,4.0,,,1.0,665.7560873798163,641.1637824946798,981.0186956428288,506.5836434818324,,,652.9254151458251,1141.673039764403,,,1069.00744637748,,,4.0,,1.0,,,,,,,,4.0,2.0,,,,,,,,737.8926388255624,,848.6767789781441,,,,,,,,509.35452372566,2013.2383539131383,,,,,,,,,1.0,,,,,605.2245983322804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736510,4.0,11.0,5.0,6.0,2.0,6.0,34.0,9.0,6.0,17.0,63.0,1275.579888412059,508.6770876529343,983.1391244833842,103.95142495363092,1459.7267093212945,1424.5936783854615,547.756220065422,576.2698740876599,327.0413688947725,546.1108878568529,148.8863784735116,16.0,,73.0,6.0,2.0,1.0,2.0,1.0,3.0,,1.0,1.0,13.0,1.0,5.0,1.0,,1.0,1.0,507.9586386468628,,208.14611741096988,926.8059239769336,1179.611615771783,1599.0764805445729,683.4976440687183,1237.9712755631567,947.9628691127698,,1097.0897057481418,1654.2688661594923,900.0836148220304,1083.475061388838,1560.4119375886412,1115.5333978423946,,1337.433777168162,1876.1696641867609,6.0,,1.0,5.0,,430.0184854592852,,708.5408782947054,1252.2007077838234,,,,2.0,,,1448.6086958599574,2.0,,,,,,,1480.897908242683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736490,3.0,2.0,,,4.0,6.0,13.0,1.0,3.0,74.0,11.0,589.8367297794134,682.8375806215726,,,765.5001858732554,257.133486791596,496.0244272301776,303.0696249360694,284.02180894013054,812.5345096814245,431.5486054629223,2.0,,10.0,1.0,,,3.0,,1.0,,,,4.0,1.0,1.0,,,,,1846.591735363295,,435.0228381867306,521.5901013533047,,,1938.7962113488425,,819.2382777681648,,,,602.2460002522325,810.948398748438,983.594071841026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736488,11.0,6.0,6.0,3.0,3.0,5.0,61.0,11.0,10.0,3.0,68.0,379.2593811532876,639.5846672531726,46.125604382818935,736.2810315553967,797.5103783816168,698.4844666383257,227.51546682050528,168.91852364288488,571.3194511529676,1551.6536076708112,273.8335486359842,17.0,,64.0,1.0,1.0,4.0,1.0,,2.0,,1.0,,9.0,1.0,1.0,,1.0,,1.0,514.8964571817153,,371.9507057657821,758.9991910671764,973.3456289625716,453.3729706219406,405.92758655997767,,331.73927406026536,,1706.3867274253678,,693.6460850357499,887.3527456992132,1322.56100773193,,1043.729614401974,,1537.5487172951148,6.0,,3.0,,1.0,132.16679295751612,,785.5493359468762,,1466.1539312249622,,,,,,,,,,,1.0,,,,,,,469.6742437021476,,,,,,,,,,,,,1.0,706.5155458379338,,,,,,,,,3.0,,,,1186.0021033751902,,,,,,,,,,,,,
17736484,1.0,,4.0,1.0,2.0,3.0,15.0,5.0,7.0,45.0,12.0,742.9654596512983,,824.8787180970777,2001.0923019877644,630.446109439593,674.7256271877992,696.6794817844575,805.3737832463271,824.9921626723321,1535.1940860332822,650.4714411627632,2.0,1.0,12.0,2.0,,,,,,,,,,,1.0,,,1.0,2.0,732.5137817245244,1805.3587916170904,454.6388814676672,728.1918876744966,,,,,,,,,,,1777.8459255713142,,,2111.2932496558565,367.8138682888457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736475,11.0,10.0,5.0,8.0,8.0,7.0,49.0,12.0,10.0,37.0,124.0,680.4878146458002,560.1772986857835,232.35638541817465,192.7053930202833,328.46878044824643,570.1716830484025,322.0429297829485,121.78787249593988,911.0058789670284,330.6897216038247,342.6871821393078,40.0,,124.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,15.0,3.0,4.0,2.0,,1.0,1.0,340.21844604022573,,174.273299198934,716.3051963648805,912.8431987815848,1739.8400125000192,175.209416218772,901.81087632567,1269.6857940798243,1793.694394097193,1017.1440984518958,824.1162749629448,227.55309630172684,418.1485436386198,1229.181951257512,414.9249773052104,,1891.9648896396957,1370.4864497948536,6.0,,3.0,11.0,,424.4797616169576,,907.124199566706,224.19502112597868,,,,2.0,,,279.9186049589042,3.0,,1.0,,1.0,,,437.42651889690615,,2024.1875604014133,,1863.360242174284,,,,,1.0,1.0,1017.6096645926558,844.6735755193397,,,1.0,1565.409586618806,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736451,,,2.0,4.0,,,13.0,7.0,2.0,48.0,4.0,,,641.3803166621439,316.6359233878232,,,327.78328424187407,176.59557073067054,695.9310840791532,1420.396406702991,1703.4406324138365,,,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,1498.864357838371,923.8020605309068,,,,,,,,565.2610940837159,1409.988071705116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736447,,,,,1.0,1.0,6.0,3.0,1.0,24.0,7.0,,,,,389.2625343329169,1572.8577046989872,317.3831410754439,634.4877661206132,427.7627986633415,1607.6616076528037,1290.428487376294,,,14.0,5.0,,,2.0,,,,,3.0,1.0,,1.0,,,,,,,316.2809388285528,1352.0413119431985,,,1519.1122984090082,,,,,408.1187350523264,317.4110917078461,,1485.2545468590072,,,,,,,1.0,,,,,592.7874870968031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736435,,5.0,,8.0,,3.0,15.0,4.0,1.0,496.0,9.0,,672.0857812722811,,660.356335266522,,1510.0327996350086,612.235786165602,620.728118578606,623.613161866547,792.7406344940505,634.970440945798,,1.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,,4.0,2.0,1.0,1.0,,2.0,,,815.5211437844007,872.4335260732728,729.4530891888382,1051.8109234206747,911.7393602863988,571.3515529374537,981.4533039556738,1531.6331905166537,1037.7496442419176,,,915.3706675690644,1135.4988935846504,1340.249354419106,793.9930854389222,,856.9910729060938,,1.0,,2.0,1.0,,1802.022049407626,,832.9569539533825,1641.6092570299518,,,,1.0,,,962.3501542099372,,,,,1.0,,,,,,,1260.0866179206434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736434,67.0,49.0,2.0,27.0,11.0,17.0,264.0,6.0,11.0,424.0,772.0,289.99586321192766,175.0832004584839,1132.692155943742,323.28850065265834,328.18668808071493,633.1892540247853,78.4523295379028,1158.72887520412,601.2722762173595,295.269412309461,61.84132367691539,175.0,1.0,557.0,24.0,7.0,13.0,4.0,15.0,19.0,11.0,,8.0,42.0,10.0,8.0,8.0,40.0,20.0,1.0,62.44068583290517,1021.341069535943,40.87352661552104,513.9321354945495,274.6730931346468,244.4837240140607,669.2761169885358,131.55119685594758,277.1473082692068,633.6053948073504,,290.94313217038604,226.98336987552628,437.7439359053984,931.1894873073364,320.1497839304742,494.17891566620966,149.01858717384846,1244.9081881922627,16.0,3.0,63.0,15.0,,44.94297213508827,475.1832530262652,117.42184584310776,1080.5305383633824,,26.0,,4.0,159.66207350275724,,294.70148181732753,1.0,3.0,1.0,1.0,2.0,1.0,2.0,731.3559750013923,1518.4768151805995,1867.3435292493568,1865.0405698591085,810.4710432796664,1271.0589840339264,940.1807220451162,7.0,1534.6027966101722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736432,3.0,1.0,3.0,,3.0,1.0,4.0,5.0,8.0,22.0,4.0,1874.110982799406,1876.3423786654384,474.9914596808772,,2015.3181403398437,1038.251331844771,1050.7770029960836,1035.24865582899,190.32465116704407,824.4823760248961,426.4767683706541,,,,1.0,,,,,,,,,,,,,,,,,,,1909.420941262371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736401,,3.0,1.0,2.0,1.0,1.0,11.0,3.0,1.0,,2.0,,627.6111272227712,527.797157992573,1614.7595710024732,362.8416986313962,563.3757176505258,478.5567784785552,797.3869660297639,1187.5388453965886,,902.0698382129824,,,1.0,1.0,1.0,,2.0,,,,,,1.0,,2.0,,,,,,,565.0432906086138,1017.1600659799057,983.932226559112,,356.98480855769844,,,,,,591.2691650842634,,953.5482506814756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736385,7.0,5.0,3.0,4.0,11.0,17.0,45.0,10.0,11.0,13.0,79.0,1325.0261597058618,1335.7987350191613,1378.0833623737656,1282.1929994564316,388.7700681505236,1202.839155577367,610.0045001826777,748.803105741582,780.0603362227419,1376.427861446272,630.3438615983798,29.0,,69.0,3.0,2.0,3.0,1.0,,3.0,3.0,1.0,,10.0,1.0,6.0,1.0,1.0,,3.0,659.3784543513622,,532.0858668308506,1742.035726971738,1415.2608629496233,1611.9343851419887,1518.9912215346933,,1796.308140123904,1793.146687128651,315.9961757278023,,637.5203944814048,1801.638840586184,904.4932221625236,1939.6418730245764,1348.891262675781,,990.8342688963504,2.0,,5.0,1.0,2.0,1809.3705420752876,,816.9962298413847,1255.6022232944451,1283.1884824218391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1618.1315496990808,,,,,,,1.0,1.0,3.0,1.0,1541.5105611655058,1149.253777261624,1361.7331253803952,1825.2363419152507,,,,,,,,,,,,
17736368,69.0,48.0,2.0,28.0,11.0,18.0,272.0,5.0,11.0,423.0,789.0,181.4644545970557,208.5731130099222,1119.8466960705102,233.72499816023088,250.0497802278093,583.7610555027504,51.59576441049458,1116.7263251795118,493.8666403343843,245.95392343292977,58.02713933507467,189.0,1.0,553.0,23.0,7.0,13.0,4.0,15.0,19.0,13.0,,7.0,42.0,10.0,9.0,8.0,39.0,20.0,1.0,51.98038397568459,1131.1785862811803,50.33250899340493,403.91630760211416,233.9758112931124,158.9265242793793,572.4020838915435,51.88313043628213,262.6146183956391,572.4013458142116,,269.95108741850765,301.80592468435015,545.3742642841343,971.1650052448596,233.9031424842284,486.3241435555534,53.63006828915049,1215.0923638124611,14.0,2.0,63.0,17.0,,99.1486808209782,441.2707761382146,226.27683279724877,1026.3593143859216,,26.0,,4.0,127.82236968488222,,309.1904007730053,1.0,3.0,1.0,1.0,3.0,1.0,2.0,627.2804489216333,1608.9987335347153,1971.4087814599163,1966.394876850111,920.505196860072,1317.7688427618327,1038.969721499014,7.0,1440.6293781354598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736364,,2.0,,,1.0,,,3.0,,1.0,2.0,,1037.157036477593,,,954.1952268251345,,,653.6320379872465,,920.2284553037024,966.15369694397,,,6.0,2.0,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,1031.835281886486,1129.5462828046775,,,1152.7748764262954,,1044.643066142844,,,,1038.2814393072729,913.5813359513704,,,,,,,,,1.0,,,,,495.22823349158745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736339,,,,,,1.0,1.0,1.0,,,1.0,,,,,,1323.9500207639733,1339.8259124955523,1527.2437612772176,,,1348.0164998824175,,,,,,,1.0,,,,,,,,,,,,,,,,,,,860.353547640973,,,,,,,,,,,,,,,,,1.0,,,,,1814.116366437216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736321,,,2.0,1.0,1.0,,5.0,5.0,2.0,,1.0,,,1583.2054711860976,1951.201707513197,551.6400307501923,,1239.4053866016372,868.7203105906847,1828.9382639435323,,1673.987548979096,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,1596.0660517149463,1942.6041643955573,,,1923.0443199092572,,,,,,1627.105384247052,,,,,,515.1245930657159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736313,1.0,2.0,,3.0,3.0,,16.0,6.0,,,1.0,1519.8089143630016,1473.8541681975394,,1634.8856747042623,997.8965878059028,,1236.937761964433,469.2105322805045,,,1523.279629899622,,1.0,4.0,,1.0,,1.0,,,,,,4.0,2.0,2.0,,,,,,712.8310482103366,1481.774467815477,,1446.0842006057917,,1924.3275781265268,,,,,,1475.4087924761925,1683.7435903807452,1858.01085467064,,,,,,,,1.0,,,,,1536.1400582290537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736292,,9.0,1.0,3.0,3.0,1.0,24.0,7.0,4.0,3.0,70.0,,759.3549106078447,737.8765358882782,348.0636721773609,456.5627648244466,1644.8686739561178,282.57214641071016,1066.5812277811476,692.3763104210442,1718.656907879295,198.4726588344773,13.0,,47.0,1.0,2.0,,,,3.0,1.0,,1.0,8.0,2.0,1.0,2.0,5.0,,2.0,603.1741037592102,,208.16964293304457,1144.3191165481528,1312.9410558414352,,,,829.6861678615691,1999.2123576916576,,405.535617087813,316.30469132157674,812.158060329247,1534.7365534090889,1368.9506514640227,922.897656465375,,675.4306402488995,2.0,,1.0,2.0,,1255.7556132517393,,552.3007856547413,1291.0479560051033,,,,1.0,,,812.3322087498642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736285,,,,1.0,3.0,,4.0,3.0,,,4.0,,,,814.0068912940146,1068.3266714526894,,869.2858873105511,908.6074246380856,,,849.9342680587636,,1.0,,1.0,,,,,,,,,1.0,,2.0,,,,,,1299.1600775711963,,1020.0832484321412,,,,,,,,,894.4178443148542,,605.5392181832185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736273,,,,,,,,1.0,,,,,,,,,,,493.0759379184787,,,,,,1.0,,,,,,,,,,,,,,,,,,,430.48572408924167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736268,10.0,5.0,5.0,3.0,2.0,4.0,51.0,9.0,8.0,219.0,58.0,289.170875466265,287.47311340243584,633.3086210257999,149.14184743603977,1535.4875872660414,416.107848389796,327.1073366546247,458.2010111620265,594.0419843844314,894.6412937995583,192.8103413232901,4.0,,44.0,1.0,,4.0,1.0,,2.0,,,,6.0,1.0,1.0,,,,1.0,700.3146253911657,,99.17923394388632,586.4255336340495,,276.34267686703583,1440.4335573673618,,591.419392246346,,,,365.4309495942178,488.6250049415407,1917.3384850788375,,,,1687.0661032865996,6.0,,1.0,,,290.87376034526363,,513.2530299970401,,,,,,,,,,,,,1.0,,,,,,,850.4099571859891,,,,,,,,,,,,,1.0,610.6079588547323,,,,,,,,,,,,,,,,,,,,,,,,,,
17736267,5.0,7.0,8.0,19.0,2.0,2.0,28.0,7.0,6.0,15.0,40.0,307.02144283363583,1084.4523540845526,915.1005669428488,348.0501146777537,1698.0074933814362,1260.4424858102252,299.1738353029263,399.03057953278926,306.7840966771946,753.6202504985066,290.16041539653844,,,24.0,1.0,1.0,8.0,1.0,,1.0,,,,12.0,2.0,9.0,,1.0,,,,,303.7513735999262,1585.7438206815875,1572.322411656857,300.5460886289697,799.6887126916853,,1380.5867771332134,,,,302.2043564923819,1732.4370130058985,408.6822662981543,,1394.4039569254428,,,3.0,,,3.0,,792.8282077290188,,,1431.6493193126412,,,,,,,,1.0,,,,,,,1119.5662734036273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736266,,,,,1.0,4.0,10.0,4.0,2.0,40.0,10.0,,,,,1224.698623941168,1045.1217353991628,1248.1447229646851,310.5667623096363,806.9164902709756,1370.4152560974865,1316.6187333438454,2.0,1.0,9.0,2.0,,2.0,1.0,,2.0,,,1.0,,1.0,4.0,1.0,1.0,,1.0,1701.1720987506176,1755.118365510813,1293.732962455612,1191.328545083515,,1881.1805942982144,1122.440002946489,,1376.1196660324538,,,1362.128992865234,,1490.09009708349,1190.160333333554,1425.8195945324494,1581.8919749035915,,1065.5214668014714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736255,,,1.0,,2.0,,1.0,2.0,3.0,22.0,,,,1537.4916912511972,,881.7780041934155,,1034.5797436734235,941.1919180766032,891.7907258156594,1573.4786213507566,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1697.6388665784334,,,,,,1966.5905565592216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736249,8.0,6.0,,11.0,,1.0,14.0,8.0,6.0,1100.0,6.0,1596.2831972796437,1790.35170213303,,443.0115516230632,,1760.0208709185692,914.1268187515348,1250.6598524409935,578.6336551812236,669.9280994569094,917.2240225212394,,1.0,12.0,2.0,1.0,1.0,,1.0,2.0,,,,3.0,,2.0,,,,,,1819.267955082055,1521.997515469903,1662.6181557052628,1985.3965556940907,1071.203156178885,,1619.0986843955243,1941.8872180291216,,,,1592.5348405662971,,551.7875373392436,,,,,,,,3.0,,,,,1388.6704773337035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736239,2.0,1.0,3.0,6.0,6.0,4.0,13.0,7.0,5.0,,9.0,382.593241142169,1348.116387499557,564.7016397648606,620.7042266609217,377.3064570606143,936.7010233516636,360.8162388354034,402.1931650539484,1135.3651012045657,,1507.5982028697456,1.0,,10.0,,,,,,2.0,,,,2.0,1.0,5.0,,4.0,,2.0,1518.5847216580096,,969.9243075410552,,,,,,1230.9332124541058,,,,982.0294954258112,1668.674967462314,296.1504846370131,,1207.7396130465872,,1004.5458139348152,,,,1.0,,,,,1844.8678659721572,,,1.0,,,1199.5062228828956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736233,,,1.0,,,1.0,1.0,1.0,,,,,,1312.7621772401358,,,1898.9042444366105,1334.4625498625885,1723.0314836764614,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,1731.6961960502274,,,,,1735.131192047591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736217,3.0,14.0,,6.0,1.0,6.0,36.0,6.0,1.0,10.0,80.0,1351.035541553011,961.1973063784432,,291.734190702829,1995.6040552572997,570.1570064345276,520.0213191086822,339.1284636852444,791.306540836482,1348.2554935947308,437.8297658339136,19.0,,52.0,3.0,3.0,,1.0,,4.0,2.0,,,14.0,2.0,3.0,1.0,3.0,1.0,1.0,934.4310653449792,,612.7355481527234,1478.541343790216,1310.172590722814,,1648.657303846462,,1312.170803827877,1268.2309052133005,,,418.7369867598363,742.9684518765445,1360.28782409849,1282.4849233828186,958.4424598919978,1448.150412040287,1129.315921766934,,,,2.0,,,,,488.9211683379153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736214,5.0,1.0,4.0,4.0,9.0,12.0,29.0,12.0,10.0,1.0,40.0,537.501492124923,1681.072730753414,460.33636174087735,446.08889503220166,315.92987207818175,200.8955783274905,221.7449047304729,330.3927671273172,186.32629733777608,1484.5541166539804,292.1298202450074,3.0,,49.0,3.0,,2.0,,2.0,1.0,,,2.0,7.0,1.0,9.0,,,,3.0,630.6759401877231,,356.720625353027,1687.206146268147,,1302.264449661836,,1041.8967014268674,406.8341273069526,,,990.121970758212,401.1230072608746,230.37628553891315,391.55339821684464,,,,665.6212500531076,,,2.0,4.0,,,,360.1208909365281,517.2153791679799,,1.0,,1.0,938.936965100617,,414.9802656525054,1.0,,,,,,1.0,543.3416602013705,,,,,,1364.6381002919748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736210,,1.0,1.0,,,1.0,5.0,2.0,1.0,,1.0,,617.4314289292462,1102.0428428079504,,,470.86729301689417,595.3639750985836,505.0994957928355,538.3042550565698,,624.3941549978225,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,239.4916872531995,,,479.3514170376014,,207.7942987654708,,,,712.4579766613264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736199,3.0,9.0,1.0,7.0,4.0,3.0,44.0,8.0,2.0,114.0,116.0,1375.4458825316187,1199.711960575721,1810.00864411668,1308.9869373403144,1019.079744165952,416.8584591586443,609.7799360331986,395.258998529097,1109.2772946827645,909.0020498580816,278.50299427041307,31.0,,71.0,2.0,3.0,,1.0,,4.0,2.0,,1.0,12.0,3.0,7.0,4.0,7.0,1.0,2.0,501.9782493580455,,119.28201226595252,548.1019930767707,399.91056218879424,,376.2315852098804,,1044.05534568111,853.7103565065175,,1539.235457136391,866.0109739525368,1149.1361027953428,646.1811984967457,941.099759215352,515.2665496572281,724.6089968780368,989.6098218418734,2.0,,,4.0,1.0,377.7448746048596,,,1054.514108301117,703.7593292751665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736143,,3.0,6.0,3.0,3.0,2.0,23.0,8.0,3.0,59.0,51.0,,846.8469910048243,707.4867638615498,406.8808505655224,428.9802660426051,671.8513010515708,92.20140883329267,483.420164274707,1392.074862005786,141.8855879028802,55.91934335359263,7.0,,41.0,2.0,3.0,,1.0,,3.0,,,,7.0,,6.0,,,5.0,,648.6269180818132,,40.62969651647919,822.1336838233658,903.834130848439,,984.9914246867372,,389.2398923920824,,,,857.9851377096792,,513.5086985581197,,,586.4621071823632,,1.0,,,1.0,,920.9505764322658,,,1196.2079419958377,,,,1.0,,,840.970930942787,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,847.7338757747422,,,,,,,,,,,,,,,,,,,,,,,,
17736098,6.0,6.0,1.0,15.0,4.0,7.0,25.0,9.0,8.0,537.0,76.0,271.98885047572685,1808.146532520709,170.2666315299182,191.08888327651533,525.4734584145106,1123.6339066626715,369.8627731227024,275.2442880982812,711.8899904150242,228.7383980201786,373.3738480956912,,,29.0,4.0,,5.0,,,1.0,,,,10.0,,2.0,1.0,,,2.0,,,488.1715788627377,252.4907726481635,,1342.6341279704463,,,1843.41411846062,,,,1001.2292677067184,,456.0307264160938,1651.415092311411,,,278.91383231113736,,,,1.0,,,,,1759.5671539340342,,,,1.0,,,225.75399318094907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736085,1.0,5.0,,8.0,5.0,2.0,12.0,2.0,12.0,289.0,23.0,1939.804944859096,582.3352584435723,,403.0348368945493,645.9494541158413,1686.722730000937,442.4257207701928,1738.7624928666226,632.250709004845,350.3158348051247,1716.289963141232,1.0,,11.0,1.0,,1.0,1.0,,1.0,,,1.0,7.0,1.0,2.0,,1.0,,,1861.864170564956,,1436.3002886209847,591.7049394405676,,1851.8662775207608,60.83034779034101,,1720.1173507729522,,,1599.7928489096,1780.359358635472,822.834262519234,1818.9729428077287,,1957.9136863300807,,,,,1.0,,,,,1487.3613822832976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736079,,,,,,1.0,1.0,,,,2.0,,,,,,1998.2615234031507,1283.469485482055,,,,1456.266283289856,,,1.0,2.0,,,1.0,,,,,,,,1.0,,,,,,,1972.2917374775332,1415.102202766288,,,1516.2980436786163,,,,,,,,1185.4751442328063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736059,6.0,5.0,4.0,8.0,10.0,7.0,27.0,8.0,9.0,1951.0,99.0,936.3207543129732,332.67091343786035,683.4311953797755,350.89220715028773,189.7125813017253,1023.9682420733054,301.95778501478424,714.097273324132,667.8065106349716,313.2613550412967,273.9842270123649,5.0,1.0,63.0,2.0,1.0,2.0,1.0,,4.0,2.0,,1.0,14.0,2.0,7.0,1.0,1.0,2.0,2.0,288.6763900694584,973.9067187390638,227.82234808112815,647.1749323521763,907.038798346791,986.8952569220378,1411.3590769751042,,711.7622344910551,1166.409998301598,,1086.1810375242237,263.60731030052546,821.5806987957516,537.944117806041,931.2179624400418,1378.3531760702012,573.1710416381544,421.9592168217227,1.0,,1.0,2.0,,1186.24034007128,,482.5213927717885,1798.067017305998,,,,1.0,,,830.6794389563277,1.0,1.0,,,,,,1933.6282290179213,1106.9556406813142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17736056,,,2.0,3.0,1.0,2.0,6.0,6.0,4.0,,2.0,,,730.8927261200395,743.8228841892941,765.9568841547027,1112.6144995593882,344.21886427895515,446.83192843597215,1215.801447500775,,574.1573912881626,,,2.0,,,,1.0,,,,,,3.0,2.0,,,,,,,,1579.1671081893492,,,,1745.0194836915732,,,,,,616.2885369592223,1688.6168146664843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
