PropertyID,count_cafe,count_fast_food,count_parking_space,count_pharmacy,count_restaurant,count_social_facility,min_dist_cafe,min_dist_fast_food,min_dist_parking_space,min_dist_pharmacy,min_dist_restaurant,min_dist_social_facility,count_atm,count_bank,count_bar,count_car_rental,count_charging_station,count_cinema,count_clinic,count_college,count_community_centre,count_doctors,count_events_venue,count_fire_station,count_fuel,count_hospital,count_kindergarten,count_library,count_meeting_point,count_music_venue,count_nightclub,count_parcel_locker,count_police,count_social_centre,count_tool_library,count_university,count_veterinary,count_waste_transfer_station,min_dist_atm,min_dist_bank,min_dist_bar,min_dist_car_rental,min_dist_charging_station,min_dist_cinema,min_dist_clinic,min_dist_college,min_dist_community_centre,min_dist_doctors,min_dist_events_venue,min_dist_fire_station,min_dist_fuel,min_dist_hospital,min_dist_kindergarten,min_dist_library,min_dist_meeting_point,min_dist_music_venue,min_dist_nightclub,min_dist_parcel_locker,min_dist_police,min_dist_social_centre,min_dist_tool_library,min_dist_university,min_dist_veterinary,min_dist_waste_transfer_station,count_bus_station,count_food_court,count_taxi,count_theatre,min_dist_bus_station,min_dist_food_court,min_dist_taxi,min_dist_theatre,count_childcare,min_dist_childcare,count_nursing_home,min_dist_nursing_home,count_casino,count_prison,min_dist_casino,min_dist_prison,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_brothel,min_dist_brothel,count_conference_centre,count_events_centre,count_healthcare,count_internet_cafe,count_motorcycle_parking,count_waste_disposal,min_dist_conference_centre,min_dist_events_centre,min_dist_healthcare,min_dist_internet_cafe,min_dist_motorcycle_parking,min_dist_waste_disposal,count_biergarten,min_dist_biergarten,count_coworking_space,count_toy_library,min_dist_coworking_space,min_dist_toy_library,count_exhibition_centre,count_juice_bar,min_dist_exhibition_centre,min_dist_juice_bar,count_student_accommodation,min_dist_student_accommodation,count_restaurant;cafe,min_dist_restaurant;cafe,count_bus_station;shelter,min_dist_bus_station;shelter,count_courier,min_dist_courier,count_private parking_space,min_dist_private parking_space,count_retail,min_dist_retail
17747752,17.0,14.0,351.0,5.0,63.0,2.0,820.7520997250671,579.1234635650061,621.14493698246,1682.3348688243277,562.7984376019483,1359.1027082404112,3.0,5.0,,3.0,4.0,,11.0,5.0,2.0,6.0,,1.0,7.0,1.0,2.0,1.0,,,,3.0,,,,,1.0,,663.1420977141057,1634.5653134181402,,1847.0542879243708,1300.1520075320052,,1589.219730415399,1795.373651017953,472.4148465660817,1927.7646021679852,,1359.6143385126666,1030.0577776017662,2198.8124083429852,1508.5359082556038,1754.9581436325798,,,,594.8131169281239,,,,,2002.3683403510627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747751,6.0,10.0,20.0,3.0,10.0,1.0,428.1560806138347,841.3288140257706,649.881184809631,921.7810366904926,845.6733003493414,985.358575819084,1.0,,,1.0,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,,,,,1.0,2.0,,4.0,4.0,,898.6145875211537,,,833.3572056604622,,1334.2121274224025,912.6224285720983,705.3823768696282,1503.3648538935863,865.0993203157507,420.0563243535324,886.4886957723098,857.1675218954365,664.0243960889725,1621.3601704228545,467.82342899976754,,,,,1221.0852649220437,395.0962343671188,,473.48305870079696,245.25833556780142,,,,,,,,,,1.0,1716.1794007122098,1.0,1310.05521243102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747747,,6.0,120.0,,7.0,1.0,,239.06226647290552,1671.8685648115024,,1274.3787399083894,1827.9164559595333,3.0,1.0,,,,,,,2.0,1.0,,,4.0,,5.0,1.0,,,,,,,,,,,1604.4371220336266,1611.5840948566538,,,,,,,1413.6318365045977,1854.535320398709,,,300.90861658832637,,982.590106924087,1609.0475955797588,,,,,,,,,,,,,,,,,,,3.0,492.76479411334486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747744,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1081.9703837804961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747732,6.0,36.0,133.0,3.0,25.0,,673.7121151055513,534.328981419405,292.03741992832903,654.8519976564959,649.0387062519809,,1.0,6.0,,,2.0,,8.0,1.0,1.0,1.0,,1.0,6.0,1.0,2.0,1.0,,,,1.0,1.0,,,,1.0,,873.0310340982342,751.7872606521513,,,642.6037780344678,,580.1465906566452,1673.1703925460995,1945.9748256730375,909.0016466675672,,771.9220803289643,566.7213451390033,1029.8771091073413,681.5228208007551,2008.0220142724468,,,,848.5756394851682,1137.9924526526888,,,,639.8393919934566,,,,,,,,,,2.0,1799.8828294157113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747727,1.0,10.0,881.0,3.0,4.0,4.0,676.6339688815705,721.0998964749465,565.9364192728522,710.6936763882501,810.8914240399588,726.2286167637043,,3.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,4.0,1.0,1.0,,,,,,,,,,1.0,,,1145.48523490171,1037.6795728503998,1184.316826832334,783.4396435941585,,1274.1066938486006,,800.5583564616899,1314.7903352714866,,1025.4706410406825,511.2730702789804,1245.8619757591398,1470.880070907305,,,,,,,,,,1228.0823380112024,,,1.0,,2.0,,1322.426219477078,,1075.4838794271127,3.0,524.3747629601646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747721,,1.0,,,,,,751.1764849988865,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,893.3514574933123,898.4416569393251,,,,,,,1428.1142743041294,,,1923.7181223512596,,,,775.623924851943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747716,325.0,150.0,14.0,24.0,347.0,8.0,230.5717790293264,486.20441673584895,1117.5225070257854,469.94056982088927,150.17131833173727,777.9332171562867,40.0,41.0,63.0,11.0,13.0,2.0,10.0,10.0,10.0,10.0,7.0,2.0,8.0,,5.0,11.0,,,5.0,4.0,8.0,3.0,,8.0,3.0,,753.8443238961547,615.5223765306408,400.76749953468953,513.1074790443463,459.91915931063227,751.100107564191,752.360237814617,634.6718364079704,511.54234309687484,1147.1600480707725,549.2816566905556,776.3545298909685,379.46956575519044,,595.3943092653612,914.3468159301743,,,550.6311558282923,847.3782382401725,798.2282208994664,1136.0244552653012,,1054.6546443552343,553.2756956549584,,1.0,7.0,9.0,20.0,1435.6125019651877,806.591947295812,1118.7353270489318,424.886134567449,6.0,269.3947836258391,,,3.0,2.0,637.7783156899537,1824.3768338319123,,,3.0,1544.0762751606171,1.0,,,1.0,11.0,2.0,428.21674806526164,,,1566.145302817722,1220.9176592927338,635.9211390961894,,,3.0,1.0,710.2468178428345,1207.8500786641798,1.0,1.0,422.0348014888209,1649.2121808017637,,,,,,,,,,,,
17747687,11.0,16.0,728.0,1.0,24.0,5.0,468.1911697288597,223.69508322667596,204.60875003118525,409.5392931819099,220.8466133528437,666.3034610057133,1.0,2.0,2.0,3.0,1.0,,4.0,1.0,3.0,2.0,,1.0,4.0,,9.0,2.0,,,,,2.0,,,,1.0,,494.42820785433844,1689.2723542184972,326.9346999023072,1472.6211428359898,888.774694350571,,622.3658923736149,724.6074836797054,437.41103809927824,1328.1800987668598,,629.7432431487201,461.8474550218324,,532.6027924631439,933.8410044226755,,,,,1071.419091479439,,,,835.3081193898814,,,,,,,,,,6.0,1124.061799249647,1.0,1354.1900342811782,,,,,,,,,,,,,,8.0,,,,,,413.72053267819496,,,,,,,,,,,,,,,,,,,,,,
17747661,3.0,5.0,,1.0,1.0,,1483.3054089072737,1450.5508179731696,,1729.7014691229062,1579.4354783739716,,3.0,1.0,,,1.0,,,,,,1.0,,3.0,,1.0,,,,,,,,,,,,1440.8152263067395,1779.2335328447182,,,1985.0023078768022,,,,,,1522.253553116196,,821.7130459427461,,194.22222137838634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747654,547.0,268.0,424.0,42.0,787.0,9.0,150.16050049496405,192.60483290116392,112.7577141780386,230.94390922826568,106.66349717861688,723.5482047346135,68.0,49.0,187.0,10.0,21.0,6.0,28.0,12.0,11.0,19.0,56.0,3.0,8.0,17.0,11.0,18.0,,,14.0,6.0,10.0,,,19.0,3.0,,154.36827870506306,448.81875124662076,94.92253269217734,143.6994595897397,144.21547249013346,453.59168664014686,124.17889695213766,179.4930159634629,135.77414575169325,278.947215006142,256.9389364306302,254.3386130618419,901.364346120141,783.2650293506945,239.3741841176656,194.3130296203661,,,594.6978107516453,294.8614044079849,637.2591434500623,,,69.52934136985782,1028.1458070301258,,1.0,15.0,9.0,30.0,1410.557954110627,281.23348230454155,117.03626104198848,706.634129474126,4.0,1287.8052901222397,,,1.0,2.0,1926.596577138625,1253.5585759375647,,,1.0,315.97811943656563,,,,3.0,24.0,3.0,,,,1208.3174579179256,293.0414662486778,398.3767686241184,,,2.0,,618.0388183766031,,,1.0,,1592.6587165317983,7.0,1122.9497726544485,,,,,,,,,,
17747640,1.0,5.0,,,1.0,,1251.3495562134565,1135.9653498011685,,,2001.5319172476027,,,,,1.0,,,1.0,,1.0,,,,5.0,,3.0,,,,,,,,,,,,,,,1323.4539619040238,,,1949.1780610398414,,1791.1730639115465,,,,1176.9461279488642,,813.7955746994639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747623,69.0,51.0,343.0,11.0,101.0,17.0,408.03263695271204,263.12437863361055,340.8013273429293,394.36690213585354,319.9187214410643,374.4933615317363,3.0,12.0,15.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,6.0,3.0,6.0,3.0,,,5.0,3.0,2.0,,,3.0,1.0,,658.8021653821634,595.2275693348037,380.7669864670416,146.38394811957,421.2589669001675,1645.1720002281181,618.3966586128084,1028.2089257425957,395.24084096585443,1113.4715704971054,1073.5804402216304,1977.5552002017075,621.5523848132866,1707.1616716440512,325.98194014084237,669.7263506418319,,,1182.707614630122,520.0985454419299,979.9195227611312,,,994.6443462651501,1381.7263841825927,,1.0,,1.0,5.0,947.165760023787,,832.3538133252227,977.1851644436489,,,1.0,1340.9878665600502,,,,,,,1.0,1756.4382976978507,,,,1.0,,1.0,,,,1365.9825862635917,,741.0124174572561,,,,,,,,,,,,,,,,,,,,,,
17747621,36.0,22.0,294.0,2.0,17.0,1.0,456.84865862632125,629.4501430218,292.40888555834954,629.4045261728,574.9536715299437,231.47901765594906,3.0,2.0,,1.0,5.0,,7.0,1.0,1.0,2.0,,,8.0,8.0,5.0,4.0,,,,,1.0,,,1.0,,,750.0514688595554,805.7549665191276,,1806.192532551715,457.5791901911699,,990.597582685898,1155.0121613390093,1316.3688302021,727.6795227113967,,,870.3860505824987,1298.7843951552168,738.6514658276574,556.2191509817912,,,,,1603.672151277852,,,939.688982407769,,,1.0,,,1.0,914.9211951365993,,,953.1068034528613,4.0,467.6345950587378,,,,,,,,,1.0,1771.8321991441874,,,,,,,,,,,,,1.0,739.0824404602322,,,,,,,,,,,,,,,,,,,,
17747616,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1806.663793220715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747605,19.0,3.0,14.0,6.0,22.0,6.0,352.72356929821285,1860.847809706298,391.77873661588177,344.5975930988703,232.0691070163292,1559.0378470536352,1.0,2.0,,,2.0,,4.0,,4.0,1.0,,,4.0,1.0,4.0,2.0,,,,,2.0,,,,2.0,1.0,1426.9465146453101,1908.1503398244602,,,1837.1362768301717,,1818.4777082671808,,1582.3452357970352,1577.190762671164,,,785.188729830592,1676.0435937082486,1098.1183089015387,1854.3964389710604,,,,,1915.0761410068767,,,,1824.558956327553,1319.7286284388094,,,,,,,,,3.0,1540.8311531173647,2.0,1491.8019025991975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747595,69.0,41.0,114.0,11.0,116.0,7.0,101.30721196530634,109.53419873429304,1099.6957815104042,362.5491094361665,14.214781052960932,548.6747954366639,2.0,9.0,30.0,2.0,2.0,2.0,9.0,,4.0,2.0,,1.0,7.0,2.0,3.0,5.0,,,2.0,1.0,2.0,1.0,,1.0,2.0,,1650.2054086124704,1025.6734261146314,177.0921526159904,359.64976672814817,1050.4258215002708,127.07284577497691,1591.9104322510914,,339.60655247652096,1118.1740138190496,,1072.632615511689,528.254539367946,1441.1934746808142,1494.108768188983,1290.558073066448,,,182.88090118023754,1690.3067622751237,1399.8530853225557,711.349704182509,,1307.4299897959506,1271.220934472147,,,,4.0,7.0,,,254.42572379419386,153.31509325744145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747587,,1.0,,,,,,1004.4606539231313,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,980.3870014335783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747586,4.0,14.0,37.0,2.0,5.0,,533.1771646986332,469.339725077294,680.5288197909857,484.14727825725765,477.58941329199797,,,,,,,,3.0,,1.0,,,1.0,10.0,,6.0,,,,,2.0,1.0,,,,,,,,,,,,1219.5831018357806,,1753.6447657705735,,,1632.0277310997867,559.027104717064,,295.27047981264303,,,,,566.6652455299911,1692.0604486494228,,,,,,,,,,,,,,3.0,519.3314560211452,5.0,771.8783816244731,,,,,,,1.0,1520.3118073585224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747578,3.0,14.0,413.0,,7.0,4.0,186.48758997296184,478.22991978966587,786.9479439138615,,354.2569280879559,1092.755918208205,,,1.0,,1.0,,,,,2.0,,1.0,4.0,,6.0,,,,,,1.0,,,,1.0,,,,353.784217601781,,818.9681665175251,,,,,1233.5530936304574,,640.1965289634282,615.501261116672,,399.8478525593208,,,,,,657.5812512869431,,,,1348.6134184833388,,,,,,,,,,5.0,301.991786060012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747563,35.0,24.0,192.0,10.0,74.0,2.0,966.9837254308601,137.86753287019548,1135.0352700875433,1610.2637213165606,137.64644791575444,1123.282115132206,7.0,6.0,,3.0,4.0,1.0,19.0,5.0,3.0,9.0,,1.0,9.0,,5.0,1.0,,,,3.0,,,,,,,170.26534927710034,1774.5551941293252,,1623.8944082268554,1315.9960548309045,1979.8154193645219,1309.830096790663,1280.75631293903,838.9652936972939,1376.5249459047002,,1908.9402802415746,1305.3710373931763,,1139.9253339899494,1703.6828156925874,,,,144.45777646503745,,,,,,,,,1.0,,,,1751.5089581621953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747533,32.0,9.0,92.0,6.0,41.0,15.0,783.095417218537,244.03790645061915,843.0738490028167,1134.0607053770284,795.2910857710174,340.07047727279047,4.0,9.0,2.0,,3.0,2.0,8.0,,6.0,2.0,1.0,,8.0,,3.0,2.0,,,,,1.0,,,,1.0,1.0,861.6656526002116,904.7501328722963,1338.3389898161406,,1497.4399978669817,1416.9814047986779,757.7507769558624,,1085.5804486796694,1301.9215869872228,1368.0307855753817,,1205.8442440044878,,1355.465007616053,1605.3867724513464,,,,,1490.1419597147044,,,,1674.440777489209,1151.0990070437128,,,1.0,1.0,,,1213.3151555636612,1041.227817579995,2.0,1208.796172896273,2.0,881.799313494137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747519,48.0,31.0,67.0,9.0,67.0,12.0,97.58037542046064,391.1610115446592,427.6712808953393,506.32048194662184,385.3928527569143,1277.0015250826655,1.0,9.0,9.0,1.0,4.0,2.0,5.0,,3.0,2.0,,1.0,10.0,4.0,4.0,3.0,,,,,,,,4.0,,,1326.623266013493,625.9395418125981,867.8301539810808,632.532034832506,828.3597478717759,699.0867805825231,1134.7926626039944,,812.9872245125501,858.741335596686,,599.6170228998866,76.154289807556,1042.0346410125112,776.0911818400414,720.8534451968612,,,,,,,,646.693849780446,,,,,1.0,1.0,,,1900.7769971248804,1337.9975282807604,7.0,536.7720229850901,1.0,1986.7746488244245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,761.8998066107926
17747509,4.0,2.0,,,3.0,,425.3580605167705,386.7948491561898,,,287.0467464047553,,,2.0,,,,,3.0,,,,,1.0,3.0,,1.0,1.0,,,,,1.0,,,,,,,413.1276405353018,,,,,1317.8618717387335,,,,,1291.8115905361287,506.75512299735306,,2040.1702790747183,553.0002564192414,,,,,271.4947183929034,,,,,,1.0,,1.0,,567.7995810580832,,471.1491599886754,,1.0,450.66125287962086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747508,12.0,7.0,286.0,3.0,13.0,,300.52434979824494,712.966035687036,150.76515022938025,1541.1651235549034,819.9019938571435,,1.0,1.0,1.0,1.0,,,2.0,,1.0,2.0,,,4.0,1.0,4.0,1.0,,,,,2.0,,,,2.0,,1740.1380421083043,1961.3801712841953,810.181774495308,1840.8733782623685,,,1582.8720028253995,,622.6827767954893,1502.351704148561,,,1151.1345540145214,796.5778683293961,403.7527448807018,1794.6073409288479,,,,,1440.5711664644905,,,,1056.0538819843835,,,,,,,,,,2.0,606.3725258314014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747491,3.0,13.0,,3.0,3.0,,1266.7597895931988,1117.8439260267444,,1088.1298718253859,1113.169570504642,,,3.0,,,1.0,,2.0,,,1.0,,1.0,3.0,,1.0,1.0,,,,,,,,,1.0,,,1200.1637570961661,,,1568.2319638503163,,1183.3651558459658,,,1111.1081428842815,,558.0737223668223,1127.8593080259132,,1924.8186890453399,1479.2380911115388,,,,,,,,,1201.260366158939,,,,,,,,,,,,1.0,942.9128762547705,,,,,,,,,,,,,1.0,,,,,,1404.2570685356777,,,,,,,,,,,,,,,,,,,,,,,
17747478,15.0,18.0,,3.0,15.0,7.0,524.0254769417734,305.05196042885274,,533.9683904038899,391.84267618053195,530.3775485986719,2.0,4.0,2.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,,,,,2.0,,,,1.0,,585.2897278728294,576.2419720919763,389.4325717754014,,1586.8786384231437,588.158245601081,594.3459131994085,904.8635083406888,1312.7938509764895,543.4612089319997,1731.8381673658525,1066.293918943778,323.2287792926646,1658.440478196099,1683.7904543175598,353.863099948821,,,,,749.8820698651563,,,,1344.6471628389338,,1.0,,2.0,,912.7902218924387,,664.220434504192,,3.0,925.9719455927254,1.0,1023.1626997115013,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1294.7776241688064,,,,,,,,,,,,,,,,
17747469,59.0,27.0,1645.0,11.0,84.0,6.0,62.52062057183273,703.2900556308687,624.6380063230636,733.1630859687402,53.8174719220902,1300.0563993320548,5.0,5.0,9.0,1.0,3.0,,9.0,2.0,10.0,7.0,1.0,1.0,6.0,1.0,3.0,3.0,,,2.0,,1.0,,,2.0,1.0,,608.3750342138629,740.2882064768161,278.97851175758365,545.0359061845286,914.3048871666945,,345.78757513555297,1292.5994613136652,382.07606207103385,684.8013585217594,1595.048254866228,1292.4661149111168,690.4469411903642,2129.4018474660816,434.54349356283154,949.675170143126,,,600.5359709769999,,805.1591866187404,,,1056.571795982782,1593.5797059822992,,,,,1.0,,,,323.4262300472448,3.0,824.212635565767,,,1.0,,904.5460693646929,,,,,,,,,,1.0,1.0,,,,,1986.941190087401,1014.4141738820041,,,,,,,,,,,,,,,,,,,,,,
17747446,12.0,27.0,305.0,8.0,23.0,7.0,467.4957379550193,462.2922344433391,409.8716993300492,621.123098231165,469.8116446290714,472.03742498791314,4.0,5.0,2.0,1.0,,1.0,6.0,,4.0,7.0,1.0,1.0,3.0,,5.0,1.0,,,,,1.0,,,,2.0,,1640.1358990328592,597.1450554060787,565.421238553022,1780.668906603284,,579.5138251015455,484.0151365706933,,277.14565521031176,702.9791198195693,1251.372298336581,516.0975827230791,494.98336895176243,,904.6288086905959,1541.1497758482544,,,,,652.4140012394382,,,,1052.9108228194264,,,,2.0,1.0,,,594.000609991383,1891.8086495871935,8.0,831.7309732454344,,,,,,,,,,,,,,,1.0,,,,,,857.6748373769778,,,,,,,,,,,,,,,,,,,,,,,
17747436,60.0,37.0,1.0,7.0,60.0,9.0,144.8286993134957,336.25282382118405,1547.4553780654876,291.8813282155366,151.99642874178028,401.86766701270665,5.0,1.0,7.0,,5.0,1.0,14.0,4.0,10.0,11.0,4.0,,8.0,6.0,7.0,2.0,,,,3.0,2.0,,,1.0,4.0,,329.90276019769755,1530.7835979662293,379.5223461662977,,691.5539344265926,1742.3081173564697,385.7170695002677,446.560270513366,458.5259589644969,287.0795743153423,346.24543240075775,,792.3414639127136,1016.8605441881149,587.2220066447277,887.5994488007638,,,,384.30064466678954,1202.7511153368446,,,2330.006758080548,323.9846506798762,,,1.0,,2.0,,417.1194950884161,,1725.66017241113,4.0,689.1418971765447,,,,,,,,,1.0,927.0121373382669,,,,,1.0,1.0,,,,,301.4620242280438,1479.7002489346844,,,1.0,,1978.7934568753114,,,,,,,,,,,,,,,,,
17747420,,3.0,557.0,,3.0,1.0,,1331.59835453393,1418.1129715249176,,1404.0904528764988,1865.1043566342787,3.0,1.0,,,,,1.0,,1.0,,,,,,4.0,,,,,,,,,,,,1435.4870484065211,1446.8736821322616,,,,,1244.3751498352092,,1061.7339049655097,,,,,,213.37252602223057,,,,,,,,,,,,,,,,,,,,2.0,1348.3517319961654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747418,53.0,25.0,1981.0,12.0,90.0,7.0,132.70380670807282,182.2450000598974,638.8212541995159,128.18725450641296,69.31846953420396,482.3195867826467,3.0,5.0,8.0,1.0,2.0,,11.0,2.0,7.0,5.0,1.0,1.0,7.0,2.0,7.0,4.0,,,2.0,,2.0,,,2.0,1.0,,214.0371754334917,243.06609266806146,262.21888241393725,405.4292779983738,673.5593568026715,,132.23845911965515,470.70359283108235,498.67047100015037,118.01445460930917,972.5405055211568,434.1715859407421,824.6304827204918,1268.9386522451423,672.6365170898575,406.36766972218624,,,226.1592443744605,,668.8548931882527,,,528.4849881494579,1000.9210107922311,,,,,1.0,,,,914.6674323472078,4.0,298.0718655868061,1.0,1801.2338669031508,2.0,,140.48929454003786,,,,,,,,,,,1.0,,,,,,416.9295154175503,,,,,,,,,,,,,,,,,,,,,,
17747382,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1980.1098212703512,,,429.475083569649,,,,,,1937.8519875906804,,,,,,1.0,,,,1670.2062127440308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747381,40.0,27.0,175.0,11.0,56.0,5.0,226.77163956273003,518.3667150515591,843.4574266205734,207.35516892401685,173.26936331070186,1310.6485970653107,4.0,5.0,7.0,,3.0,1.0,4.0,2.0,6.0,13.0,,1.0,11.0,2.0,15.0,3.0,,,,1.0,2.0,,,,5.0,,1683.6524123796185,635.4946924097827,410.27726475251774,,859.5609824751136,571.4947857028557,679.2562587972558,770.3994385652657,900.6966693621398,120.62011837408727,,770.2041629815953,127.98815455535528,1384.6932156479745,224.3917622073284,848.8589722728257,,,,563.5181738977989,877.2768972933968,,,,789.6496169259235,,,,1.0,1.0,,,665.352748681212,753.6603595436186,1.0,1636.765313251151,1.0,1373.8727612237258,,1.0,,1846.2890509857043,,,,,,,,,,1.0,,,,,,1354.6404571583118,,,,,,,,,,,,,,,,,,,,,,
17747369,11.0,16.0,83.0,4.0,13.0,3.0,467.3648031704976,412.77576322240776,480.84292686683625,475.5846303080583,422.1932530244854,533.3094647196774,,7.0,,,1.0,1.0,4.0,,3.0,2.0,,,4.0,,1.0,1.0,,,,,,1.0,,,1.0,,,543.8468129206473,,,1200.4475385539492,476.58052341901674,667.4731842302106,,643.4025302725728,1239.6156462704394,,,622.0743942592376,,1044.6230214975653,555.4493171300384,,,,,,628.2645069724492,,,519.8411720097151,,,,,1.0,,,,906.8728077337047,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,556.0482381713695,,,,,,,,,,,,,,,,
17747367,19.0,5.0,6.0,4.0,19.0,4.0,597.633525471024,705.7125250848413,1317.6350247703351,676.4175139031486,632.9948978944593,1312.8464911301035,1.0,,,,1.0,,,,,2.0,,1.0,5.0,2.0,5.0,,,,,,1.0,,,2.0,1.0,1.0,1649.3398612171602,,,,942.1878635582485,,,,,677.2501680960743,,1403.7126558151879,1077.0503860676877,1700.2699814319826,385.160606953225,,,,,,1148.5153491328488,,,1797.6417724828652,716.9505289896633,2043.6751285387004,,,,1.0,,,,1904.8262365699416,3.0,1719.659344634104,1.0,412.8333191926219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747344,3.0,4.0,5.0,3.0,1.0,,785.6875604322879,791.6760552598489,1717.2931750857501,749.7452086834203,793.4276515815927,,,,,,,,1.0,,1.0,2.0,,,3.0,,5.0,,,,,,,,,,,,,,,,,,1623.6506845757835,,1373.3049809628062,1563.4505487534595,,,1025.0922241025223,,464.5581900353975,,,,,,,,,,,,,,,,,,,,3.0,806.9531688827261,1.0,1994.9157888338361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747327,12.0,19.0,99.0,4.0,16.0,1.0,963.4843132159516,816.9804493987641,816.6037169168673,982.3324502146827,850.4814493181314,1028.5656047438229,3.0,2.0,,,1.0,,1.0,,4.0,6.0,,1.0,3.0,,6.0,1.0,,,,,1.0,,,,1.0,,963.6805894373794,917.1384920689278,,,1168.3086701201275,,1940.813468224774,,784.1643183217905,879.5529134429877,,1495.4678634464856,1319.6732465347698,,942.2281095475539,765.0755417721273,,,,,801.4736446294818,,,,1336.0216270279573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1752.4676230774517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17747314,1.0,7.0,,,3.0,2.0,1941.6030542813085,1850.5058603296325,,,1852.2239720407842,1385.718450396966,,,,,,,,,,2.0,,,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,1807.0351757007747,,,1906.6754157981777,,1288.9919104325045,,,,,,,,,,,,,,,,,,,,2.0,929.406645358612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
