PropertyID,count_atm,count_bank,count_bar,count_bus_station,count_cafe,count_car_rental,count_casino,count_charging_station,count_childcare,count_cinema,count_clinic,count_college,count_community_centre,count_conference_centre,count_coworking_space,count_doctors,count_events_venue,count_exhibition_centre,count_fast_food,count_fire_station,count_food_court,count_fuel,count_internet_cafe,count_kindergarten,count_library,count_motorcycle_parking,count_nightclub,count_parcel_locker,count_parking_space,count_pharmacy,count_police,count_prison,count_restaurant,count_social_facility,count_taxi,count_theatre,count_university,count_veterinary,count_waste_disposal,min_dist_atm,min_dist_bank,min_dist_bar,min_dist_bus_station,min_dist_cafe,min_dist_car_rental,min_dist_casino,min_dist_charging_station,min_dist_childcare,min_dist_cinema,min_dist_clinic,min_dist_college,min_dist_community_centre,min_dist_conference_centre,min_dist_coworking_space,min_dist_doctors,min_dist_events_venue,min_dist_exhibition_centre,min_dist_fast_food,min_dist_fire_station,min_dist_food_court,min_dist_fuel,min_dist_internet_cafe,min_dist_kindergarten,min_dist_library,min_dist_motorcycle_parking,min_dist_nightclub,min_dist_parcel_locker,min_dist_parking_space,min_dist_pharmacy,min_dist_police,min_dist_prison,min_dist_restaurant,min_dist_social_facility,min_dist_taxi,min_dist_theatre,min_dist_university,min_dist_veterinary,min_dist_waste_disposal,count_hospital,count_meeting_point,count_nursing_home,count_social_centre,count_tool_library,count_waste_transfer_station,min_dist_hospital,min_dist_meeting_point,min_dist_nursing_home,min_dist_social_centre,min_dist_tool_library,min_dist_waste_transfer_station,count_biergarten,count_music_venue,min_dist_biergarten,min_dist_music_venue,count_restaurant;cafe,min_dist_restaurant;cafe,count_private parking_space,min_dist_private parking_space,count_brothel,count_juice_bar,min_dist_brothel,min_dist_juice_bar,count_toy_library,min_dist_toy_library,count_student_accommodation,min_dist_student_accommodation,count_courier,count_events_centre,count_healthcare,min_dist_courier,min_dist_events_centre,min_dist_healthcare,count_car_wash;cafe,min_dist_car_wash;cafe,count_community_hall;kindergarten,min_dist_community_hall;kindergarten,count_retail,min_dist_retail,count_diused:fuel,min_dist_diused:fuel,count_bus_station;shelter,min_dist_bus_station;shelter,count_restaurant; cafe,min_dist_restaurant; cafe
17753453,3.0,9.0,21.0,,42.0,,,2.0,1.0,2.0,7.0,,1.0,,,5.0,,,36.0,1.0,,8.0,,2.0,5.0,,1.0,,85.0,10.0,2.0,,66.0,2.0,1.0,3.0,1.0,2.0,,1620.7500662852706,1247.8820532856694,1017.7251736340716,,531.596910089243,,,1127.0198002076506,1917.429669093501,1262.3356331749053,646.9663023431899,,1308.4757007255125,,,317.3578846125267,,,426.94764122494433,1291.8343588736557,,284.28624666966135,,674.7762791180709,1327.9849212202294,,1498.5746569436403,,1398.4245429170567,439.6635422148469,1041.2368338961535,,463.89037955763007,1420.3691821007271,1486.1888607229798,1160.7346488529283,1300.267517971321,1739.4866361337686,,3.0,,,,,,312.52957374742687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753448,,1.0,,1.0,2.0,,,1.0,1.0,,3.0,,3.0,,,,,,7.0,1.0,,3.0,,2.0,1.0,,,,172.0,1.0,,,6.0,3.0,1.0,,,,,,1923.8629041880442,,1551.8171208278484,1952.70426488588,,,699.4471000598618,1919.3469182109934,,547.7304734781502,,311.1403691496528,,,,,,538.2798484761121,1433.7817892154446,,438.33223105635875,,1257.5177451715406,605.0014661949944,,,,692.1928508761868,1980.0452656012167,,,423.7194878467405,371.8832964740045,1535.486184584283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1894.3754767250095,,,,,,,,,,
17753424,,,,1.0,1.0,,,1.0,2.0,,,,1.0,,,1.0,,,5.0,,,3.0,,,,,,,,2.0,,,3.0,1.0,1.0,,,,,,,,1990.2951602882902,1683.4792213295898,,,1982.4477716946508,626.6311820436107,,,,1747.5744989748166,,,1970.8409313003442,,,1023.6851394633237,,,1264.048295453981,,,,,,,,735.6767544877541,,,1014.2752005420135,1907.0450908400658,1980.871483369705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753397,3.0,1.0,,,26.0,,,,4.0,,1.0,,3.0,,,2.0,,,6.0,,,1.0,,4.0,,,,,7.0,5.0,,,15.0,2.0,,,,1.0,,1200.8951867426256,1185.498142704221,,,490.77893978526413,,,,877.7231105112293,,1346.0398379877308,,1007.885460703974,,,482.1470461039627,,,452.64938157447386,,,821.4517012993402,,275.23759916600926,,,,,923.667821701587,485.0707350139925,,,455.22493770639187,914.6669903599258,,,,475.4755692118438,,1.0,,1.0,,,1.0,1107.3096754805517,,1036.765798355167,,,1943.9037117292828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753383,2.0,,,,5.0,,,1.0,2.0,,3.0,,1.0,,,2.0,,,11.0,2.0,,5.0,,4.0,2.0,,,,,3.0,,,4.0,3.0,,,,,,878.4488759206401,,,,561.7909950092194,,,901.9414920798788,1060.6637828520059,,233.3692189835587,,1043.9483250944224,,,748.661085944929,,,312.49793768069117,1246.3781332645528,,315.388366145505,,178.48909801635867,796.6749320925655,,,,,801.3746831088953,,,842.892924094022,552.8163500429945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753377,1.0,2.0,2.0,,35.0,,,4.0,1.0,,11.0,1.0,3.0,,,1.0,,,19.0,,,9.0,,6.0,3.0,,,,45.0,7.0,,,33.0,2.0,,1.0,,1.0,,1231.3923348357023,1525.4209432575722,1297.8790086724073,,254.3555574280848,,,80.55950512679843,1786.1387532334795,,924.9893311828306,1930.0394479158765,258.182709374,,,1918.6183906724143,,,108.21601621449778,,,42.09385232155596,,191.8970902462706,1199.6950007654361,,,,82.72931856556716,1263.435304744615,,,74.43759755138396,220.58941211822545,,1851.404569129293,,1269.2735132256591,,3.0,,,,,,1310.2399334416787,,,,,,,,,,,,,,,,,,,,1.0,1913.4649672402775,,,,,,,,,,,,,,,,,,
17753376,,,,,1.0,,,,4.0,,,,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1408.377678774922,,,,733.7832818208044,,,,1400.5501264283541,,,,,,,1755.138434430843,,,,,,,,,479.23570831462416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753359,1.0,2.0,,,9.0,,,,2.0,,,,2.0,,,2.0,,,16.0,2.0,,7.0,,1.0,1.0,,,,,2.0,,,14.0,,,1.0,,1.0,,1394.4057434126798,1341.8992256281228,,,1386.213769175851,,,,1507.8218810070016,,,,777.6671465913606,,,1435.7680547225507,,,695.907835312101,790.8222610915867,,694.6201847308702,,1501.0442262675792,1388.4310920006715,,,,,1453.8518635326861,,,325.3534522007553,,,1212.9620370255095,,132.47509157693017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753351,2.0,3.0,1.0,,6.0,,,1.0,,1.0,3.0,,1.0,,,1.0,,,16.0,,,7.0,,6.0,1.0,,,,491.0,5.0,1.0,,18.0,16.0,,,,,,1391.9069180633903,595.3748501728959,705.8652223976962,,561.412824068198,,,530.8748798646631,,681.5307397789377,840.3929376072269,,1721.5099475935926,,,1427.1095246419084,,,511.7277620266596,,,530.4951178806579,,646.5391498915121,669.363609471095,,,,432.47043708763704,585.0415698358883,541.7820219272984,,539.779053512529,925.2192835599707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753336,3.0,12.0,3.0,1.0,53.0,,,5.0,3.0,1.0,17.0,4.0,3.0,,,3.0,1.0,,37.0,1.0,,9.0,,7.0,3.0,1.0,,,140.0,13.0,1.0,,110.0,7.0,3.0,,,1.0,1.0,410.9678574660481,458.93029837906255,496.79799567136405,448.9083754636813,378.3122723537511,,,429.6698638419728,679.5263869031163,744.8318276213099,519.0781404100223,1183.6946185356946,1048.8527494874345,,,426.1438540832147,337.9208533305504,,394.3668747322907,1764.5627194940876,,897.8232800766733,,305.24083479694445,1183.6313962169304,1952.9427678418515,,,1049.3380455610466,573.146159514573,1145.5302198402958,,414.73530955787066,811.8340238831132,450.95863819942593,,,1527.1077216133774,1869.9656467132493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753331,4.0,15.0,29.0,,96.0,3.0,,3.0,,4.0,9.0,,3.0,,,6.0,,,47.0,1.0,,8.0,,3.0,7.0,,3.0,,140.0,17.0,1.0,,151.0,7.0,4.0,9.0,1.0,2.0,,1051.934544303892,663.6214752747547,348.2109595658321,,172.37463839851918,957.4943466202379,,1146.227004800592,,1017.341059413474,1026.6353252455788,,1194.1741375690458,,,863.6670116077497,,,258.803237089784,1043.470518862008,,398.85739611143885,,1564.8777188890242,746.7513021586956,,1081.9508662684334,,250.80974264737904,993.084389499737,1623.1005545348537,,251.60177755227204,137.48138185315878,591.0427802237198,1037.2038904214662,887.9193501537934,1333.282697630729,,2.0,,,1.0,,,525.7828870658068,,,228.90197202685445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753310,2.0,9.0,30.0,,71.0,2.0,,2.0,,2.0,9.0,,5.0,,,2.0,,,42.0,1.0,,7.0,,3.0,5.0,,2.0,1.0,114.0,11.0,2.0,,118.0,7.0,4.0,7.0,1.0,2.0,,1670.6252713796678,1083.8002616158813,263.26584649444254,,186.70961226107278,310.6740059227787,,1101.5778624676166,,213.37013109727596,1611.2022192917964,,425.79351278440174,,,1045.01286595997,,,22.96997697886872,996.4015059229095,,498.0757869089851,,1475.148666771099,1294.6164738156249,,269.10009935452405,1702.6927609627069,1022.2788549367609,448.8338035446996,1396.5110227013174,,85.79827466042957,596.2068514301862,340.30233899916476,239.5033388994185,1221.5959223419486,1266.998043397504,,2.0,,,1.0,,,1374.3319458896126,,,636.664248348235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753289,15.0,6.0,57.0,,114.0,1.0,,6.0,,2.0,13.0,,16.0,,,22.0,8.0,,71.0,2.0,,9.0,,17.0,4.0,,3.0,1.0,22.0,18.0,2.0,,161.0,8.0,,,2.0,5.0,,440.0186188623852,1553.8122880075182,414.09999412791757,,44.31207014638622,1724.2542740136228,,407.14864027315934,,442.7376435891331,367.3283961633936,,798.8604006542876,,,648.9871176599709,1370.0641175574783,,304.299835375853,1606.0307331294694,,757.0146501404123,,363.41427672519,283.17263144159784,,1803.8956405726028,1733.1213953729018,1269.608376522152,431.1841591368873,1894.1359539995217,,50.10032956206144,546.27163494031,,,1898.0041730434966,736.6902087144385,,1.0,1.0,,1.0,1.0,1.0,1533.4955046281048,1104.995487730461,,1591.8873804798095,457.225726103737,645.5916016536921,,1.0,,1743.8884852970862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753288,69.0,48.0,200.0,1.0,563.0,12.0,3.0,19.0,2.0,7.0,30.0,13.0,13.0,1.0,2.0,17.0,60.0,1.0,274.0,4.0,15.0,5.0,3.0,11.0,21.0,24.0,14.0,7.0,436.0,44.0,11.0,2.0,800.0,9.0,10.0,38.0,20.0,2.0,4.0,299.40391683888123,115.5763898719092,73.18581445767335,1411.8505124890232,31.815774269871735,461.21595959371484,1600.7270054471833,270.2956923356463,695.652521503234,251.3178228318368,76.12706421502659,381.00795047234186,632.6100901149845,1697.4275909015253,106.41970358450597,336.5616886141461,583.5537086570251,2036.5940054033306,14.389394704513876,783.8630351849669,38.02782135496039,1420.0679018697556,1195.0191377174071,424.53135473469587,89.45562755718419,287.42751635953,182.8441014569328,297.40072074038943,612.846075916438,94.46696931691339,112.2253816672209,1428.7992585557513,27.380341605524467,963.7145841138351,600.727667429438,219.52763447825123,232.18960942680016,1616.4168601047636,771.293605859777,18.0,,,,,,835.0230228377735,,,,,,,,,,,,,,1.0,1.0,761.5363575175495,1087.376194319562,,,7.0,1580.3517200174974,,,,,,,,,,,,,,,,,,
17753285,9.0,5.0,8.0,,45.0,6.0,,2.0,5.0,,3.0,4.0,2.0,,,4.0,1.0,,55.0,1.0,,9.0,1.0,8.0,2.0,,,,215.0,6.0,1.0,,63.0,1.0,,,,1.0,,208.4576250212354,206.30303535126166,759.362709552874,,41.95522378383082,342.32624051374245,,528.5656195255812,593.3394191834047,,191.83166098967132,202.54449301257316,1612.316188066306,,,334.413308935106,429.71983787135537,,261.92642372799514,1354.2182339744566,,370.5707558992907,780.7271561503451,610.7792612294091,542.9169242701216,,,,938.1340207176702,287.87863542621517,443.2359678034978,,105.57253656736846,1959.5889558459924,,,,1740.7457168349786,,,,,,,1.0,,,,,,525.3995707820708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753269,42.0,47.0,135.0,1.0,398.0,9.0,3.0,15.0,7.0,4.0,10.0,8.0,8.0,2.0,4.0,8.0,9.0,1.0,199.0,1.0,11.0,9.0,1.0,5.0,10.0,17.0,10.0,4.0,11.0,32.0,7.0,,561.0,6.0,10.0,30.0,13.0,2.0,2.0,380.20334392613887,732.8419111507285,104.3703582758946,1828.502981651101,102.2246985051214,696.6120590776021,803.6635273286896,521.1927271213876,1034.9338640064825,891.9319446358046,744.2018838854931,405.16288130703055,561.2587563519554,1291.0157584834135,444.25334168251175,769.9315124876136,430.47577929026494,1159.5541869181486,269.32714997343015,575.9643682632952,861.3613839103742,274.3264798255524,1794.9877792082268,258.1147527761257,428.3355720934314,1218.313230620409,442.01746455906675,1572.970409677264,361.02306806700904,27.225025266967464,520.5623747227777,,234.19594756975388,457.1960579508627,682.7212315741622,93.36721343520712,388.91493976398493,1210.9405232106901,1104.4687495054684,1.0,,,2.0,,,2049.0309282375665,,,1345.508902436569,,,,,,,,,,,3.0,1.0,622.7649703412919,879.1271885285439,1.0,1051.7939132802828,,,,,,,,,,,,,,,,,,,,
17753251,,2.0,,,1.0,,,1.0,4.0,,2.0,1.0,2.0,,,2.0,,,12.0,,,3.0,,3.0,1.0,,,,4.0,2.0,,,6.0,,1.0,,,,,,394.005873690685,,,1923.3048454546636,,,601.3273699385924,875.1936860721605,,395.6438094515014,2159.622738709969,486.2624094555392,,,353.9510773705969,,,400.1322545670839,,,470.65699810787936,,872.5009635889048,1067.6736499488022,,,,1528.8497232454822,416.11537959119755,,,378.3489489534104,,1929.8221540190855,,,,,2.0,,,,,,1891.4098109995953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753232,5.0,10.0,1.0,2.0,48.0,,,6.0,2.0,1.0,14.0,2.0,1.0,,,3.0,1.0,,33.0,1.0,,8.0,,7.0,1.0,,,1.0,288.0,10.0,1.0,,72.0,3.0,3.0,,,1.0,,165.19646156566935,277.97401267980484,1047.1477693692052,1253.8968840640928,32.70147290480151,,,1241.9695728754486,1225.3882019497767,1602.9227997615733,126.24089537152103,292.75393502764706,1435.0263087165981,,,581.3717304834943,1502.5012310468828,,143.5049430123548,749.1432616287926,,569.7461813437238,,506.8754055474208,344.7245332547611,,,1025.0331644016446,155.92270694314573,266.30036808917947,139.0833829494529,,170.46913293880988,68.19004131974872,160.24252074507694,,,459.64080797144885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753230,15.0,5.0,63.0,,95.0,,,3.0,1.0,2.0,6.0,2.0,13.0,,,16.0,3.0,,57.0,1.0,,15.0,,17.0,4.0,,3.0,1.0,40.0,10.0,2.0,,134.0,7.0,,2.0,,5.0,1.0,405.96834156888707,602.5597795678244,536.6575090512205,,312.618517845045,,,1220.059652872712,1135.7004987422529,893.2430758336562,321.7105191753033,1478.4440896910505,704.7477143435574,,,116.16005148986919,214.15539884949865,,187.39383495667792,1810.8100095247853,,381.1438387102465,,302.75093429524617,1046.4149023158104,,1839.6130704407724,1290.1256375488194,83.43711684306673,434.04558745837596,1806.3872659547087,,177.2761818639918,678.1524578594455,,1464.1308917005713,,1284.8589913304984,1243.6780856275086,1.0,,1.0,,,,1461.2446927003332,,958.649376178407,,,,,1.0,,1593.8799698342907,,,,,,,,,,,1.0,1493.8698385509363,1.0,,,1373.8902324589492,,,,,,,,,,,,,,
17753219,13.0,9.0,32.0,,117.0,2.0,,6.0,2.0,1.0,9.0,,14.0,,1.0,28.0,9.0,,56.0,1.0,,7.0,,16.0,5.0,,2.0,1.0,,15.0,2.0,,104.0,6.0,,,2.0,4.0,,515.5277502545728,131.63793763073286,103.47918075776536,,37.176439572466904,1090.7530797425054,,1522.6822574623743,1708.6759531004027,1107.8847855716142,264.78002582021173,,240.7648319459547,,1748.3992295300852,184.58129176520953,45.392591613872774,,70.31303291296413,909.0955302508827,,637.0783460770491,,509.28391332255853,290.9864868954522,,60.670453333668064,1124.0201978753796,,427.8986706624825,560.9682966910277,,118.06898723238298,937.4241267988348,,,1687.1159190493875,686.5771578736595,,4.0,1.0,2.0,2.0,1.0,,592.5403654165693,1954.5014978426839,1779.1146798652537,154.80074158455665,1977.420927696503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753213,,,3.0,1.0,13.0,,1.0,,2.0,1.0,6.0,,1.0,,,2.0,,,19.0,1.0,,9.0,,4.0,3.0,,,,555.0,4.0,,1.0,21.0,4.0,1.0,,1.0,1.0,,,,1458.0621871395697,1023.8716589979974,440.4031873621019,,1236.6974370574542,,1389.1456654729302,833.4097321348446,491.3044105104376,,1932.1626821839734,,,1472.1741330461941,,,487.6377291870356,1628.4674261600235,,734.1352433119512,,938.1271143891412,1076.2547690582774,,,,790.2418089814113,490.9448911555557,,1627.342670494316,428.42316299983105,1054.216508506107,957.6769659085978,,1431.9781440728918,1608.8291098000313,,3.0,,1.0,,,1.0,1354.8173952576742,,1057.6351175272102,,,2055.1327761937823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753195,6.0,7.0,1.0,2.0,33.0,,,1.0,2.0,,8.0,2.0,1.0,,,3.0,,,19.0,,,9.0,,6.0,5.0,,,,365.0,9.0,1.0,,68.0,2.0,,1.0,1.0,1.0,,830.2106953777558,732.1444677913992,1362.7632834165827,1455.2011904901426,664.0552606079012,,,1093.7130143336037,1541.5470303650407,,556.5906756838584,664.4625916315404,931.0738500685986,,,778.1958775414283,,,683.8804408047366,,,998.7118972469825,,939.2329852199501,872.0185870084738,,,,722.9428099865899,831.0489894045215,574.7794866900762,,646.0580704326316,769.6255240893179,,1900.3017460489154,2283.4514376102316,759.6327293485562,,7.0,,,,,,558.902001342414,,,,,,,,,,,,,,1.0,,917.0168468640048,,,,,,,,,,,,,,,,,,,,,,,
17753172,,3.0,,1.0,6.0,,,2.0,2.0,1.0,3.0,,2.0,1.0,,1.0,,,21.0,1.0,,4.0,,9.0,1.0,,,,3936.0,3.0,,,22.0,8.0,,,,1.0,,,694.5801751067669,,952.0845304360666,439.7856435601425,,,831.5409008875222,1236.6547451698132,758.4279908231837,799.4795793503762,,897.5403142793325,1797.9332580494063,,781.4239812994905,,,466.42493604913824,392.00523320910577,,519.6139759312841,,713.9584729574602,911.9083196565775,,,,320.6561549936458,545.727684699672,,,473.86912895983414,827.6413381485806,,,,1376.156504506016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753164,,,,,,,,,,,,,1.0,,,,,,3.0,2.0,,5.0,,1.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,1218.060277799917,,,,,,1275.301461635219,847.4238785385537,,857.8201852732359,,1116.0260650161,,,,,,1610.1396872772136,940.1749838436717,,1274.1693652235062,,,,,,,,,1.0,,,1.0,,,1046.2059793100339,,,1369.1262804340313,,,,,,,,,,,,,1.0,1111.6241961194696,,,,,,,,,,,,,,,,,,,,
17753160,1.0,4.0,,,5.0,,,1.0,1.0,,1.0,,2.0,,,1.0,,,6.0,1.0,,2.0,,3.0,1.0,,,,60.0,3.0,,,6.0,1.0,,,,,,641.1284895116373,1566.4102415574966,,,1585.42388044305,,,1363.1609494318004,1486.8898273623663,,1471.9460706015225,,330.634087525431,,,288.5451276332627,,,655.6489999770762,1818.7025519781819,,570.0340445705967,,342.17315616357774,1804.0956089887343,,,,1219.471118276912,646.1349736873977,,,216.9741291752274,1636.0425654189673,,,,,,1.0,,,,,,1543.2623678455352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753149,8.0,2.0,,1.0,13.0,,,1.0,2.0,1.0,5.0,1.0,2.0,,,2.0,,,20.0,1.0,1.0,8.0,,6.0,,,,,149.0,6.0,2.0,,3.0,3.0,1.0,,1.0,2.0,,516.8196283905179,555.4795573811269,,1127.7045099970578,516.950353866309,,,734.760515858527,403.79753683676154,984.3551426105906,517.5779689927969,659.3512307243867,1211.1332535966721,,,862.8959362495406,,,430.17121862355407,1237.5413709848485,1047.6423193453525,850.3213720468243,,402.77004844586355,,,,,426.89902318702286,419.9481130004687,1197.327517741781,,583.3495572411529,1277.4221489566257,499.119138810921,,2792.482578307632,934.0892859501611,,2.0,,,,,,1230.552478274103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753146,1.0,1.0,2.0,,17.0,,,,1.0,,,1.0,2.0,,,2.0,,,13.0,1.0,,5.0,,1.0,2.0,4.0,,1.0,514.0,2.0,,,24.0,4.0,,3.0,1.0,,,1333.2016897495168,926.2346507713854,1446.1754152896556,,1012.2644721595244,,,,1873.7950358547957,,,1376.803322027484,1339.7430969727923,,,1727.1461907349394,,,363.92729691475523,1489.8652570306635,,281.79791785383554,,1505.4903047447042,1251.4709803905978,1050.1681992227948,,1332.0044560298948,488.75305144720653,476.04449888101567,,,314.5498325557567,691.1633134072895,,1481.140094013211,1217.1637609533234,,,1.0,,,,,,947.3473265198894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753127,,,2.0,,7.0,,,2.0,1.0,,1.0,,1.0,,,4.0,,,12.0,1.0,,4.0,,6.0,1.0,,,1.0,40.0,,,,10.0,4.0,1.0,1.0,,2.0,,,,1433.573751018635,,1274.6055316413529,,,1312.9283890156103,1516.4699854529715,,213.23169522036395,,1369.5153579330035,,,1415.2503958970076,,,1214.7051185689904,1680.943850854099,,1303.3029572548037,,578.1603985832007,1454.5767109849203,,,1166.5524751031974,1162.6010929959193,,,,1161.9894150964824,605.8189847537767,1160.9845362232456,1455.1005081427613,,81.21432892370092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753122,59.0,46.0,154.0,1.0,496.0,17.0,3.0,23.0,2.0,7.0,24.0,12.0,9.0,1.0,5.0,10.0,42.0,1.0,267.0,3.0,15.0,4.0,1.0,5.0,17.0,24.0,10.0,9.0,381.0,37.0,10.0,2.0,706.0,5.0,8.0,34.0,17.0,1.0,3.0,144.87067126838627,43.847088344930214,114.96485543100098,219.49406871534444,94.85688869138488,229.91783255102465,1146.9486100546424,311.6109319375609,1560.6764049725962,1073.3426262522669,529.5514808896913,121.74993865914482,745.7930248158866,1228.545159466747,642.0600245519661,453.4689275512788,754.4241514675513,1277.4616453343094,81.53196016271347,429.29705385728295,302.6482930758155,1544.822611958601,187.8524240726705,1052.532057523589,418.2924198038644,343.13473946086566,666.5412285300301,468.1841430578895,221.74143909439962,65.74801199752643,135.9726622724064,246.04589691642462,55.45507389638282,885.6070610262776,252.37662515995478,1114.488756566601,215.886367840421,1578.9118761630316,860.4459475816599,8.0,,,,,,1588.2864118791683,,,,,,,,,,,,,,1.0,1.0,1536.5879700074934,1402.9940131162082,,,,,,,,,,,,,,,,,,,,,,
17753119,3.0,4.0,2.0,,18.0,5.0,,3.0,1.0,1.0,4.0,1.0,1.0,,,3.0,,,24.0,1.0,,9.0,,,1.0,,1.0,1.0,122.0,7.0,1.0,,26.0,2.0,1.0,,1.0,2.0,,1304.4253001135414,1092.0356441040128,1053.4325138902093,,412.4490163716045,533.6653310654586,,1212.2951481173768,1664.0097329035568,1365.1292259107079,361.89393078151176,904.6926037402781,1486.9663227642143,,,622.2639221813921,,,428.47771270982025,1145.6849646282103,,564.535162467588,,,1362.9551962977719,,1651.0960317790602,1391.550128869142,1246.286366771793,614.0910083908674,1188.1629360022253,,416.30504539152435,1086.204356464334,1074.1260268394467,,1301.4339922656013,811.4949394625633,,4.0,,,,,,422.2604563678871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753114,1.0,,,,1.0,,,,1.0,,,,2.0,,,4.0,,,4.0,,,1.0,,2.0,,,,,,1.0,,,2.0,1.0,,,,1.0,,1032.7230527962806,,,,1026.5931245652919,,,,1046.5310071444267,,,,749.5258937451437,,,88.76360582999699,,,977.3232180038223,,,970.4023948890218,,186.99677694810077,,,,,,983.4566259694302,,,971.4124567086684,2084.6532980945594,,,,1097.474473485945,,2.0,,,,,,1418.8457455034436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753111,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.5164032827738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753107,2.0,5.0,9.0,,39.0,,,3.0,1.0,1.0,5.0,2.0,6.0,,,11.0,,,28.0,1.0,,11.0,,11.0,3.0,,,1.0,173.0,9.0,2.0,1.0,54.0,5.0,1.0,1.0,,5.0,1.0,1588.7700451582496,792.8373200141203,508.2995933690927,,115.30674287200043,,,576.1038010597147,1508.751454590229,760.6955205375868,886.0748539799898,497.5518460701379,610.3992681906919,,,243.01988479113498,,,522.908812890585,584.068553294586,,394.51282166057786,,179.56771516521607,525.0116876307621,,,653.2467457986224,859.329142735487,488.28238867598395,1081.7318706512817,2102.144512321139,481.0486821735542,1517.6922947150306,901.3665399986284,974.6522919613163,,918.5619065784286,1412.593275964163,1.0,,1.0,,,1.0,1114.9211578298289,,1577.6343416005395,,,2015.5614382848248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753085,2.0,6.0,3.0,,25.0,,,2.0,4.0,,10.0,1.0,5.0,,,4.0,,,29.0,1.0,,6.0,,5.0,2.0,,,,345.0,9.0,1.0,,24.0,5.0,2.0,1.0,,2.0,11.0,1000.1477396064922,994.1402553714775,1007.9853803141614,,486.15425487900353,,,1520.9888922233636,755.4474170023111,,275.447648544977,821.6612889307484,1126.2750149836531,,,663.5511970846588,,,127.54721892368003,260.80169030771174,,330.1718957895869,,450.26608473100106,1552.900667437484,,,,122.82763459183734,1039.2262812262848,1639.663576552804,,929.132494474918,267.8366357191475,905.598453387543,1671.9467185297672,,1195.2908739385882,1633.6765062420486,5.0,,,,,,470.9448529023077,,,,,,,,,,,,1.0,1626.612539503298,,,,,,,,,,,,,,,,,,,,,,,,,,
17753075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1368.3751452582565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17753072,4.0,2.0,2.0,,11.0,,,1.0,1.0,,1.0,,6.0,,,7.0,,,23.0,3.0,,3.0,,2.0,2.0,,,,74.0,5.0,1.0,,12.0,2.0,,,,,,1122.2738069168722,1224.9073310603367,1289.4119320629316,,964.2539514545009,,,1033.2522661559588,1712.6445740230681,,2017.8582058788136,,362.5105745265252,,,795.6029283978474,,,1027.5208483280285,1374.5677831626783,,794.9599329250769,,760.0846334332425,1381.8118658950093,,,,1251.4560810866803,1139.7926725787752,1370.1268428999078,,958.6911669139217,1351.9786016775492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1700.9148851882715,,,,,,,,
