property_id,rental_price,bedrooms,bathrooms,car_spaces,property_type,land_area,property_features,suburb,postcode,year,quarter,age_0_to_19,age_20_to_39,age_40_to_59,age_60_plus,agency_name,agent_name,appointment_only,avg_days_on_market,description,family_percentage,features_list,first_listed_date,full_address,last_sold_date,listing_status,long_term_resident,median_rent_price,median_sold_price,number_sold,renter_percentage,schools,single_percentage,state_abbreviation,structured_features,unit_number,updated_date,url,coordinates
15958924.0,450 pw,30,1.0,2.0,house,0.0,"3, ,1, ,2,",ferntree gully,3156,2022,06,,,,,,,,,,,,,"Piperita Road Ferntree, Gully, VIC 3156",,,,,,,,,,,,,,14-piperita-road-ferntree-gully-vic-3156-15958924,
15159285.0,595,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",fitzroy,3065,2022,06,,,,,,,,,,,,,"57 Johnston Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,301-57-johnston-street-fitzroy-vic-3065-15159285,
15159865.0,620,20,2.0,1.0,apartment  unit  flat,0.0,"2, ,2, ,1,",fitzroy,3065,2022,06,,,,,,,,,,,,,"61 Johnston Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,302-57-61-johnston-street-fitzroy-vic-3065-15159865,
15716521.0,70000,30,1.0,,house,0.0,"3, ,1, ,,",fitzroy,3065,2022,06,,,,,,,,,,,,,"Leicester Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,38-leicester-street-fitzroy-vic-3065-15716521,
15804189.0,76000,30,1.0,,house,0.0,"3, ,1, ,,",fitzroy,3065,2022,06,,,,,,,,,,,,,"Napier Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,272-napier-street-fitzroy-vic-3065-15804189,
15837711.0,295 weekly,10,1.0,,apartment  unit  flat,0.0,"1, ,1, ,,",fitzroy,3065,2022,06,,,,,,,,,,,,,"3 Hanover St, Fitzroy, VIC 3065",,,,,,,,,,,,,,22-3-hanover-st-fitzroy-vic-3065-15837711,
15880744.0,110000,30,3.0,2.0,townhouse,0.0,"3, ,3, ,2,",fitzroy,3065,2022,06,,,,,,,,,,,,,"Kerr Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,176-kerr-street-fitzroy-vic-3065-15880744,
15902867.0,495 per week,10,1.0,,apartment  unit  flat,0.0,"1, ,1, ,,",fitzroy,3065,2022,06,,,,,,,,,,,,,"120 Johnston Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,4-120-johnston-street-fitzroy-vic-3065-15902867,
15907269.0,55000,10,1.0,1.0,apartment  unit  flat,0.0,"1, ,1, ,1,",fitzroy,3065,2022,06,,,,,,,,,,,,,"1 St David Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,23-1-st-david-street-fitzroy-vic-3065-15907269,
15921913.0,87000,30,2.0,,house,0.0,"3, ,2, ,,",fitzroy,3065,2022,06,,,,,,,,,,,,,"Kerr Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,59-kerr-street-fitzroy-vic-3065-15921913,
15922345.0,50000,30,1.0,,apartment  unit  flat,0.0,"3, ,1, ,,",fitzroy,3065,2022,06,,,,,,,,,,,,,"Johnston Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,54-johnston-street-fitzroy-vic-3065-15922345,
15924991.0,57500,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",fitzroy,3065,2022,06,,,,,,,,,,,,,"26 Victoria Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,43-26-victoria-street-fitzroy-vic-3065-15924991,
15925923.0,600 per week,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",fitzroy,3065,2022,06,,,,,,,,,,,,,"176 Argyle Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,209-176-argyle-street-fitzroy-vic-3065-15925923,
15933945.0,675 per week,20,2.0,1.0,apartment  unit  flat,0.0,"2, ,2, ,1,",fitzroy,3065,2022,06,,,,,,,,,,,,,"272 Young Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,102-272-young-street-fitzroy-vic-3065-15933945,
15934856.0,50000,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",fitzroy,3065,2022,06,,,,,,,,,,,,,"2 King William Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,3-2-king-william-street-fitzroy-vic-3065-15934856,
15942473.0,54000,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",fitzroy,3065,2022,06,,,,,,,,,,,,,"96 Charles Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,208-96-charles-street-fitzroy-vic-3065-15942473,
15951211.0,90000,30,1.0,,apartment  unit  flat,0.0,"3, ,1, ,,",fitzroy,3065,2022,06,,,,,,,,,,,,,"372a Gore Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,372a-gore-street-fitzroy-vic-3065-15951211,
15954399.0,98000,30,2.0,1.0,house,0.0,"3, ,2, ,1,",fitzroy,3065,2022,06,,,,,,,,,,,,,"Fitzroy Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,352-fitzroy-street-fitzroy-vic-3065-15954399,
15954696.0,45000,10,1.0,1.0,apartment  unit  flat,0.0,"1, ,1, ,1,",fitzroy,3065,2022,06,,,,,,,,,,,,,"300 Young Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,313-300-young-street-fitzroy-vic-3065-15954696,
15955429.0,750 per week,30,1.0,,house,0.0,"3, ,1, ,,",fitzroy,3065,2022,06,,,,,,,,,,,,,"George Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,34-george-street-fitzroy-vic-3065-15955429,
15956033.0,30000,10,1.0,,studio,0.0,"1, ,1, ,,",fitzroy,3065,2022,06,,,,,,,,,,,,,"41 Napier Street, Fitzroy, VIC 3065",,,,,,,,,,,,,,11-41-napier-street-fitzroy-vic-3065-15956033,
14959125.0,160,10,2.0,6.0,house,0.0,"1, ,2, ,6,",flora hill,3550,2022,06,,,,,,,,,,,,,"45 Retreat Road Flora Hill Flora, Hill, VIC 3550",,,,,,,,,,,,,,room-5-45-retreat-road-flora-hill-flora-hill-vic-3550-14959125,
15189267.0,39000 per week,30,1.0,1.0,house,0.0,"3, ,1, ,1,",flora hill,3550,2022,06,,,,,,,,,,,,,"Capper Court Flora, Hill, VIC 3550",,,,,,,,,,,,,,11-capper-court-flora-hill-vic-3550-15189267,
15549982.0,165,10,1.0,1.0,house,0.0,"1, ,1, ,1,",flora hill,3550,2022,06,,,,,,,,,,,,,"34 Churchill Avenue Flora, Hill, VIC 3550",,,,,,,,,,,,,,room-1-32-34-churchill-avenue-flora-hill-vic-3550-15549982,
15549984.0,165,10,1.0,1.0,house,0.0,"1, ,1, ,1,",flora hill,3550,2022,06,,,,,,,,,,,,,"34 Churchill Avenue Flora, Hill, VIC 3550",,,,,,,,,,,,,,room-5-32-34-churchill-avenue-flora-hill-vic-3550-15549984,
15601963.0,160,10,1.0,,house,0.0,"1, ,1, ,,",flora hill,3550,2022,06,,,,,,,,,,,,,"31 Towers Street Flora, Hill, VIC 3550",,,,,,,,,,,,,,room-1-31-towers-street-flora-hill-vic-3550-15601963,
15835664.0,37000 per week,30,1.0,1.0,house,0.0,"3, ,1, ,1,",flora hill,3550,2022,06,,,,,,,,,,,,,"23 Sherwood Drive Flora, Hill, VIC 3550",,,,,,,,,,,,,,2-23-sherwood-drive-flora-hill-vic-3550-15835664,
15869324.0,40000 per week,30,1.0,2.0,house,0.0,"3, ,1, ,2,",flora hill,3550,2022,06,,,,,,,,,,,,,"Churchill Avenue Flora, Hill, VIC 3550",,,,,,,,,,,,,,29-churchill-avenue-flora-hill-vic-3550-15869324,
15883247.0,395 per week,30,2.0,2.0,townhouse,0.0,"3, ,2, ,2,",flora hill,3550,2022,06,,,,,,,,,,,,,"6 Friswell Avenue Flora, Hill, VIC 3550",,,,,,,,,,,,,,4-6-friswell-avenue-flora-hill-vic-3550-15883247,
15894128.0,165,,1.0,1.0,house,0.0,", ,1, ,1,",flora hill,3550,2022,06,,,,,,,,,,,,,"34 Churchill Avenue Flora, Hill, VIC 3550",,,,,,,,,,,,,,room-2-32-34-churchill-avenue-flora-hill-vic-3550-15894128,
15894132.0,165,,1.0,1.0,house,0.0,", ,1, ,1,",flora hill,3550,2022,06,,,,,,,,,,,,,"34 Churchill Avenue Flora, Hill, VIC 3550",,,,,,,,,,,,,,room-7-32-34-churchill-avenue-flora-hill-vic-3550-15894132,
15914480.0,325 pw,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",flora hill,3550,2022,06,,,,,,,,,,,,,"23 Osborne Street Flora, Hill, VIC 3550",,,,,,,,,,,,,,2-23-osborne-street-flora-hill-vic-3550-15914480,
15917704.0,250 per week,10,1.0,1.0,apartment  unit  flat,0.0,"1, ,1, ,1,",flora hill,3550,2022,06,,,,,,,,,,,,,"44a Hammer Street Flora, Hill, VIC 3550",,,,,,,,,,,,,,44a-hammer-street-flora-hill-vic-3550-15917704,
15924431.0,480 per week,50,2.0,2.0,house,0.0,"5, ,2, ,2,",flora hill,3550,2022,06,,,,,,,,,,,,,"Friswell Avenue Flora, Hill, VIC 3550",,,,,,,,,,,,,,14-friswell-avenue-flora-hill-vic-3550-15924431,
15945269.0,450 per week,30,1.0,1.0,house,0.0,"3, ,1, ,1,",flora hill,3550,2022,06,,,,,,,,,,,,,"Wirth Street Flora, Hill, VIC 3550",,,,,,,,,,,,,,8-wirth-street-flora-hill-vic-3550-15945269,
15955774.0,32000 pw,20,1.0,,house,0.0,"2, ,1, ,,",flora hill,3550,2022,06,,,,,,,,,,,,,"Ellis Street Flora, Hill, VIC 3550",,,,,,,,,,,,,,8-ellis-street-flora-hill-vic-3550-15955774,
15956765.0,450 weekly,30,2.0,1.0,apartment  unit  flat,0.0,"3, ,2, ,1,",flora hill,3550,2022,06,,,,,,,,,,,,,"131 Havlin St E Flora, Hill, VIC 3550",,,,,,,,,,,,,,11-131-havlin-st-e-flora-hill-vic-3550-15956765,
15959191.0,400 per week,30,1.0,3.0,house,690.0,"3, ,1, ,3, 690,",flora hill,3550,2022,06,,,,,,,,,,,,,"Hammer Street Flora, Hill, VIC 3550",,,,,,,,,,,,,,33-hammer-street-flora-hill-vic-3550-15959191,
15959814.0,47000 per week,,,,house,0.0,", ,, ,,",flora hill,3550,2022,06,,,,,,,,,,,,,"Osborne Street Flora, Hill, VIC 3550",,,,,,,,,,,,,,37-osborne-street-flora-hill-vic-3550-15959814,
14248306.0,310 per week,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",footscray,3011,2022,06,,,,,,,,,,,,,"50 Eleanor Street, Footscray, VIC 3011",,,,,,,,,,,,,,1-50-eleanor-street-footscray-vic-3011-14248306,
15115004.0,375 per week,10,1.0,1.0,apartment  unit  flat,0.0,"1, ,1, ,1,",footscray,3011,2022,06,,,,,,,,,,,,,"8 Joseph Road, Footscray, VIC 3011",,,,,,,,,,,,,,g01-8-joseph-road-footscray-vic-3011-15115004,
15126651.0,390 per week,10,1.0,1.0,apartment  unit  flat,0.0,"1, ,1, ,1,",footscray,3011,2022,06,,,,,,,,,,,,,"4 Joseph Road, Footscray, VIC 3011",,,,,,,,,,,,,,704-4-joseph-road-footscray-vic-3011-15126651,
15883739.0,55000,30,1.0,,house,0.0,"3, ,1, ,,",footscray,3011,2022,06,,,,,,,,,,,,,"Talbot, Footscray, VIC 3011",,,,,,,,,,,,,,8-talbot-footscray-vic-3011-15883739,
15887013.0,46000,20,2.0,1.0,townhouse,0.0,"2, ,2, ,1,",footscray,3011,2022,06,,,,,,,,,,,,,"26 Park Street, Footscray, VIC 3011",,,,,,,,,,,,,,13-26-park-street-footscray-vic-3011-15887013,
15916065.0,350,10,1.0,,house,0.0,"1, ,1, ,,",footscray,3011,2022,06,,,,,,,,,,,,,"Trugo Lane, Footscray, VIC 3011",,,,,,,,,,,,,,44-trugo-lane-footscray-vic-3011-15916065,
15926319.0,250,10,1.0,1.0,apartment  unit  flat,0.0,"1, ,1, ,1,",footscray,3011,2022,06,,,,,,,,,,,,,"11 Gordon Street, Footscray, VIC 3011",,,,,,,,,,,,,,5-11-gordon-street-footscray-vic-3011-15926319,
15929965.0,250 per week,10,1.0,1.0,apartment  unit  flat,0.0,"1, ,1, ,1,",footscray,3011,2022,06,,,,,,,,,,,,,"107 Gordon Street, Footscray, VIC 3011",,,,,,,,,,,,,,11-103-107-gordon-street-footscray-vic-3011-15929965,
15932079.0,50000,20,2.0,1.0,townhouse,0.0,"2, ,2, ,1,",footscray,3011,2022,06,,,,,,,,,,,,,"Greenham Place, Footscray, VIC 3011",,,,,,,,,,,,,,2-greenham-place-footscray-vic-3011-15932079,
15936790.0,390 per week,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",footscray,3011,2022,06,,,,,,,,,,,,,"20 French Street, Footscray, VIC 3011",,,,,,,,,,,,,,4-20-french-street-footscray-vic-3011-15936790,
15937275.0,39500,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",footscray,3011,2022,06,,,,,,,,,,,,,"50 Raleigh Street, Footscray, VIC 3011",,,,,,,,,,,,,,9-50-raleigh-street-footscray-vic-3011-15937275,
15937864.0,400 per week,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",footscray,3011,2022,06,,,,,,,,,,,,,"42 Whitehall Street, Footscray, VIC 3011",,,,,,,,,,,,,,4-42-whitehall-street-footscray-vic-3011-15937864,
15943704.0,400 per week,20,2.0,1.0,apartment  unit  flat,0.0,"2, ,2, ,1,",footscray,3011,2022,06,,,,,,,,,,,,,"205 Ballarat Road, Footscray, VIC 3011",,,,,,,,,,,,,,306-205-ballarat-road-footscray-vic-3011-15943704,
15947827.0,330 per week,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",footscray,3011,2022,06,,,,,,,,,,,,,"30 Eldridge Street, Footscray, VIC 3011",,,,,,,,,,,,,,5-30-eldridge-street-footscray-vic-3011-15947827,
15954975.0,585,30,2.0,2.0,apartment  unit  flat,0.0,"3, ,2, ,2,",footscray,3011,2022,06,,,,,,,,,,,,,"188 Ballarat Road, Footscray, VIC 3011",,,,,,,,,,,,,,1307-188-ballarat-road-footscray-vic-3011-15954975,
15954985.0,43000,20,1.0,2.0,townhouse,0.0,"2, ,1, ,2,",footscray,3011,2022,06,,,,,,,,,,,,,"50 Raleigh Street, Footscray, VIC 3011",,,,,,,,,,,,,,4-50-raleigh-street-footscray-vic-3011-15954985,
15955162.0,480 per week,20,2.0,1.0,house,0.0,"2, ,2, ,1,",footscray,3011,2022,06,,,,,,,,,,,,,"4 Joseph Road, Footscray, VIC 3011",,,,,,,,,,,,,,808-4-joseph-road-footscray-vic-3011-15955162,
15956771.0,460,20,1.0,,house,0.0,"2, ,1, ,,",footscray,3011,2022,06,,,,,,,,,,,,,"Swan Street, Footscray, VIC 3011",,,,,,,,,,,,,,64-swan-street-footscray-vic-3011-15956771,
15958398.0,675 per week,30,2.0,2.0,apartment  unit  flat,0.0,"3, ,2, ,2,",footscray,3011,2022,06,,,,,,,,,,,,,"8 Joseph Road, Footscray, VIC 3011",,,,,,,,,,,,,,1406-8-joseph-road-footscray-vic-3011-15958398,
14159935.0,435,30,1.0,,house,0.0,"3, ,1, ,,",forest hill,3131,2022,06,,,,,,,,,,,,,"Ranfurlie Court Forest, Hill, VIC 3131",,,,,,,,,,,,,,55-ranfurlie-court-forest-hill-vic-3131-14159935,
14834330.0,15000,10,1.0,1.0,house,0.0,"1, ,1, ,1,",forest hill,3131,2022,06,,,,,,,,,,,,,"16 Wickham Avenue Forest, Hill, VIC 3131",,,,,,,,,,,,,,rm5-16-wickham-avenue-forest-hill-vic-3131-14834330,
15038389.0,800,50,2.0,2.0,apartment  unit  flat,0.0,"5, ,2, ,2,",forest hill,3131,2022,06,,,,,,,,,,,,,"Wickham Avenue Forest, Hill, VIC 3131",,,,,,,,,,,,,,wickham-avenue-forest-hill-vic-3131-15038389,
15772190.0,420,30,2.0,2.0,apartment  unit  flat,0.0,"3, ,2, ,2,",forest hill,3131,2022,06,,,,,,,,,,,,,"43 Faulkner Street Forest, Hill, VIC 3131",,,,,,,,,,,,,,2-43-faulkner-street-forest-hill-vic-3131-15772190,
15806429.0,395,30,1.0,1.0,house,0.0,"3, ,1, ,1,",forest hill,3131,2022,06,,,,,,,,,,,,,"Springvale Road Forest, Hill, VIC 3131",,,,,,,,,,,,,,424-springvale-road-forest-hill-vic-3131-15806429,
15808525.0,320,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",forest hill,3131,2022,06,,,,,,,,,,,,,"16 Box Avenue Forest, Hill, VIC 3131",,,,,,,,,,,,,,2-16-box-avenue-forest-hill-vic-3131-15808525,
15839295.0,50000,40,1.0,2.0,house,0.0,"4, ,1, ,2,",forest hill,3131,2022,06,,,,,,,,,,,,,"Lake Road Forest, Hill, VIC 3131",,,,,,,,,,,,,,135-lake-road-forest-hill-vic-3131-15839295,
15841570.0,400,20,2.0,1.0,apartment  unit  flat,0.0,"2, ,2, ,1,",forest hill,3131,2022,06,,,,,,,,,,,,,"259 Canterbury Road Forest, Hill, VIC 3131",,,,,,,,,,,,,,3-259-canterbury-road-forest-hill-vic-3131-15841570,
15848554.0,520 per week,30,2.0,1.0,townhouse,0.0,"3, ,2, ,1,",forest hill,3131,2022,06,,,,,,,,,,,,,"Norma Road Forest, Hill, VIC 3131",,,,,,,,,,,,,,8-norma-road-forest-hill-vic-3131-15848554,
15863460.0,430,30,1.0,2.0,house,0.0,"3, ,1, ,2,",forest hill,3131,2022,06,,,,,,,,,,,,,"Hampshire Road Forest, Hill, VIC 3131",,,,,,,,,,,,,,11-hampshire-road-forest-hill-vic-3131-15863460,
15873297.0,500,30,1.0,3.0,house,0.0,"3, ,1, ,3,",forest hill,3131,2022,06,,,,,,,,,,,,,"Mahoneys Road Forest, Hill, VIC 3131",,,,,,,,,,,,,,111-mahoneys-road-forest-hill-vic-3131-15873297,
15876482.0,1000,50,4.0,2.0,house,0.0,"5, ,4, ,2,",forest hill,3131,2022,06,,,,,,,,,,,,,"Parkmore Road Forest, Hill, VIC 3131",,,,,,,,,,,,,,40-parkmore-road-forest-hill-vic-3131-15876482,
15876840.0,535pw2325pcm,30,1.0,2.0,house,0.0,"3, ,1, ,2,",forest hill,3131,2022,06,,,,,,,,,,,,,"Thornhill Drive Forest, Hill, VIC 3131",,,,,,,,,,,,,,31-thornhill-drive-forest-hill-vic-3131-15876840,
15891204.0,450 per week,30,1.0,2.0,house,0.0,"3, ,1, ,2,",forest hill,3131,2022,06,,,,,,,,,,,,,"Jolimont Road Forest, Hill, VIC 3131",,,,,,,,,,,,,,45-jolimont-road-forest-hill-vic-3131-15891204,
12615953.0,104873 pcm,,1.0,1.0,house,0.0,", ,1, ,1,",foster,3960,2022,06,,,,,,,,,,,,,"36b Main Street, Foster, VIC 3960",,,,,,,,,,,,,,36b-main-street-foster-vic-3960-12615953,
14419386.0,360,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",foster,3960,2022,06,,,,,,,,,,,,,", Foster, VIC 3960",,,,,,,,,,,,,,foster-vic-3960-14419386,
15765515.0,380,20,1.0,1.0,house,0.0,"2, ,1, ,1,",yanakie,3960,2022,06,,,,,,,,,,,,,"Millar Road, Yanakie, VIC 3960",,,,,,,,,,,,,,786-millar-road-yanakie-vic-3960-15765515,
15881168.0,360,30,1.0,1.0,house,0.0,"3, ,1, ,1,",foster,3960,2022,06,,,,,,,,,,,,,", Foster, VIC 3960",,,,,,,,,,,,,,foster-vic-3960-15881168,
15882331.0,380,30,1.0,6.0,house,4046.0,"3, ,1, ,6, 4046,",agnes,3962,2022,06,,,,,,,,,,,,,"Gassons Road, Agnes, VIC 3962",,,,,,,,,,,,,,5-gassons-road-agnes-vic-3962-15882331,
13641967.0,980pw4259pcm,40,3.0,3.0,house,0.0,"4, ,3, ,3,",glen iris,3146,2022,06,,,,,,,,,,,,,"152 Burke Road Glen, Iris, VIC 3146",,,,,,,,,,,,,,1-152-burke-road-glen-iris-vic-3146-13641967,
14679491.0,450pw1955pcm,30,1.0,2.0,apartment  unit  flat,0.0,"3, ,1, ,2,",glen iris,3146,2022,06,,,,,,,,,,,,,"132 Milton Parade Glen, Iris, VIC 3146",,,,,,,,,,,,,,10-130-132-milton-parade-glen-iris-vic-3146-14679491,
15726235.0,670pw2911pcm,30,1.0,2.0,house,0.0,"3, ,1, ,2,",glen iris,3146,2022,06,,,,,,,,,,,,,"Rosedale Road Glen, Iris, VIC 3146",,,,,,,,,,,,,,44-rosedale-road-glen-iris-vic-3146-15726235,
15924308.0,530 per week,20,2.0,1.0,apartment  unit  flat,0.0,"2, ,2, ,1,",glen iris,3146,2022,06,,,,,,,,,,,,,"1615 Malvern Road Glen, Iris, VIC 3146",,,,,,,,,,,,,,401-1615-malvern-road-glen-iris-vic-3146-15924308,
15929823.0,95000,40,3.0,2.0,townhouse,0.0,"4, ,3, ,2,",glen iris,3146,2022,06,,,,,,,,,,,,,"56 Osborne Avenue Glen, Iris, VIC 3146",,,,,,,,,,,,,,17-56-osborne-avenue-glen-iris-vic-3146-15929823,
15930057.0,750 per week,30,3.0,1.0,townhouse,0.0,"3, ,3, ,1,",glen iris,3146,2022,06,,,,,,,,,,,,,"21 Osborne Avenue Glen, Iris, VIC 3146",,,,,,,,,,,,,,1-21-osborne-avenue-glen-iris-vic-3146-15930057,
15933510.0,220000,50,3.0,2.0,house,0.0,"5, ,3, ,2,",glen iris,3146,2022,06,,,,,,,,,,,,,"Vincent Street Glen, Iris, VIC 3146",,,,,,,,,,,,,,39-vincent-street-glen-iris-vic-3146-15933510,
15939120.0,36000,10,1.0,1.0,apartment  unit  flat,0.0,"1, ,1, ,1,",glen iris,3146,2022,06,,,,,,,,,,,,,"770d Toorak Road Glen, Iris, VIC 3146",,,,,,,,,,,,,,502-770d-toorak-road-glen-iris-vic-3146-15939120,
15939170.0,33000,10,1.0,1.0,apartment  unit  flat,0.0,"1, ,1, ,1,",glen iris,3146,2022,06,,,,,,,,,,,,,"1555 High Street Glen, Iris, VIC 3146",,,,,,,,,,,,,,10-1555-high-street-glen-iris-vic-3146-15939170,
15940676.0,55000,20,2.0,1.0,apartment  unit  flat,0.0,"2, ,2, ,1,",glen iris,3146,2022,06,,,,,,,,,,,,,"1789 Malvern Road Glen, Iris, VIC 3146",,,,,,,,,,,,,,103-1789-malvern-road-glen-iris-vic-3146-15940676,
15943598.0,135000,30,2.0,2.0,townhouse,0.0,"3, ,2, ,2,",glen iris,3146,2022,06,,,,,,,,,,,,,"1 Creswick Street Glen, Iris, VIC 3146",,,,,,,,,,,,,,2-1-creswick-street-glen-iris-vic-3146-15943598,
15948637.0,320pw1390pcm,10,1.0,1.0,apartment  unit  flat,0.0,"1, ,1, ,1,",glen iris,3146,2022,06,,,,,,,,,,,,,"70 Edgar Street North Glen, Iris, VIC 3146",,,,,,,,,,,,,,13-70-edgar-street-north-glen-iris-vic-3146-15948637,
15951361.0,530 per week,20,1.0,1.0,house,0.0,"2, ,1, ,1,",glen iris,3146,2022,06,,,,,,,,,,,,,"Rix Street Glen, Iris, VIC 3146",,,,,,,,,,,,,,21-rix-street-glen-iris-vic-3146-15951361,
15951733.0,695,20,1.0,1.0,townhouse,0.0,"2, ,1, ,1,",glen iris,3146,2022,06,,,,,,,,,,,,,"1524 Malvern Road Glen, Iris, VIC 3146",,,,,,,,,,,,,,11-1524-malvern-road-glen-iris-vic-3146-15951733,
15952139.0,120000,40,2.0,5.0,house,0.0,"4, ,2, ,5,",glen iris,3146,2022,06,,,,,,,,,,,,,"Lurnea Road Glen, Iris, VIC 3146",,,,,,,,,,,,,,22-lurnea-road-glen-iris-vic-3146-15952139,
15952910.0,400 per week,20,1.0,,apartment  unit  flat,0.0,"2, ,1, ,,",glen iris,3146,2022,06,,,,,,,,,,,,,"68 Erica Street Glen, Iris, VIC 3146",,,,,,,,,,,,,,6-68-erica-street-glen-iris-vic-3146-15952910,
15954415.0,39500,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",glen iris,3146,2022,06,,,,,,,,,,,,,"41 Osborne Avenue Glen, Iris, VIC 3146",,,,,,,,,,,,,,11-41-osborne-avenue-glen-iris-vic-3146-15954415,
15955433.0,45000,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",glen iris,3146,2022,06,,,,,,,,,,,,,"29 Osborne Avenue Glen, Iris, VIC 3146",,,,,,,,,,,,,,4-29-osborne-avenue-glen-iris-vic-3146-15955433,
15955511.0,65000,30,1.0,3.0,house,0.0,"3, ,1, ,3,",glen iris,3146,2022,06,,,,,,,,,,,,,"Erica Avenue Glen, Iris, VIC 3146",,,,,,,,,,,,,,58-erica-avenue-glen-iris-vic-3146-15955511,
15955945.0,45000,20,1.0,2.0,apartment  unit  flat,0.0,"2, ,1, ,2,",glen iris,3146,2022,06,,,,,,,,,,,,,"18 Edgar Street Glen, Iris, VIC 3146",,,,,,,,,,,,,,2-18-edgar-street-glen-iris-vic-3146-15955945,
11375484.0,360 per week,30,1.0,1.0,house,0.0,"3, ,1, ,1,",glenroy,3046,2022,06,,,,,,,,,,,,,"38 Prospect Street, Glenroy, VIC 3046",,,,,,,,,,,,,,2-38-prospect-street-glenroy-vic-3046-11375484,
15131380.0,450 pw  1955 pcm,30,1.0,6.0,house,0.0,"3, ,1, ,6,",glenroy,3046,2022,06,,,,,,,,,,,,,"Harold Street, Glenroy, VIC 3046",,,,,,,,,,,,,,4-harold-street-glenroy-vic-3046-15131380,
15827159.0,360 pw,30,1.0,2.0,townhouse,0.0,"3, ,1, ,2,",glenroy,3046,2022,06,,,,,,,,,,,,,"900 Pascoe Vale Road, Glenroy, VIC 3046",,,,,,,,,,,,,,3-900-pascoe-vale-road-glenroy-vic-3046-15827159,
15853721.0,360 per week,20,1.0,,apartment  unit  flat,0.0,"2, ,1, ,,",glenroy,3046,2022,06,,,,,,,,,,,,,"836 Pascoe Vale Road, Glenroy, VIC 3046",,,,,,,,,,,,,,3-836-pascoe-vale-road-glenroy-vic-3046-15853721,
15854078.0,450,30,2.0,1.0,townhouse,0.0,"3, ,2, ,1,",glenroy,3046,2022,06,,,,,,,,,,,,,"70 Augustine Terrace, Glenroy, VIC 3046",,,,,,,,,,,,,,1-2-70-augustine-terrace-glenroy-vic-3046-15854078,
15861446.0,380 per week,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",glenroy,3046,2022,06,,,,,,,,,,,,,"836 Pascoe Vale Road, Glenroy, VIC 3046",,,,,,,,,,,,,,23-836-pascoe-vale-road-glenroy-vic-3046-15861446,
15864567.0,under application,20,2.0,1.0,townhouse,0.0,"2, ,2, ,1,",glenroy,3046,2022,06,,,,,,,,,,,,,"2 Kennedy Street, Glenroy, VIC 3046",,,,,,,,,,,,,,3-2-kennedy-street-glenroy-vic-3046-15864567,
15875026.0,390 per week,20,1.0,1.0,apartment  unit  flat,0.0,"2, ,1, ,1,",glenroy,3046,2022,06,,,,,,,,,,,,,"15a Cromwell Street, Glenroy, VIC 3046",,,,,,,,,,,,,,15a-cromwell-street-glenroy-vic-3046-15875026,
15878058.0,400 pw  1738 pcm,30,1.0,3.0,house,0.0,"3, ,1, ,3,",glenroy,3046,2022,06,,,,,,,,,,,,,"Justin Avenue, Glenroy, VIC 3046",,,,,,,,,,,,,,88-justin-avenue-glenroy-vic-3046-15878058,
15881300.0,42500,20,2.0,1.0,townhouse,0.0,"2, ,2, ,1,",glenroy,3046,2022,06,,,,,,,,,,,,,"85 Chapman Avenue, Glenroy, VIC 3046",,,,,,,,,,,,,,24-85-chapman-avenue-glenroy-vic-3046-15881300,
